gene_id	Symbol	baseMean.tumor.KO.WT	log2FoldChange.tumor.KO.WT	padj.tumor.KO.WT	gene_biotype	reg_tumor	tpm.Tumor_HDLBP_KO_2	tpm.Tumor_HDLBP_KO_3	tpm.Tumor_HDLBP_KO_4	tpm.Tumor_HDLBP_KO_5	tpm.Tumor_WT_1	tpm.Tumor_WT_2	tpm.Tumor_WT_3	tpm.Tumor_WT_4	tpm.Tumor_WT_5	tpm.Tumor_WT_6	tpm.Tumor_WT_7	tpm.Tumor_WT_8
ENSG00000169084.8	DHRSX	87.9702107516237	-1.01977869058988	1.74604854887805e-08	protein_coding	down_tumor	4.89	4.76	5.19	4.07	9.2	9.48	15	15.06	11.6	9.37	14.72	8.89
ENSGR0000169084.8	DHRSX	87.9702107516237	-1.01977869058988	1.74604854887805e-08	protein_coding	down_tumor	4.89	4.76	5.19	4.07	9.2	9.48	15	15.06	11.6	9.37	14.72	8.89
ENSG00000155957.12	TMBIM4	449.180830657925	-1.01820343419028	1.14459429007856e-07	protein_coding	down_tumor	9.02	39.08	13.5	36.03	61.61	76.86	76.82	62.97	85.1	58.4	96.74	76.98
ENSG00000005893.11	LAMP2	695.674771928484	-1.01807259116557	6.69711188582875e-10	protein_coding	down_tumor	16.02	33.65	13.96	26.86	46.46	53.03	58.9	57.94	62.28	58.65	65.78	46.04
ENSG00000060656.15	PTPRU	250.487752568914	-1.0178044374101	0.000384964326211562	protein_coding	down_tumor	3.15	5.14	2.69	6.45	14.56	14.07	11.33	12.08	14.48	8.26	13.8	9.28
ENSG00000144827.4	ABHD10	273.286507789149	-1.01752738231952	8.74258478503242e-07	protein_coding	down_tumor	10.38	16.1	5.42	14.91	21.53	25.63	29.73	24.9	28.2	22.87	26.85	21.03
ENSG00000125247.11	TMTC4	151.390742830089	-1.01709130623681	2.0037464495033e-09	protein_coding	down_tumor	5.32	6.21	6.59	4.17	9.61	8.52	11.75	11.92	10.42	11.6	10.55	7.59
ENSG00000197766.3	CFD	640.70416749974	-1.01593148310955	0.0292846262756022	protein_coding	down_tumor	10.94	56.3	21.51	102.31	76.95	124.41	109.03	83.03	152.49	139.7	190.39	94.06
ENSG00000170881.4	RNF139	222.58385115218	-1.01555977195981	6.6484625394984e-10	protein_coding	down_tumor	5.49	8.55	6.34	8.85	16.78	17.04	16.7	18.15	18.2	16.34	20.31	12.79
ENSG00000162819.7	BROX	536.793215485762	-1.01518570762872	2.60990860016917e-13	protein_coding	down_tumor	10.65	18.69	9.51	13.62	25.88	28.27	28.79	25.42	30.92	28.94	29.94	26.71
ENSG00000150527.12	CTAGE5	699.847687733162	-1.014758931878	1.50266898746706e-06	protein_coding	down_tumor	18.4	62.46	46.07	48.13	48.97	59.1	67.56	55.36	58.44	68.1	61.07	65.36
ENSG00000183255.7	PTTG1IP	1080.12072860512	-1.01452628801348	0.000299282038765228	protein_coding	down_tumor	20.29	65.5	18.33	63.26	90.67	91.65	90.71	96.25	113.84	88.19	104.92	78.18
ENSG00000099194.5	SCD	3359.83109604777	-1.01356079470977	1.71318058970291e-09	protein_coding	down_tumor	42.33	69.1	37.76	54.16	146.97	103.35	106.45	136.3	105.42	120.29	119.18	145.31
ENSG00000112378.11	PERP	3261.00714367353	-1.01192427369806	0.00249973243599493	protein_coding	down_tumor	24.4	124.57	26.42	89.25	152.07	144.59	144.01	145.32	161.11	154.28	143.3	151.15
ENSG00000083838.11	ZNF446	106.853787374894	-1.01169217620719	7.35306977944526e-07	protein_coding	down_tumor	4.11	4.32	2.96	6.51	10.29	9.52	10.76	9.42	9.51	9.3	9.9	8.56
ENSG00000077092.14	RARB	117.669727995819	-1.01129620150439	1.63334163975169e-10	protein_coding	down_tumor	4.46	3.52	3.47	3.53	8.02	7.58	9.32	8.75	8.21	10.26	8.23	7.35
ENSG00000168300.9	PCMTD1	570.521018217377	-1.00983894510799	0.000862654902339934	protein_coding	down_tumor	7.6	26.31	13.83	20.26	28.86	33.05	38	28.98	35.37	42.01	33.86	31.78
ENSG00000170385.9	SLC30A1	377.713106362111	-1.00979390137253	1.85977842837545e-11	protein_coding	down_tumor	5.33	7.09	4.66	5.14	13.45	12.13	14.69	16.28	12.91	13.41	14.61	10.91
ENSG00000143337.14	TOR1AIP1	534.18815732761	-1.00958980980219	2.03861352064362e-13	protein_coding	down_tumor	8.73	13.12	10.42	11.81	25.3	27.22	37.3	29.57	32.5	27.96	34.27	25.65
ENSG00000258839.2	MC1R	155.822912810389	-1.00940393675786	0.0110047707009163	protein_coding	down_tumor	1.18	5.29	1.96	9.28	10.67	9.67	11.12	9.14	9.45	11.36	10.49	9.5
ENSG00000076826.5	CAMSAP3	137.216325728229	-1.00930536601567	1.08641787603828e-05	protein_coding	down_tumor	1.18	4.67	2.12	5.85	11.77	7.15	9.51	9.26	12	12.57	9.85	6.39
ENSG00000070610.10	GBA2	499.406814736511	-1.00687912734182	9.36380113406719e-08	protein_coding	down_tumor	12.93	29.8	22.28	36.43	44.83	44.85	73.2	40.95	57.41	46.79	52.03	34.6
ENSG00000172269.12	DPAGT1	207.26095422608	-1.00602286038761	4.85905342993203e-10	protein_coding	down_tumor	6.79	12.16	8.6	12.06	20.98	24.93	22.26	24.47	26.23	19.56	29.62	20.91
ENSG00000078114.14	NEBL	303.472260617647	-1.00596872839275	5.83909744557901e-09	protein_coding	down_tumor	4.21	10.75	29.04	12.7	9.86	12.11	11.59	9.12	10.78	9.03	9.81	11.31
ENSG00000165943.4	MOAP1	132.337699074985	-1.00542667564413	3.14831477937299e-07	protein_coding	down_tumor	3.43	5.28	4.23	4.78	7.56	11.07	12.94	11.54	12.78	11.26	10.36	7.59
ENSG00000138293.15	NCOA4	808.008610506046	-1.00496755107035	1.47412795031299e-06	protein_coding	down_tumor	20.9	17.29	24.74	15.19	39.5	49.84	55.2	48.44	52.63	41.18	53.87	36.56
ENSG00000176171.7	BNIP3	313.549580561722	-1.00464513434357	0.000703057350147314	protein_coding	down_tumor	24.71	18.7	24.13	18.12	45.49	64.47	72.16	40.09	74.13	41.99	62.45	34.28
ENSG00000113504.15	SLC12A7	622.979237380422	-1.00375900949682	0.000786664741999397	protein_coding	down_tumor	4.57	14.54	6.89	17.85	23.66	17.94	27.68	23.36	26.98	23.31	24.74	24.12
ENSG00000173894.6	CBX2	294.35045617185	-1.00149303596798	2.04095311135947e-17	protein_coding	down_tumor	4.14	8.14	6	8.71	12.31	13.06	15.98	14.06	14.01	12.07	13.26	13.5
ENSG00000168936.6	TMEM129	188.837773288347	-1.00048599074855	3.28281119296147e-07	protein_coding	down_tumor	4.01	7.23	3.8	8.67	13.68	14.03	17.18	14.82	15.17	12.38	18.1	13.36
