Majority.protein.IDs	Gene.names	iBAQ.L.Cyto_4h_Forward_1	iBAQ.M.Cyto_4h_Forward_1	iBAQ.H.Cyto_4h_Forward_1	iBAQ.L.Cyto_4h_Forward_2	iBAQ.M.Cyto_4h_Forward_2	iBAQ.H.Cyto_4h_Forward_2	iBAQ.L.Cyto_4h_Reverse_1	iBAQ.M.Cyto_4h_Reverse_1	iBAQ.H.Cyto_4h_Reverse_1	iBAQ.L.Cyto_4h_Reverse_2	iBAQ.M.Cyto_4h_Reverse_2	iBAQ.H.Cyto_4h_Reverse_2	iBAQ.L.Memb_4h_Forward_1	iBAQ.M.Memb_4h_Forward_1	iBAQ.H.Memb_4h_Forward_1	iBAQ.L.Memb_4h_Forward_2	iBAQ.M.Memb_4h_Forward_2	iBAQ.H.Memb_4h_Forward_2	iBAQ.L.Memb_4h_Reverse_1	iBAQ.M.Memb_4h_Reverse_1	iBAQ.H.Memb_4h_Reverse_1	iBAQ.L.Memb_4h_Reverse_2	iBAQ.M.Memb_4h_Reverse_2	iBAQ.H.Memb_4h_Reverse_2	Ratio.H.M.normalized.Cyto_4h_Forward_1	Ratio.H.M.normalized.Cyto_4h_Forward_2	Ratio.H.M.normalized.Cyto_4h_Reverse_1	Ratio.H.M.normalized.Cyto_4h_Reverse_2	Ratio.H.M.normalized.Memb_4h_Forward_1	Ratio.H.M.normalized.Memb_4h_Forward_2	Ratio.H.M.normalized.Memb_4h_Reverse_1	Ratio.H.M.normalized.Memb_4h_Reverse_2
A0A3B3ISV5	LRRC57	22.5432603205328	19.9140054870912	18.9422911287253	23.5155689526099	22.7690274686499	21.2152533291389	23.1398673170116	20.7726560806201	22.5676479076016	19.6943510851203	NA	NA	21.6332506896195	17.7044170313324	19.5240327826741	19.3094363850073	17.4887188456055	16.7631864262935	22.6675022675894	19.2190172232001	20.6408592050475	18.7179641944621	16.9941324188514	18.9651642434152	NA	NA	NA	NA	NA	NA	NA	NA
Q5SXQ5	COLGALT2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.57191185133	NA	NA	20.7854045733621	21.0026447313351	21.3827401095498	21.2427228847647	17.8180953055857	21.7113325668999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A3B3IT47	WDR37	20.5344054811277	16.0615821469132	15.330426748998	18.8753474004416	16.1074214320149	15.115287547777	21.3884272747937	18.4512513650386	19.674402636637	NA	NA	NA	NA	NA	NA	18.8732157894968	19.1165470290175	17.6649749761879	20.4728851546907	16.838613044197	16.4894089652269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A3B3ITL5	MSL3	NA	NA	NA	17.0353146098244	14.6337331631049	14.6052480015658	NA	NA	NA	20.494726699727	19.2654273359569	20.2420250316195	19.4932417418767	NA	NA	21.703834310203	18.4850666996932	18.8430684181853	21.1077636641876	19.2795969795543	18.4535037539734	20.8285765957725	18.424969968411	18.5855274104428	NA	NA	NA	NA	NA	NA	NA	NA
A0A3F2YNW9	KIF1A	24.4054204072472	23.1907958537202	23.2017087539314	24.028252102753	23.0037944464398	22.8218401434145	24.0849685970592	23.4653810661518	22.9731094534464	24.6607406312284	23.7858634997795	24.4670616948007	22.4186175161441	20.533930425955	21.32674107532	18.8165649590297	17.470166326699	17.0841024768805	23.3374248192739	21.4746189549725	21.8182357662645	18.1862109835511	16.5868251311188	17.4351004922312	-0.0883467626914678	0.0618453070710695	0.127104965139401	-0.0848386227262359	0.185612862342351	NA	-0.0894361739913991	NA
A0A3B3ITH3	IMPACT	22.3057734296639	19.621261341784	21.4015587075452	22.1384930539171	20.9002860431316	21.2681947350877	22.5721894973599	18.5883120417354	19.484162053037	21.5902142236618	17.1526413518392	15.4023459286184	19.9709877524576	17.5175309920074	18.1889654641926	NA	NA	NA	20.5893914719766	20.1828938016521	21.2066948428925	NA	NA	NA	NA	NA	NA	NA	1.04271436944855	NA	NA	NA
A0A3B3ITK4	PRMT6	22.7820679830823	20.4492977896814	22.2450176032881	20.6528974769612	NA	NA	21.7445185287799	19.2508627856288	18.2872614668904	22.2565519402487	21.5444871823541	21.9473515665651	21.6880795254643	20.9746330479891	19.7057336208306	21.2610940545208	19.6738335363643	18.9142975306228	23.170080312525	21.8331016398892	23.0709562023582	24.9530927140016	21.9635988633315	21.5556694639523	NA	NA	NA	NA	NA	NA	NA	NA
A0A3B3ITN6	PEX10	19.0383992700564	16.2217947806994	22.0027820589294	19.3901185631218	13.2554417211823	12.4045827894212	NA	NA	NA	21.0414639802257	15.1853787729831	13.977458818043	22.227144672428	19.8113841017055	20.8312082629752	21.1908711906693	18.1660453644754	18.3530261822505	NA	NA	NA	22.0764633335792	21.984262680628	15.9606128839825	NA	NA	NA	NA	NA	NA	NA	NA
A0A3B3ITP4	MMAA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.3355124816996	NA	NA	20.1979653423487	NA	NA	19.6317419191768	16.652984979314	NA	NA	NA	NA	19.0184338413582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A3B3ITT1	RAB12	20.3662368249385	16.6047269535709	16.0712109416537	22.7645800684825	23.4753118920852	21.6005499663519	21.5864165116832	20.8933400486732	20.2895146221834	23.5338591541853	22.6766983139196	21.2652785236715	23.98537501302	21.5352601864397	20.8722239676116	24.7018690588236	22.81971757334	23.1207922095214	24.5168916987288	21.9592180639748	23.1845745322148	24.1294339606779	22.1758163181289	22.4874828635676	NA	0.00647756407120479	NA	NA	NA	NA	NA	-0.439911164304281
A0A3B3ITT5	RPL29	28.5474924161974	24.6357212196907	25.0428503278625	28.7832551550576	25.1772543681594	25.0554830283262	28.7312711178862	25.0469764247382	25.1140622442695	28.4166733304051	24.5146663844153	25.0865486560946	29.0010720424081	25.5181231670111	25.5818735982442	28.9021921837948	25.6421821717068	25.6404179464294	28.588458166553	24.7157060737336	25.247750523388	28.0742372746475	25.5723629989986	24.7879069422187	0.0611540632071007	0.0519984677970024	-0.390717820083431	-0.196095180147258	0.0825663510714117	0.167614840755111	-0.107927665157756	-0.248484862048009
A0A3B3ITU3	C1orf21	NA	NA	NA	15.9506242393702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.5674854432505	19.686729623278	23.224468084769	NA	NA	NA	22.4197236308424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A3B3ITU8	ITPR1	NA	NA	NA	19.8845133808312	17.9894277637653	17.9632460657749	NA	NA	NA	20.9659956014665	18.2165090518916	18.9435507494383	21.2046069628353	19.7497319689583	20.0644743813357	20.8694402210039	19.2948630203358	20.5730221149961	20.7485368378721	18.5525490280172	20.2134744932214	20.4921857106496	19.1571890135149	18.7133730889603	NA	NA	NA	-0.451740948698346	NA	NA	NA	NA
A0A3B3ITZ9	THRAP3	18.1238890043587	14.6987589187226	14.9987667013615	20.4952148388082	18.3182691716118	19.603731373488	18.5522112789718	14.9457181564626	14.9569659660706	21.039791910498	19.6890868569973	18.560705999689	20.3414753888534	17.442732957908	17.4539457746007	21.4636361216132	19.8332638137768	20.2196317696495	21.0281003120178	16.8828579475403	12.0422407662554	20.0355025603804	18.9795814966911	19.2785311302203	NA	-0.210930178603688	NA	NA	NA	0.453965265396408	NA	0.171847313573341
A0A3B3IU42	GEMIN2	NA	NA	NA	20.8658208514182	17.909529833568	20.2716180421773	NA	NA	NA	NA	NA	NA	23.31686154297	19.0747007248799	21.3421267674668	23.3075810570539	21.8873277281711	20.8908194092144	22.5361381062319	20.7790844973646	20.4049918396034	22.8120973778547	20.6832893560992	20.4340010167245	NA	NA	NA	NA	NA	NA	NA	NA
F8W717	EML1	22.1000180615581	20.0825181107961	23.5711480491199	20.6359979214007	18.0375147812295	20.9746330479891	21.5951409047417	19.3464834343125	23.874270730106	21.8835665862003	19.4187667624996	20.6599680279952	21.7221321101787	19.8030495275925	21.4282354332125	21.7671693143435	20.9151003456403	21.5913104965419	22.4567354146974	21.1032237669054	22.1255610360602	20.1967653963086	19.8293356276955	18.4082302136699	NA	NA	NA	NA	NA	NA	NA	NA
A0A3B3IUA2	NHP2L1	25.6387896378573	23.9366091860247	24.203068948073	25.7562346055338	24.4241268108746	24.084319866773	25.2888038500233	23.7074619296079	23.5274302334784	25.6103729070588	24.31686154297	27.7836298486033	28.8193984310182	25.5026992601589	25.2936526591576	26.9011565502215	25.5804941287773	25.2528473053264	26.5072288235118	24.4579504318861	24.6044464505217	25.5472791199975	23.701974785623	24.2419086899363	0.0110662014062054	-0.145717039683872	-0.0236950265034653	-0.0387915756419728	-0.199089748941648	-0.0105121715204654	0.00762609237617795	0.250597823048234
A0A3B3IUB1	EIF2B5	25.0241143108677	23.1494816895244	23.2164083974411	24.9187984680072	23.0023013551486	23.1745368469584	24.9257862167302	22.9619576220606	23.3086923184537	25.5869490225544	25.396498170454	23.9638457702985	24.5013634313219	26.1645746107328	22.7011287542011	24.0733283166381	24.0744720808167	22.8522810859122	25.0344366235753	24.1354744533472	23.2085415881129	22.3161433994595	25.9686871810623	20.5883852489735	-0.193634693877545	NA	0.20439116292978	-0.464046599400568	0.0268708647247452	NA	-0.435982855243774	NA
A0A3B3IUB5	HM13	NA	NA	NA	24.814945005997	22.1557632332946	24.6139171303147	NA	NA	NA	26.3589400839599	22.9086469594411	23.1920308831663	27.6933857118313	24.6842101319067	24.0599444642609	27.6954448547149	24.4881206055754	25.1473636328434	27.4954893444775	24.128332966862	23.6059162234267	27.0892186661859	23.2547945058072	24.8453675342749	NA	-0.201493205260028	NA	-0.231514990675631	0.047957107396655	-0.444340881516385	-0.0213503955972477	0.377068206384061
A0A3B3IUD2	MSTO1	24.5357585307992	22.3498124992363	22.7351056072016	23.4866484676508	20.6462317210999	21.1209187395198	23.8618328145592	21.5987340561831	24.1510468970653	24.4715958385817	22.2093153266793	22.2002724324479	20.8383052692537	17.7256059060236	19.8427309061845	NA	NA	NA	21.8938214345821	20.976382320751	23.6313422745085	NA	NA	NA	-0.0509507159778648	NA	NA	NA	NA	NA	NA	NA
A0A3B3IUD7	PDCD11	19.4957808733038	18.4950196029948	17.8653828954093	20.650006917945	19.414251668549	21.1085295614136	NA	NA	NA	21.9003966128335	20.464334352711	21.2225237118318	22.2920171293866	21.1732867439209	21.7255892650787	22.7668661273605	22.4264449492697	21.7805669997242	21.5101209023032	19.5655483877346	19.9778500725361	22.4754355958402	22.0925210177671	21.7954277486121	NA	0.287708686245417	NA	0.186754084583183	NA	-0.0337024380514429	NA	-0.210395933668423
A0A3F2YNW7	ARID1B	NA	NA	NA	19.2872163678723	18.6166924169533	18.1714798037353	20.9650091914568	18.3961113791302	21.1128619822096	20.5477380355109	17.8393514362838	20.4674224634201	21.2192772555696	19.253704397341	19.2817942247206	21.859730409031	19.6129008850166	19.9069786480386	19.7256059060236	17.4522573303554	18.1850980355699	18.2989843690091	17.5084292715484	18.2215210415396	NA	NA	NA	0.510354340813614	NA	1.66439181572407	NA	NA
A0A3F2YNY6	PRPF40A	NA	NA	NA	22.4342046865266	21.0810880908142	21.4100744962609	NA	NA	NA	23.7230701095159	21.6756435312762	21.4676712168115	24.5433901341146	21.8485037459326	22.2130887895136	24.5829647435613	22.2161123142317	22.2949359181315	23.9577489333074	22.2286132139238	21.9672276663097	24.4957637979257	22.7621484228017	22.4067312934305	NA	NA	NA	0.107553970289646	0.114367024952	0.245617352756384	NA	-0.105054218341595
A0AVF1	TTC26	19.1074827332978	18.3212675303053	22.364821828995	20.3293715311867	21.6890612555852	19.8479534898369	18.4037859725998	14.8870777861597	14.4714211964249	20.5073649446533	21.3239959075379	20.1344564027943	21.3667704252112	20.9976233069517	19.6755401641456	20.8426081549685	19.8711562458579	19.5653624422743	20.7836473319257	19.275533462831	20.1692546484443	19.7957131043197	18.2055260023428	15.8561823354215	0.079019633034838	NA	NA	NA	NA	NA	NA	NA
A0AVT1	UBA6	25.8076679947863	27.151221134428	24.8471372723008	25.2909140306109	26.5474115144544	25.0197949881964	25.5787391476056	26.9666425667018	24.7492429853272	25.9120052258478	26.6207279270555	24.3004765723559	22.8417063806009	23.212792024169	21.3211904447323	NA	NA	NA	24.3556172537533	23.650752009806	22.4099968352831	NA	NA	NA	-0.425811278725639	-0.186885808653711	-0.13229327276281	-0.840654989800384	0.00245049923482249	NA	0.12300395405482	NA
A0JNW5	UHRF1BP1L	17.1396113035734	13.7480879987561	15.0969621701626	18.8907452060491	NA	NA	19.0043466702747	14.8749333338409	15.1358695766485	22.2811886175019	18.794015993109	19.542363107412	NA	NA	NA	NA	NA	NA	16.61194694182	13.5866052606036	11.9579000926978	NA	NA	NA	NA	NA	-0.0429620538383603	0.44932365699078	NA	NA	NA	NA
A0MZ66	KIAA1598	25.8059475159824	23.2773907068672	22.5816437782452	24.8089692795547	22.7879368247767	22.1090080407859	25.5549672517014	23.4131258500328	22.82787917369	25.3724543434011	23.2810753916858	22.184831768584	22.6927261649087	20.1593096451633	20.1020064378323	19.2866525111607	15.8584910173686	12.9591869268449	24.38469101592	21.8825594692024	21.8414184615774	18.9241049902762	15.7829726217355	NA	0.143915803071445	NA	-0.154521992473191	-0.489483613242052	0.0174943794592725	NA	0.0950467245070402	NA
A0PJE2	DHRS12	NA	NA	NA	20.4829615373516	15.7174086772013	16.073409390356	21.5992336593756	16.7618888051942	21.2512443026486	21.3766595841682	16.8995929466522	16.7572076815314	21.3667170740643	18.0139986692701	17.4611596656067	20.2510708983285	15.8632183475824	16.0257667974923	22.8493249184502	19.4209881924284	19.6504803149986	19.9850970103135	15.7201640825802	15.5456583335322	NA	NA	NA	NA	0.103799743157668	NA	0.059078342201253	NA
A0PJW6	TMEM223	NA	NA	NA	23.9713211186992	24.3612514783783	22.5206608792601	NA	NA	NA	21.8852063089971	20.6173741944784	21.9708473646755	24.0819657710933	21.1106973980963	22.1204441947951	24.7034541478395	23.9973131944493	26.6904580020451	24.3911313360949	22.4655305346693	27.0922467825447	22.8659718399103	21.3181036395089	21.2951882282157	NA	NA	NA	NA	NA	NA	NA	-0.389999252270928
A0PK00	TMEM120B	NA	NA	NA	17.3698188314912	NA	NA	NA	NA	NA	19.9393381634701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1A4S6	ARHGAP10	NA	NA	NA	17.5024589022318	18.7442557188619	19.0992861624771	NA	NA	NA	18.5431375769487	16.2113369909178	13.0143692422351	20.2456269781824	14.4029454279168	16.967136177662	19.0908877426005	17.4232472493106	16.499207467871	18.7349609481512	14.4788328055063	15.5514679526269	15.099881982111	16.2576272406641	15.8526026566359	NA	NA	NA	NA	NA	NA	NA	NA
A1KXE4	FAM168B	20.1236364538038	NA	NA	NA	NA	NA	21.3227863769271	18.318489851542	18.6733159775997	24.3704602013942	22.1863742243578	27.169113167829	19.6134405734266	NA	NA	NA	NA	NA	21.7712057308338	20.5581478801062	19.7594688702459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1L0T0	ILVBL	NA	NA	NA	26.1547980261663	22.5917442078618	22.2608931240625	NA	NA	NA	26.7484242316907	23.383109402342	23.7088304608888	27.7495115376493	25.4842222985005	24.7362933293605	27.8137224866112	25.5333839190527	25.4572303132488	27.751939027221	25.594286784155	24.9747818186819	27.2016302420519	24.6963605608966	25.0577567798463	NA	-0.0113698413149562	NA	-0.205230651686346	0.153545951856674	0.00575926928868495	-0.285811641669709	0.0454429707611671
A1L188	C17orf89	NA	NA	NA	20.3583163782308	20.1547439554687	18.0417981617474	NA	NA	NA	22.0750926018458	20.1634924426179	20.653597347227	24.0427668506432	20.8971127695559	21.0607856329883	20.6514091243884	20.0996970989011	19.3527029809824	23.5912648351332	22.4481132798904	20.7786033584437	20.1948434042962	20.076528574045	18.9830659660179	NA	NA	NA	NA	NA	NA	NA	NA
D6RBM2	ELOVL7	NA	NA	NA	22.7349609481512	20.2938981794957	21.3419096739383	NA	NA	NA	21.967614669481	20.9998266310715	19.7082284670549	23.3734503817171	22.6665490927601	21.8078988743306	24.0728378542703	22.9260034737204	25.2531359453596	22.9293848412138	20.6714166720235	21.975647884512	22.0847253573856	22.4314272094563	25.0340587403826	NA	0.479230561206336	NA	-1.48467105296437	NA	NA	NA	NA
A1X283	SH3PXD2B	20.6936196721513	18.3531123570282	17.6969675262343	19.3481705441478	15.5755097024822	12.7933188061504	16.1420073100048	NA	NA	18.4294721268633	NA	NA	NA	NA	NA	19.1198428806454	20.8752273933676	16.8723141614186	17.0610758048738	18.203376682224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A2A2G4	ALG6	NA	NA	NA	23.0665780106753	20.1958047203677	19.7092723244513	NA	NA	NA	24.5690628945305	20.7384287682675	21.3381052395293	25.4180577047626	24.3310131339136	21.8820369834743	25.6373529931815	23.3951910261761	22.0321762478097	25.63231344068	23.186691584172	22.7360971644216	24.6144789055802	23.2420977404074	21.7385112339019	NA	-0.222632890549587	NA	0.21076289418631	NA	-0.196210876728001	-0.352326300651209	-0.315917381742644
A2A2V1	PRNP	NA	NA	NA	18.107125105756	21.2416177946756	18.429799009167	NA	NA	NA	NA	NA	NA	20.9573769882826	20.5197974782723	20.2824052341351	18.9022161096503	21.7725755438718	18.3885218711996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q5TCT4	RBM34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.330684962769	17.7668135684703	21.9894000438847	20.598325161209	NA	NA	19.2744418558246	17.4225083109359	21.5022743578612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A2A3F3	TRPM3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5156074496291	18.6962204557009	16.3916295903015	19.0612076818944	14.7612395567062	17.2146606274992	20.027425493239	18.9689648491885	17.4354261019016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A2A3Z5	LACC1	22.1344250667668	19.2115033547238	19.6577371277098	21.7865615860812	19.0939590923873	18.3958186032356	22.2261746155163	19.3914198200298	19.2587270399769	21.8347997002142	18.4008294159402	18.9595152482151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A2AAZ0	HLA-DQB1	NA	NA	NA	19.2524113494113	19.1767234457051	23.3425879827762	NA	NA	NA	21.5460899674944	20.7128023694235	20.3560607402134	NA	NA	NA	18.4316363433762	18.9089730630177	23.5957100376699	NA	NA	NA	NA	NA	NA	NA	2.11340046206718	NA	-0.291291854161403	NA	NA	NA	NA
A2AEA2	HLA-C	16.2110517511816	14.7090299474826	14.6308927640127	23.2403953936721	23.4936277825423	23.5649997796798	16.7006293628516	14.8094164540517	14.9584620910369	24.3716570173323	24.7299820458089	24.6714166720235	26.5810403265058	26.8294140253297	26.738537003446	26.0890569879809	26.9681817933813	26.0598413461152	26.1400077928868	26.8931918976111	26.0548829873542	25.9926967044424	26.3757055259118	26.3115187021953	NA	0.0510240030244669	NA	0.174789893047815	0.134089480920423	-0.21248395186497	-0.0539429291025233	0.331017236018097
A2RRP1	NBAS	NA	NA	NA	21.1557323566658	19.2091725138658	18.9799721760214	NA	NA	NA	22.1662538171808	22.333035208094	21.9406648786095	23.5258782423046	21.935710366582	21.871434531181	22.9635283107217	22.0885799316847	21.6171948105751	22.8654999483952	21.2948518049633	21.5348328970786	21.8893346202798	20.6035865045887	20.0466018122704	NA	-0.342341704004277	NA	-0.31649217496358	NA	0.474669659160943	NA	NA
A2RTX5	TARSL2	22.3387853390285	24.7432964671281	22.1186394999414	21.6035412300742	24.5890942518535	20.6838033499438	21.9547174457367	24.9415874811499	21.4029641582564	22.2276441442771	24.8990599944868	21.6111274870885	20.5516857343529	20.5639298589207	19.1675651521027	16.394881320904	14.3945296829808	12.7979654324042	21.2618401227409	20.6222091479399	18.9245689726049	18.3067915415212	14.3819484493952	20.4832568387631	-0.601583954591656	NA	-0.39054760062233	NA	0.313942357292346	NA	-0.842723407210038	NA
A2RU67	KIAA1467	NA	NA	NA	18.9380174084695	16.517592503036	17.1636889816879	NA	NA	NA	21.3939350524686	19.8206370879781	19.7378183760237	20.6352008767612	19.852669705007	19.2522034299994	21.5819195578511	20.1692546484443	20.054572523379	19.9243949967179	18.6087385081424	18.4295947164068	20.285004787186	17.5701521845558	18.0637637135581	NA	NA	NA	-0.0915867222630413	-0.354335227671957	0.273336847150222	NA	-0.334116104918945
A2RUC4	TYW5	20.4064458553173	16.2434529430115	16.160383566516	NA	NA	NA	20.3724144875614	17.9098813674491	17.3508701382098	NA	NA	NA	16.2634159275572	15.2071287425943	15.6791776736508	NA	NA	NA	18.3921748503063	17.0879392961419	16.94111640056	18.5765507758471	13.8638958736951	13.6611100287437	NA	NA	-0.114175772334332	NA	NA	NA	NA	NA
A2VDJ0	KIAA0922	NA	NA	NA	17.0068958200312	14.8783383498952	14.8178830279441	NA	NA	NA	17.1912327532728	15.4276074821511	15.634158741051	17.6573882377076	20.8119014579988	16.3658268858976	25.0371628451194	21.4729347207684	20.7725755438718	18.2176453678238	15.6982434427874	15.5800229677539	16.2837575862786	14.5517082616207	15.0537138047023	NA	NA	NA	0.130799110838194	NA	NA	NA	NA
A3KMH1	VWA8	NA	NA	NA	21.7788840423142	21.1393365068963	20.7443542781916	NA	NA	NA	22.9272520668988	21.6957873172358	19.9113305399733	24.0781423361721	23.7741452000949	23.0257370640492	24.0878033671744	23.6228793895505	22.6796433143925	24.0666929644928	23.8677824703306	22.2437980807802	23.6053511033439	22.303684887523	21.586049938382	NA	NA	NA	NA	0.125518859575091	NA	NA	-0.475354547852895
A3KN83	SBNO1	22.9572175539125	21.4541767769504	21.0029880258141	22.7934247075643	21.2276441442771	20.7080094979117	23.2519810385758	22.0175710037321	21.0139986692701	23.8148961251066	21.8257072575238	22.0862165821972	20.4775369384295	20.8150329874265	20.084855090315	21.8686115837752	18.1766504095653	18.2265156795654	22.0798193870199	19.5500515695103	21.3254789468684	16.224208986401	13.134939643493	17.5100532751429	-0.359712253612619	NA	0.188274311321204	0.174022842055414	-0.160459580337382	NA	0.236339539168374	NA
B8ZZQ8	FAM221A	NA	NA	NA	20.8073486323927	25.7768327894575	22.2079163423445	20.2901898831557	25.3529265362467	21.3557382181268	22.1063904139813	26.093839038984	22.2959168762443	NA	NA	NA	NA	NA	NA	19.3798563769177	17.7862823920937	16.6797549770981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A4D1E9	GTPBP10	NA	NA	NA	23.5971887333906	21.1470607993152	20.257530565496	NA	NA	NA	24.3170686333372	21.5108452801528	21.3022908444723	25.3977062253946	23.6905112861965	22.4141845572097	25.7754770617334	23.2553709497429	22.4391348968582	25.2936526591576	23.6070457999336	22.2744077297932	25.3280706029868	22.6104067026659	22.896540099246	NA	-0.54907118937541	NA	-0.274948186742953	-0.348867922083278	0.194339249484463	0.056860943046751	-0.0260728538463468
C9J1X0	WDR91	21.8751898891097	21.5735769265813	19.5412478967465	21.1873714059269	21.8835292981053	18.6665014174836	21.8113527408151	21.0446022346241	20.0396580611645	22.3298915741784	21.3188208081577	20.1084019401087	21.7740245179215	18.6953710420659	17.7040116850293	20.9345230668317	21.4112130439004	19.6640548623541	21.7772793984418	22.6605121578665	19.738346297919	20.1388367424362	16.9078295445781	16.379801392696	NA	NA	NA	NA	NA	NA	NA	NA
