gene_id	Symbol	tpm_cutoff	log2FoldChange.mem.cyt.293	log2FoldChange.mem.cyt.2A15	labels
ENSG00000179152.14	TCAIM	18.455	-0.26196	-0.2181868	NA
ENSG00000179163.11	FUCA1	15.07	3.807217	3.501635	NA
ENSG00000179195.11	ZNF664	163.635	-0.5518793	-0.6702857	NA
ENSG00000179218.9	CALR	315.595	4.562892	4.375529	NA
ENSG00000179222.13	MAGED1	36.465	-0.3802533	0.1748285	NA
ENSG00000179241.8	LDLRAD3	10.925	2.563917	2.796226	NA
ENSG00000179262.5	RAD23A	164.455	0.07255333	0.009030714	NA
ENSG00000179271.1	GADD45GIP1	146.495	-0.09825717	-0.2077783	NA
ENSG00000179294.5	C17orf96	16.82	0.2087209	0.06577393	NA
ENSG00000179295.11	PTPN11	70.8	-0.8105695	-0.9890213	NA
ENSG00000179304.12	FAM156B	16.015	0.7507922	0.7156715	NA
ENSG00000179314.9	WSCD1	12.215	1.070944	1.323086	NA
ENSG00000179335.14	CLK3	58.625	-0.05348579	0.0432339	NA
ENSG00000179344.12	HLA-DQB1	19.61	2.246107	2.968059	NA
ENSG00000179361.13	ARID3B	12.41	0.13405	-0.01372672	NA
ENSG00000179364.9	PACS2	18.13	-0.1877048	-0.1911855	NA
ENSG00000179387.5	ELMOD2	16.58	3.148167	3.398723	NA
ENSG00000179409.6	GEMIN4	45.7	0.09373943	0.3306729	NA
ENSG00000179431.5	FJX1	11.71	2.919527	3.330029	NA
ENSG00000179456.9	ZBTB18	21.905	0.1342078	0.1364772	NA
ENSG00000179526.12	SHARPIN	21.895	0.3713191	0.09223207	NA
ENSG00000179598.5	PLD6	14.235	2.191622	2.687113	NA
ENSG00000179604.8	CDC42EP4	16.17	0.08570437	0.06401408	NA
ENSG00000179632.5	MAF1	61.28	0.01650461	-0.04630948	NA
ENSG00000179820.11	MYADM	11.68	3.670662	3.836147	NA
ENSG00000179837.6	RBM15B	19.09	0.1631895	0.04752514	NA
ENSG00000179889.14	PDXDC1	82.935	-0.5546272	-0.7124645	NA
ENSG00000179912.15	R3HDM2	27.705	0.1237602	0.09711492	NA
ENSG00000179918.15	SEPHS2	107.51	-0.1499049	-0.2978573	NA
ENSG00000179933.4	C14orf119	27.76	-0.06024331	0.2736519	NA
ENSG00000179941.6	BBS10	17.755	1.348988	1.433989	NA
ENSG00000179950.9	PUF60	102.835	-0.6254315	-0.4936712	NA
ENSG00000179958.4	DCTPP1	202.075	-0.1868697	-0.08916238	NA
ENSG00000179965.7	ZNF771	11.02	0.2666801	-0.1606414	NA
ENSG00000179988.9	PSTK	11.275	0.3991916	0.3021226	NA
ENSG00000180008.8	SOCS4	13.75	0.8860574	0.8376468	NA
ENSG00000180011.6	ZADH2	20.085	-0.2364803	-0.4401607	NA
ENSG00000180035.6	ZNF48	13.485	-0.30052	-0.1872543	NA
ENSG00000180098.5	TRNAU1AP	20	-0.1835276	-0.3321452	NA
ENSG00000180104.11	EXOC3	13.165	-0.03789689	-0.06778186	NA
ENSG00000180182.6	MED14	22.425	-0.1408531	0.006696748	NA
ENSG00000180185.7	FAHD1	21.395	-0.2151466	-0.3721175	NA
ENSG00000180190.7	TDRP	13.345	-0.3234483	-0.43236	NA
ENSG00000180198.11	RCC1	129.75	-0.7484976	-0.6821774	NA
ENSG00000180228.8	PRKRA	36.55	-0.2154102	-0.2456557	NA
ENSG00000180304.10	OAZ2	114.425	-0.3881791	-0.4190632	NA
ENSG00000180329.9	CCDC43	35.27	-0.6458381	-0.7195272	NA
ENSG00000180354.11	C7orf41	17.905	-0.0502307	-0.02975234	NA
ENSG00000180357.5	ZNF609	10.285	-0.1231158	-0.2983116	NA
ENSG00000180370.6	PAK2	22.15	-0.2352295	-0.3204731	NA
ENSG00000180398.7	MCFD2	38.255	1.566679	1.73982	NA
ENSG00000180447.5	GAS1	15.255	2.283588	2.12345	NA
ENSG00000180628.10	PCGF5	27.715	-0.3623662	-0.4216109	NA
ENSG00000180667.6	YOD1	16.46	0.3071941	0.3970302	NA
ENSG00000180694.9	TMEM64	11.125	0.9226829	0.9682595	NA
ENSG00000180730.4	SHISA2	10.135	1.2672	1.618454	NA
ENSG00000180773.10	SLC36A4	13.92	1.072654	1.127655	NA
ENSG00000180776.11	ZDHHC20	29.4	1.601228	1.628205	NA
ENSG00000180806.4	HOXC9	12.365	-0.1014487	-0.02891222	NA
ENSG00000180817.7	PPA1	456.035	-0.8026963	-0.6451267	NA
ENSG00000180818.4	HOXC10	10.66	-0.07731645	-0.05378561	NA
ENSG00000180822.7	PSMG4	38.45	0.3758057	0.2801609	NA
ENSG00000180879.9	SSR4	419.635	2.173519	2.620891	NA
ENSG00000180891.8	CUEDC1	11.33	0.528734	0.1482898	NA
ENSG00000180900.12	SCRIB	38.985	-0.03920239	-0.1758626	NA
ENSG00000180901.6	KCTD2	14.33	0.01525686	-0.1087395	NA
ENSG00000180902.12	D2HGDH	14.21	-0.575243	-0.5595154	NA
ENSG00000180953.7	ST20	13.77	0.3115294	0.1047912	NA
ENSG00000180957.13	PITPNB	72.06	-0.7986671	-0.82514	NA
ENSG00000180964.12	TCEAL8	49.225	-0.6993827	-0.5940352	NA
ENSG00000180992.5	MRPL14	151.41	-0.1424591	-0.005581295	NA
ENSG00000181007.7	ZFP82	33.89	-0.2093901	-0.02225734	NA
ENSG00000181026.13	AEN	56.85	-0.3541488	-0.2910268	NA
ENSG00000181027.6	FKRP	15.01	2.704496	3.000199	NA
ENSG00000181029.7	TRAPPC5	78.175	0.4526087	0.4030648	NA
ENSG00000181038.9	METTL23	57.675	0.1457769	0.2177306	NA
ENSG00000181061.9	HIGD1A	160.685	-0.4635854	-0.430284	NA
ENSG00000181090.13	EHMT1	28.58	-0.2479944	-0.371559	NA
ENSG00000181104.6	F2R	19.475	4.359914	4.217131	NA
ENSG00000181163.9	NPM1	3781.645	-0.9682641	-0.7706465	NA
ENSG00000181191.11	PJA1	18.705	-0.6209258	-0.5592157	NA
ENSG00000181192.7	DHTKD1	22.34	-0.5304615	-0.5497274	NA
ENSG00000181218.4	HIST3H2A	59.095	0.6729824	-0.4027559	NA
ENSG00000181222.10	POLR2A	42.985	-0.9055035	-0.6310394	NA
ENSG00000181274.5	FRAT2	29.315	0.01112221	-0.1613879	NA
ENSG00000181291.5	TMEM132E	13.06	2.514024	2.606356	NA
ENSG00000181315.6	ZNF322	15.48	-0.3424539	-0.3958427	NA
ENSG00000181450.13	ZNF678	10.6	0.1356814	0.0325739	NA
ENSG00000181458.6	TMEM45A	14.715	1.045515	0.9514059	NA
ENSG00000181472.4	ZBTB2	10.09	-0.1608854	-0.1116806	NA
ENSG00000181523.8	SGSH	20.105	3.587454	3.256215	NA
ENSG00000181555.15	SETD2	11.345	0.07477124	0.09781643	NA
ENSG00000181610.8	MRPS23	172.55	-0.5579451	-0.4368483	NA
ENSG00000181625.13	SLX1B	35.325	0.1386087	0.1897338	NA
ENSG00000181666.13	HKR1	80.605	-0.3761652	-0.4198987	NA
ENSG00000181704.7	YIPF6	26.535	1.924436	1.983139	NA
ENSG00000181751.5	C5orf30	20.995	-0.2006585	-0.3458446	NA
ENSG00000181788.3	SIAH2	12.095	0.259105	0.2382604	NA
ENSG00000181789.10	COPG1	46.585	-0.4481037	-0.07436935	NA
ENSG00000181817.5	LSM10	70.82	0.05430817	-0.02891885	NA
ENSG00000181852.13	RNF41	39.73	0.02859016	-0.05182001	NA
ENSG00000181904.8	C5orf24	41.165	-0.1851205	-0.2551601	NA
ENSG00000181915.3	ADO	23.15	0.245837	0.2922533	NA
ENSG00000181924.6	COA4	111.44	-0.09397068	-0.1089328	NA
ENSG00000181929.7	PRKAG1	91.8	-0.4316312	-0.3197491	NA
ENSG00000181938.9	GINS3	33.785	-0.4339878	-0.186753	NA
ENSG00000181991.11	MRPS11	56.985	-0.1090823	-0.03578298	NA
ENSG00000182004.8	SNRPE	405.22	-0.4620694	-0.3828309	NA
ENSG00000182022.13	CHST15	10.09	2.14414	2.189946	NA
ENSG00000182054.5	IDH2	40.595	-0.2180249	-0.1447392	NA
ENSG00000182087.8	TMEM259	104.325	3.595353	3.497015	NA
ENSG00000182093.10	WRB	64.845	1.359384	1.612038	NA
ENSG00000182095.10	TNRC18	16.005	0.1833851	-0.2687896	NA
ENSG00000182108.5	DEXI	28.575	0.3282685	0.1135453	NA
ENSG00000182117.4	NOP10	341.145	-0.003676625	0.2130796	NA
ENSG00000182118.5	FAM89A	49.825	0.09828853	-0.1871949	NA
ENSG00000182134.11	TDRKH	10.905	-0.4504068	-0.3107716	NA
ENSG00000182149.16	IST1	106.61	-0.2966693	-0.0319963	NA
ENSG00000182154.7	MRPL41	33.935	0.3335376	0.0936064	NA
ENSG00000182173.8	TSEN54	49.435	0.258928	0.149479	NA
ENSG00000182180.9	MRPS16	92.01	-0.2665607	-0.3507473	NA
ENSG00000182196.9	ARL6IP4	173.675	-0.3618876	-0.5965238	NA
ENSG00000182197.6	EXT1	16.02	2.194871	1.913052	NA
ENSG00000182199.6	SHMT2	323.365	-0.5778578	-0.2836231	NA
ENSG00000182208.8	MOB2	18.145	-0.05931333	0.2019747	NA
ENSG00000182220.9	ATP6AP2	80.835	3.919566	4.054702	NA
ENSG00000182224.7	CYB5D1	17.86	-0.2399501	-0.345302	NA
ENSG00000182240.11	BACE2	26.685	2.969316	3.43401	NA
ENSG00000182247.5	UBE2E2	39.6	-0.07269879	-0.3812712	NA
ENSG00000182272.7	B4GALNT4	15.47	1.30887	0.7379436	NA
ENSG00000182287.9	AP1S2	57.36	-0.2311348	-0.1604442	NA
ENSG00000182307.8	C8orf33	58.76	-0.1074157	-0.1249646	NA
ENSG00000182362.9	YBEY	53.775	-0.3580759	-0.1876508	NA
ENSG00000182378.8	PLCXD1	17.505	0.161095	0.2789721	NA
ENSG00000182379.9	NXPH4	12.41	4.064742	4.237086	NA
ENSG00000182400.10	TRAPPC6B	11.795	-0.47402	-0.4938538	NA
ENSG00000182446.9	NPLOC4	42.375	-0.2144925	-0.2885723	NA
ENSG00000182473.16	EXOC7	39.18	-0.4664994	-0.3902989	NA
ENSG00000182481.4	KPNA2	187.25	-1.240376	-0.56025	NA
ENSG00000182512.4	GLRX5	87.155	-0.2715481	-0.3267634	NA
ENSG00000182518.9	FAM104B	36.965	-0.1702172	-0.2485087	NA
ENSG00000182534.9	MXRA7	118.045	2.191488	2.374476	NA
ENSG00000182541.13	LIMK2	11.445	-0.08376308	-0.1887556	NA
ENSG00000182544.8	MFSD5	19.85	3.898676	3.157352	NA
ENSG00000182551.9	ADI1	36.78	-0.2619842	0.01163149	NA
ENSG00000182552.10	RWDD4	19.64	-0.5522887	-0.631416	NA
ENSG00000182568.12	SATB1	14.21	-0.1574589	-0.2404083	NA
ENSG00000182606.10	TRAK1	12.195	0.03659918	-0.03090426	NA
ENSG00000182628.8	SKA2	117.465	-0.5536118	-0.6117659	NA
ENSG00000182670.9	TTC3	34.72	0.006372453	-0.2673106	NA
ENSG00000182712.11	CMC4	22.56	-0.6103849	-0.4849145	NA
ENSG00000182718.12	ANXA2	188.63	-0.4355121	-0.104903	NA
ENSG00000182768.7	NGRN	96.78	-0.3306759	-0.4497257	NA
ENSG00000182774.6	RPS17L	6568.9	-0.6719773	-0.7623164	NA
ENSG00000182810.5	DDX28	10.19	-0.391857	0.1988446	NA
ENSG00000182827.8	ACBD3	30.09	-0.7509124	-0.6240152	NA
ENSG00000182858.9	ALG12	10.89	3.470246	3.531914	NA
ENSG00000182872.11	RBM10	38.855	-0.9965779	-0.8367854	NA
ENSG00000182899.10	RPL35A	2634.205	-0.3220026	-0.1733162	NA
ENSG00000182903.11	ZNF721	21.87	-0.01743698	0.2664348	NA
ENSG00000182919.10	C11orf54	12.54	-0.810762	-0.6045102	NA
ENSG00000182934.7	SRPR	43.26	2.111719	2.175195	NA
ENSG00000182944.13	EWSR1	238.215	-1.184024	-0.7421287	NA
ENSG00000182952.4	HMGN4	110.85	-0.1054745	-0.09137053	NA
ENSG00000182963.5	GJC1	28.32	2.732273	2.060813	NA
ENSG00000182973.14	CNOT10	23.145	-0.3899914	-0.06630144	NA
ENSG00000182979.13	MTA1	90.015	0.1778879	-0.1331586	NA
ENSG00000182985.12	CADM1	37.33	4.190277	4.058942	NA
ENSG00000183010.12	PYCR1	58.975	-0.2059511	-0.1466401	NA
ENSG00000183011.9	LSMD1	289.06	0.1367316	0.229681	NA
ENSG00000183020.9	AP2A2	20.45	-0.07291855	-0.09383936	NA
ENSG00000183048.7	SLC25A10	69.685	-0.1126027	-0.1833754	NA
ENSG00000183072.9	NKX2-5	12.065	0.6593236	0.1775253	NA
ENSG00000183077.11	AFMID	75.485	0.0136378	0.03858899	NA
ENSG00000183087.10	GAS6	40.2	2.703871	2.719192	NA
ENSG00000183137.10	CEP57L1	15.25	-0.3500024	-0.3784882	NA
ENSG00000183155.4	RABIF	14.425	0.110183	0.06704218	NA
ENSG00000183161.3	FANCF	10.255	0.01590928	0.2971528	NA
ENSG00000183172.8	SMDT1	57.63	-0.1226112	-0.09679293	NA
ENSG00000183207.8	RUVBL2	230.785	-0.7730363	-0.4846117	NA
ENSG00000183255.7	PTTG1IP	50.56	3.598886	3.801925	NA
ENSG00000183258.7	DDX41	52.78	-0.01716577	-0.01622004	NA
ENSG00000183283.11	DAZAP2	186.845	-0.5042989	-0.2995493	NA
ENSG00000183291.11	SEP15	199.7	2.622079	2.863853	NA
ENSG00000183309.7	ZNF623	11.195	-0.1709147	-0.1144662	NA
ENSG00000183323.8	CCDC125	13.78	-0.5947619	-0.9444401	NA
ENSG00000183336.7	BOLA2	64.475	-0.135809	-0.02964002	NA
ENSG00000183337.12	BCOR	52.93	0.2373176	0.5816964	NA
ENSG00000183386.5	FHL3	13	0.01624437	-0.3269151	NA
ENSG00000183426.11	NPIPA1	22.95	0.5980579	0.2610571	NA
ENSG00000183431.7	SF3A3	183.895	-0.7996851	-0.5147661	NA
ENSG00000183474.11	GTF2H2C	71.98	-0.381348	-0.5205727	NA
ENSG00000183513.4	COA5	26.86	0.1067005	-0.1623354	NA
ENSG00000183520.7	UTP11L	69.005	-0.635601	-0.2983055	NA
ENSG00000183527.7	PSMG1	156.7	-0.08212842	0.02782505	NA
ENSG00000183530.9	PRR14L	15.62	0.03468507	-0.4292913	NA
ENSG00000183576.8	SETD3	31.905	-0.5672768	-0.5835862	NA
ENSG00000183597.11	TANGO2	11.095	0.2575107	-0.2139018	NA
ENSG00000183605.12	SFXN4	75.795	1.242746	1.888653	NA
ENSG00000183617.4	MRPL54	152.43	-0.3285531	-0.1319815	NA
ENSG00000183624.9	HMCES	51.345	-0.7357041	-0.5190935	NA
ENSG00000183628.8	DGCR6	16.275	-0.1132984	-0.1155893	NA
ENSG00000183647.6	ZNF530	24.315	0.5660382	0.4706449	NA
ENSG00000183648.5	NDUFB1	1090.95	-0.1234972	-0.1492946	NA
ENSG00000183684.6	ALYREF	172.3	-0.5014504	-0.5000566	NA
ENSG00000183688.4	FAM101B	39.02	-0.2341091	-0.4728946	NA
ENSG00000183696.9	UPP1	13.235	0.157675	0.3635734	NA
ENSG00000183722.7	LHFP	16.035	2.510773	2.647101	NA
ENSG00000183723.8	CMTM4	38.315	1.076815	0.8468958	NA
ENSG00000183726.6	TMEM50A	83.095	2.970635	3.343576	NA
ENSG00000183741.7	CBX6	29.14	-0.3559559	-0.3771537	NA
ENSG00000183751.10	TBL3	32.98	-0.601903	-0.3446935	NA
ENSG00000183762.8	KREMEN1	14.485	1.115996	1.186276	NA
ENSG00000183763.4	TRAIP	14.52	-0.5797567	-0.3123423	NA
ENSG00000183765.16	CHEK2	49.215	-0.3806662	-0.08729898	NA
ENSG00000183779.5	ZNF703	44.03	0.2593471	0.04346659	NA
ENSG00000183808.7	RBM12B	14	0.3808569	0.4056084	NA
ENSG00000183814.11	LIN9	15.94	-0.9362675	-0.7790064	NA
ENSG00000183828.10	NUDT14	17.375	0.3617681	-0.04439696	NA
ENSG00000183853.13	KIRREL	10.065	2.698142	2.870918	NA
ENSG00000183864.4	TOB2	16.145	0.1777242	0.1797587	NA
ENSG00000183889.8	AC138969.4	36.89	0.2100273	0.2831446	NA
ENSG00000183891.5	TTC32	26.645	-0.5527714	-0.1700737	NA
ENSG00000183941.8	HIST2H4A	26.94	0.2208037	0.2127305	NA
ENSG00000183955.8	SETD8	53.755	-0.4173016	-0.3906878	NA
ENSG00000183963.14	SMTN	45.035	-0.1782878	-0.0341279	NA
ENSG00000183978.7	COA3	133.715	-0.08945732	0.01956638	NA
ENSG00000184007.13	PTP4A2	188.725	-0.3072687	-0.501898	NA
ENSG00000184009.5	ACTG1	2289.9	-0.5256895	-0.3016053	NA
ENSG00000184014.3	DENND5A	46.165	-0.1058063	-0.2665735	NA
ENSG00000184047.11	DIABLO	90.03	0.001678455	0.2096961	NA
ENSG00000184056.10	VPS33B	10.645	-0.69269	0.0248672	NA
ENSG00000184076.10	UQCR10	299.175	-0.02086897	0.03542444	NA
ENSG00000184110.10	EIF3C	214.135	-1.120973	-0.6343156	NA
ENSG00000184117.7	NIPSNAP1	82.77	-0.3270131	-0.3219425	NA
ENSG00000184162.10	NR2C2AP	29.735	-0.2171659	-0.1082981	NA
ENSG00000184164.10	CRELD2	18.525	3.0083	3.52924	NA
ENSG00000184182.14	UBE2F	37.035	-0.263286	-0.3730751	NA
ENSG00000184203.3	PPP1R2	31.595	-0.5414914	-0.4359359	NA
ENSG00000184205.10	TSPYL2	43.7	-0.5769619	-0.2618452	NA
ENSG00000184207.8	PGP	19.51	0.3307053	0.2760878	NA
ENSG00000184208.10	C22orf46	12.05	0.4478695	0.7817462	NA
ENSG00000184209.14	SNRNP35	19.3	-0.4496398	-0.1158741	NA
ENSG00000184216.7	IRAK1	189.725	-0.4016973	-0.5748688	NA
ENSG00000184220.6	CMSS1	51.445	-0.2547791	-0.2956036	NA
ENSG00000184232.4	OAF	14.18	2.945793	3.264691	NA
ENSG00000184277.8	TM2D3	68.885	2.590292	2.58712	NA
ENSG00000184281.10	TSSC4	30.715	-0.4327294	-0.4515475	NA
ENSG00000184368.11	MAP7D2	11.515	-0.1312481	0.08386049	NA
ENSG00000184381.14	PLA2G6	12.995	0.5715057	0.6034585	NA
ENSG00000184428.8	TOP1MT	26	-0.5562671	-0.6697465	NA
ENSG00000184432.5	COPB2	54.425	-1.035984	-0.7169605	NA
ENSG00000184436.7	THAP7	57.87	0.01825618	-0.02939907	NA
ENSG00000184445.7	KNTC1	23.395	-0.07555848	0.1123275	NA
ENSG00000184465.11	WDR27	13.1	0.6565686	0.7148182	NA
ENSG00000184470.15	TXNRD2	29.42	-0.8747756	-0.687517	NA
ENSG00000184481.12	FOXO4	14.31	-0.5163121	-0.5043665	NA
ENSG00000184486.7	POU3F2	14.335	-0.1787146	0.06427083	NA
ENSG00000184508.6	HDDC3	61.54	-0.2711543	-0.2223232	NA
ENSG00000184575.7	XPOT	75.72	-0.4958643	-0.600758	NA
ENSG00000184584.8	TMEM173	18.62	2.237433	2.445015	NA
ENSG00000184613.6	NELL2	28.285	3.289232	3.300488	NA
ENSG00000184634.11	MED12	11.59	-0.1901109	0.378096	NA
ENSG00000184640.13	SEPT9	35.49	-0.2996167	-0.4261615	NA
ENSG00000184661.9	CDCA2	11.815	-0.4481393	-0.4589662	NA
ENSG00000184708.13	EIF4ENIF1	14.74	-0.5877704	-0.5802913	NA
ENSG00000184752.8	NDUFA12	225.925	-0.2103382	-0.1649237	NA
ENSG00000184779.8	RPS17	1089.245	-0.8186684	-0.5013487	NA
ENSG00000184785.4	SMIM10	10.685	-0.4558726	-0.4400322	NA
ENSG00000184787.14	UBE2G2	112.155	-0.2545748	-0.2467512	NA
ENSG00000184831.9	APOO	91.415	0.02148602	0.1995366	NA
ENSG00000184840.7	TMED9	146	4.067088	4.162708	NA
ENSG00000184857.7	TMEM186	28.585	0.2398237	0.8375854	NA
ENSG00000184863.6	RBM33	24.3	0.7066092	0.87876	NA
ENSG00000184867.9	ARMCX2	17.25	-0.473596	-0.1775641	NA
ENSG00000184886.3	PIGW	41.45	1.096614	0.8769197	NA
ENSG00000184887.9	BTBD6	46.945	0.06419046	-0.03671305	NA
ENSG00000184897.4	H1FX	78.77	0.1866061	0.09415805	NA
ENSG00000184900.11	SUMO3	52.51	0.005966016	-0.1472441	NA
ENSG00000184903.5	IMMP2L	17	-0.1759489	-0.2321498	NA
ENSG00000184916.4	JAG2	27.08	2.306832	1.97144	NA
ENSG00000184924.5	PTRHD1	41.525	-0.1908654	0.004742611	NA
ENSG00000184939.11	ZFP90	10.895	0.0933827	0.3714295	NA
ENSG00000184967.2	NOC4L	25.105	0.04002194	0.2445716	NA
ENSG00000184979.9	USP18	18.485	-0.08524882	-0.1422232	NA
ENSG00000184983.5	NDUFA6	62.54	-0.3203623	-0.2454535	NA
ENSG00000184990.8	SIVA1	280.475	0.6434971	0.5454747	NA
ENSG00000184992.10	BRI3BP	44.775	2.602912	2.683052	NA
ENSG00000185000.5	DGAT1	17.825	3.17412	3.130287	NA
ENSG00000185009.8	AP3M1	45.395	-0.5665582	-0.359885	NA
ENSG00000185024.11	BRF1	16.115	-0.181728	-0.2765125	NA
ENSG00000185043.6	CIB1	61.28	-0.06330312	-0.05281931	NA
ENSG00000185049.8	NELFA	23.665	-0.04330438	-0.1015422	NA
ENSG00000185088.8	RPS27L	78.91	-0.3158486	-0.2065567	NA
ENSG00000185090.10	MANEAL	41.81	2.712839	3.052422	NA
ENSG00000185104.15	FAF1	46.875	-0.2486762	0.002968815	NA
ENSG00000185115.4	NDNL2	20.685	1.710972	2.25825	NA
ENSG00000185122.6	HSF1	30.33	0.1641651	-0.1468285	NA
ENSG00000185127.5	C6orf120	29.865	1.90939	2.23711	NA
ENSG00000185129.4	PURA	15.095	-0.2636122	-0.4416257	NA
ENSG00000185163.5	DDX51	13.065	-0.4329121	-0.2971891	NA
ENSG00000185164.10	NOMO2	52.255	2.754143	3.051574	NA
ENSG00000185187.8	SIGIRR	23.86	0.08232177	0.6400272	NA
ENSG00000185201.12	IFITM2	20.79	0.8977637	1.003595	NA
ENSG00000185222.7	WBP5	32.155	-0.8089091	-0.5108814	NA
ENSG00000185236.7	RAB11B	36.965	-0.2762278	-0.2899373	NA
ENSG00000185238.8	PRMT3	23.355	-0.8127393	-0.5254525	NA
ENSG00000185246.13	PRPF39	11.58	-0.3552274	-0.2841617	NA
ENSG00000185252.13	ZNF74	14.175	0.00483183	0.07231464	NA
ENSG00000185262.7	UBALD2	13.265	0.1710881	0.1519574	NA
ENSG00000185298.8	CCDC137	33.655	-0.5761921	-0.5856903	NA
ENSG00000185305.6	ARL15	15.335	-0.4956796	-0.4686516	NA
ENSG00000185324.17	CDK10	14.37	-0.129921	0.005863246	NA
ENSG00000185344.9	ATP6V0A2	15.055	2.640691	2.621304	NA
ENSG00000185347.13	C14orf80	21.25	-0.1943361	-0.3783645	NA
ENSG00000185359.8	HGS	39.425	-0.39356	-0.3465107	NA
ENSG00000185379.16	RAD51D	16.86	0.05704447	-0.2970493	NA
ENSG00000185418.11	TARSL2	10.8	-0.5789951	-0.6394768	NA
ENSG00000185420.14	SMYD3	13.415	-0.5816963	-0.4024023	NA
ENSG00000185432.10	METTL7A	22.93	3.582658	3.672302	NA
ENSG00000185437.9	SH3BGR	20.46	0.01298164	-0.2317887	NA
ENSG00000185475.4	TMEM179B	32.345	3.457345	3.779317	NA
ENSG00000185480.7	PARPBP	32.315	-0.2692122	-0.1721909	NA
ENSG00000185504.12	C17orf70	16.575	0.2650621	0.326172	NA
ENSG00000185515.10	BRCC3	17.44	-0.7002585	-0.6983279	NA
ENSG00000185551.8	NR2F2	28.68	0.1928169	0.1491706	NA
ENSG00000185591.5	SP1	34.845	-0.1343667	-0.2161	NA
ENSG00000185608.4	MRPL40	57.335	-0.1969205	0.003238209	NA
ENSG00000185619.13	PCGF3	20.62	-0.01561173	-0.1443655	NA
ENSG00000185624.10	P4HB	236.075	3.548213	3.74005	NA
ENSG00000185627.13	PSMD13	111.135	-0.4736715	-0.2843943	NA
ENSG00000185630.14	PBX1	22.95	-0.2489536	-0.321121	NA
ENSG00000185651.10	UBE2L3	77.335	-0.3172113	-0.3139925	NA
ENSG00000185658.9	BRWD1	20.06	0.1294834	-0.1781651	NA
ENSG00000185686.13	PRAME	15.58	-0.4082974	-0.1608837	NA
ENSG00000185716.7	C16orf52	10.535	1.411081	1.57247	NA
ENSG00000185721.7	DRG1	117.555	-0.07146746	0.1488603	NA
ENSG00000185722.12	ANKFY1	15.405	-0.283486	-0.2510088	NA
ENSG00000185728.12	YTHDF3	15.23	-0.5192282	-0.4545258	NA
ENSG00000185787.10	MORF4L1	370.485	-0.4590038	-0.364442	NA
ENSG00000185800.7	DMWD	14.775	0.2825272	-0.008209691	NA
ENSG00000185803.4	SLC52A2	19.3	4.133455	3.846107	NA
ENSG00000185808.9	PIGP	67.345	1.060687	1.676761	NA
ENSG00000185813.6	PCYT2	11.825	-0.1156855	-0.3736876	NA
ENSG00000185818.7	NAT8L	16.18	1.65946	2.165453	NA
ENSG00000185825.11	BCAP31	221.55	3.459958	3.560113	NA
ENSG00000185829.11	ARL17A	31.685	0.8727183	0.7715699	NA
ENSG00000185838.9	GNB1L	23.645	-0.2694305	-0.5086352	NA
ENSG00000185842.10	DNAH14	44.945	-0.3167254	-0.1457682	NA
ENSG00000185864.12	NPIPB4	18.98	1.355748	0.6442524	NA
ENSG00000185883.6	ATP6V0C	84.235	3.496575	3.223326	NA
ENSG00000185885.11	IFITM1	41.525	2.877415	2.917555	NA
ENSG00000185896.9	LAMP1	47.975	3.249366	3.302855	NA
ENSG00000185917.9	SETD4	15.18	-0.1749022	-0.06466124	NA
ENSG00000185928.7	PAGR1	72.41	-0.5485501	-0.656363	NA
ENSG00000185946.11	RNPC3	10.12	0.4080898	0.8262879	NA
ENSG00000185947.10	ZNF267	10.42	-0.3295091	-0.2638467	NA
ENSG00000185963.9	BICD2	13.6	0.04473347	-0.1473435	NA
ENSG00000185973.6	TMLHE	14.385	-0.5358279	-0.4158694	NA
ENSG00000186001.8	LRCH3	25.37	-0.1479051	-0.162431	NA
ENSG00000186010.14	NDUFA13	351.495	0.4408289	0.7553677	NA
ENSG00000186017.10	ZNF566	20.065	-0.5124572	-0.5064781	NA
ENSG00000186020.8	ZNF529	48.715	0.6982999	0.6283597	NA
ENSG00000186063.8	AIDA	41.86	-0.6374638	-0.617014	NA
ENSG00000186104.6	CYP2R1	18.46	0.4555131	0.6008033	NA
ENSG00000186106.7	ANKRD46	26.61	-0.778458	-0.5862019	NA
ENSG00000186132.10	C2orf76	17.6	-0.368282	-0.3386731	NA
ENSG00000186141.4	POLR3C	24.085	-0.3735599	-0.4414381	NA
ENSG00000186153.12	WWOX	25.275	0.2226089	-0.2630872	NA
ENSG00000186184.11	POLR1D	181.04	-0.01034823	0.01438559	NA
ENSG00000186185.9	KIF18B	25.145	-0.2076838	0.07317121	NA
ENSG00000186193.7	SAPCD2	26.6	0.03378729	-0.09833431	NA
ENSG00000186205.8	MARC1	37.605	2.831478	3.170876	NA
ENSG00000186222.3	BLOC1S4	13.135	0.215982	0.0903127	NA
ENSG00000186230.6	ZNF749	30.935	0.7422847	0.424631	NA
ENSG00000186275.7	NBPF12	23.025	0.2177997	0.07919109	NA
ENSG00000186283.9	TOR3A	31.665	2.942096	3.384974	NA
ENSG00000186298.7	PPP1CC	204.895	-0.5194317	-0.4968422	NA
ENSG00000186314.7	PRELID2	14.645	-0.3870028	-0.7717748	NA
ENSG00000186350.8	RXRA	11.095	-0.3247822	-0.4851398	NA
ENSG00000186395.6	KRT10	12.885	0.285246	0.08480551	NA
ENSG00000186416.8	NKRF	22.475	-0.6427477	-0.207996	NA
