gene_id	Symbol	log2FoldChange.tumor.KO.WT	reg_tumor	localization_cat
ENSG00000182022.13	CHST15	-1.22139155849814	down_tumor	membrane
ENSG00000182054.5	IDH2	-0.240179908272511	unchanged_tumor	cytosolic
ENSG00000182087.8	TMEM259	-0.097827989293119	unchanged_tumor	membrane
ENSG00000182095.10	TNRC18	-0.165633430842138	unchanged_tumor	cytosolic
ENSG00000182108.5	DEXI	-0.32089298138593	unchanged_tumor	cytosolic
ENSG00000182117.4	NOP10	-0.333104875816951	not_quantified	cytosolic
ENSG00000182118.5	FAM89A	0.479047725921596	not_quantified	cytosolic
ENSG00000182134.11	TDRKH	-0.122192325001732	unchanged_tumor	cytosolic
ENSG00000182149.16	IST1	-0.531774901016649	not_quantified	cytosolic
ENSG00000182150.11	ERCC6L2	-0.119575880022817	unchanged_tumor	cytosolic
ENSG00000182154.7	MRPL41	-0.468066330641499	not_quantified	cytosolic
ENSG00000182158.10	CREB3L2	-0.478751353665889	not_quantified	membrane
ENSG00000182173.8	TSEN54	0.388303661797477	not_quantified	cytosolic
ENSG00000182180.9	MRPS16	-0.0661975263197799	unchanged_tumor	cytosolic
ENSG00000182185.14	RAD51B	0.479518701325399	unchanged_tumor	cytosolic
ENSG00000182196.9	ARL6IP4	-0.417894115027463	not_quantified	cytosolic
ENSG00000182197.6	EXT1	-0.784323582944109	not_quantified	membrane
ENSG00000182199.6	SHMT2	-0.427225078980854	not_quantified	cytosolic
ENSG00000182208.8	MOB2	-0.589916108468633	not_quantified	cytosolic
ENSG00000182217.7	HIST2H4B	0.0892694073157633	unchanged_tumor	cytosolic
ENSG00000182220.9	ATP6AP2	-1.19690986709949	down_tumor	membrane
ENSG00000182224.7	CYB5D1	-0.20939701581307	unchanged_tumor	cytosolic
ENSG00000182240.11	BACE2	-0.993028535129778	not_quantified	membrane
ENSG00000182247.5	UBE2E2	-0.00597351501624232	unchanged_tumor	cytosolic
ENSG00000182287.9	AP1S2	-0.589505296333245	not_quantified	cytosolic
ENSG00000182307.8	C8orf33	-0.146108053041909	unchanged_tumor	cytosolic
ENSG00000182324.5	KCNJ14	1.33971879527601	up_tumor	cytosolic
ENSG00000182325.6	FBXL6	-0.178091517412954	unchanged_tumor	cytosolic
ENSG00000182359.10	KBTBD3	-0.65193941364632	not_quantified	cytosolic
ENSG00000182362.9	YBEY	-0.0221003648020416	unchanged_tumor	cytosolic
ENSG00000182372.6	CLN8	0.715835762368389	not_quantified	membrane
ENSG00000182378.8	PLCXD1	1.1300671490214	up_tumor	cytosolic
ENSG00000182400.10	TRAPPC6B	-0.234088359931896	unchanged_tumor	cytosolic
ENSG00000182446.9	NPLOC4	0.0928673331564945	unchanged_tumor	cytosolic
ENSG00000182473.16	EXOC7	0.0128486243160408	unchanged_tumor	cytosolic
ENSG00000182481.4	KPNA2	0.498231185269526	not_quantified	cytosolic
ENSG00000182500.7	ORAI1	1.32839647515737	up_tumor	membrane
ENSG00000182504.6	CEP97	0.29511606917725	unchanged_tumor	cytosolic
ENSG00000182512.4	GLRX5	-0.110129848247905	unchanged_tumor	cytosolic
ENSG00000182518.9	FAM104B	-0.338262585022704	not_quantified	cytosolic
ENSG00000182534.9	MXRA7	0.222064772567877	not_quantified	membrane
ENSG00000182544.8	MFSD5	-0.396949777635844	not_quantified	membrane
ENSG00000182551.9	ADI1	-0.216194597509449	unchanged_tumor	cytosolic
ENSG00000182552.10	RWDD4	-0.687194733034347	not_quantified	cytosolic
ENSG00000182606.10	TRAK1	-0.254035893365194	unchanged_tumor	cytosolic
ENSG00000182621.12	PLCB1	1.59631945954368	up_tumor	cytosolic
ENSG00000182628.8	SKA2	0.191045845168079	unchanged_tumor	cytosolic
ENSG00000182670.9	TTC3	0.718192250807988	not_quantified	cytosolic
ENSG00000182685.3	BRICD5	-0.149844405505651	unchanged_tumor	cytosolic
ENSG00000182704.6	TSKU	-0.0959385481151802	unchanged_tumor	membrane
ENSG00000182712.11	CMC4	-1.35520332746685	down_tumor	cytosolic
ENSG00000182718.12	ANXA2	-0.375204497144712	not_quantified	cytosolic
ENSG00000182768.7	NGRN	-0.123351963706997	unchanged_tumor	cytosolic
ENSG00000182774.6	RPS17L	-0.456308775640383	unchanged_tumor	cytosolic
ENSG00000182809.6	CRIP2	-0.948934789758831	not_quantified	cytosolic
ENSG00000182810.5	DDX28	-0.196031298968305	unchanged_tumor	cytosolic
ENSG00000182827.8	ACBD3	0.71761475545474	not_quantified	cytosolic
ENSG00000182831.7	C16orf72	-0.333145817994998	not_quantified	cytosolic
ENSG00000182858.9	ALG12	-0.845237943594987	not_quantified	membrane
ENSG00000182871.10	COL18A1	-1.32636029019229	down_tumor	membrane
ENSG00000182872.11	RBM10	-0.000214263688533586	unchanged_tumor	cytosolic
ENSG00000182899.10	RPL35A	-0.142671091487087	unchanged_tumor	cytosolic
ENSG00000182903.11	ZNF721	-0.0782813890855923	unchanged_tumor	cytosolic
ENSG00000182919.10	C11orf54	-0.237313590733201	unchanged_tumor	cytosolic
ENSG00000182923.12	CEP63	0.0973504439286738	unchanged_tumor	cytosolic
ENSG00000182934.7	SRPR	-0.818508754283041	not_quantified	membrane
ENSG00000182944.13	EWSR1	-0.0541713361137742	unchanged_tumor	cytosolic
ENSG00000182952.4	HMGN4	-0.682929244310834	not_quantified	cytosolic
ENSG00000182963.5	GJC1	2.31793012444002	up_tumor	membrane
ENSG00000182973.14	CNOT10	0.816770319354725	not_quantified	cytosolic
ENSG00000182979.13	MTA1	0.0303089091151202	unchanged_tumor	cytosolic
ENSG00000182985.12	CADM1	-0.256026116474157	unchanged_tumor	membrane
ENSG00000182986.8	ZNF320	2.92405351999927	up_tumor	cytosolic
ENSG00000183010.12	PYCR1	0.196318321975512	unchanged_tumor	cytosolic
ENSG00000183011.9	LSMD1	-0.0432194294452097	unchanged_tumor	cytosolic
ENSG00000183020.9	AP2A2	0.0160600779100216	unchanged_tumor	cytosolic
ENSG00000183032.6	SLC25A21	1.45464761681473	up_tumor	cytosolic
ENSG00000183048.7	SLC25A10	-0.232838292014507	unchanged_tumor	cytosolic
ENSG00000183049.8	CAMK1D	1.44924734449775	up_tumor	cytosolic
ENSG00000183054.7	RGPD6	-0.0868747113731735	unchanged_tumor	cytosolic
ENSG00000183077.11	AFMID	0.543718512952116	not_quantified	cytosolic
ENSG00000183137.10	CEP57L1	0.239141358977324	unchanged_tumor	cytosolic
ENSG00000183155.4	RABIF	-0.125540289637349	unchanged_tumor	cytosolic
ENSG00000183161.3	FANCF	-0.601008187094259	not_quantified	cytosolic
ENSG00000183172.8	SMDT1	-0.482895010840957	unchanged_tumor	cytosolic
ENSG00000183207.8	RUVBL2	0.0975360100815828	unchanged_tumor	cytosolic
ENSG00000183255.7	PTTG1IP	-1.01452628801348	down_tumor	membrane
ENSG00000183258.7	DDX41	-0.242139222531959	unchanged_tumor	cytosolic
ENSG00000183283.11	DAZAP2	-0.426388803588618	not_quantified	cytosolic
ENSG00000183291.11	SEP15	-0.938597494618676	not_quantified	membrane
ENSG00000183309.7	ZNF623	-0.143237069581959	unchanged_tumor	cytosolic
ENSG00000183323.8	CCDC125	0.574234687168523	not_quantified	cytosolic
ENSG00000183337.12	BCOR	-0.269157380761851	unchanged_tumor	cytosolic
ENSG00000183354.7	KIAA2026	0.770860528340631	not_quantified	cytosolic
ENSG00000183431.7	SF3A3	0.312416055896006	not_quantified	cytosolic
ENSG00000183474.11	GTF2H2C	-0.146279467697628	unchanged_tumor	cytosolic
ENSG00000183475.8	ASB7	-0.529665644152455	not_quantified	cytosolic
ENSG00000183495.9	EP400	0.144754208912182	unchanged_tumor	cytosolic
ENSG00000183513.4	COA5	0.0351578268020468	unchanged_tumor	cytosolic
ENSG00000183520.7	UTP11L	0.215260646137773	unchanged_tumor	cytosolic
ENSG00000183527.7	PSMG1	-0.234078368002211	unchanged_tumor	cytosolic
ENSG00000183530.9	PRR14L	-0.418444099889669	not_quantified	cytosolic
ENSG00000183576.8	SETD3	-0.196391626969194	unchanged_tumor	cytosolic
ENSG00000183579.11	ZNRF3	-0.129134441882105	unchanged_tumor	membrane
ENSG00000183597.11	TANGO2	0.0113679640942032	unchanged_tumor	cytosolic
ENSG00000183617.4	MRPL54	-0.244384264257855	unchanged_tumor	cytosolic
ENSG00000183624.9	HMCES	-0.198930894810829	unchanged_tumor	cytosolic
ENSG00000183628.8	DGCR6	-0.257171449502179	unchanged_tumor	cytosolic
ENSG00000183648.5	NDUFB1	0.0990115979149005	unchanged_tumor	cytosolic
ENSG00000183665.4	TRMT12	-0.0177628002330139	unchanged_tumor	cytosolic
ENSG00000183684.6	ALYREF	0.539925790012066	not_quantified	cytosolic
ENSG00000183688.4	FAM101B	2.45968799482138	up_tumor	cytosolic
ENSG00000183696.9	UPP1	0.154353186737784	unchanged_tumor	cytosolic
ENSG00000183718.4	TRIM52	-0.0253274815004029	unchanged_tumor	membrane
ENSG00000183722.7	LHFP	0.354168590022147	unchanged_tumor	membrane
ENSG00000183726.6	TMEM50A	-0.866891281019903	not_quantified	membrane
ENSG00000183735.5	TBK1	-0.39408724351771	not_quantified	cytosolic
ENSG00000183741.7	CBX6	1.07705926622617	up_tumor	cytosolic
ENSG00000183751.10	TBL3	-0.361591117038925	not_quantified	cytosolic
ENSG00000183763.4	TRAIP	-0.30945139124613	unchanged_tumor	cytosolic
ENSG00000183765.16	CHEK2	0.85856378051387	not_quantified	cytosolic
ENSG00000183808.7	RBM12B	-0.386653899770086	not_quantified	cytosolic
ENSG00000183814.11	LIN9	-0.253836800609274	unchanged_tumor	cytosolic
ENSG00000183828.10	NUDT14	-0.163014189222351	unchanged_tumor	cytosolic
ENSG00000183853.13	KIRREL	0.564211982783535	unchanged_tumor	membrane
ENSG00000183864.4	TOB2	-0.184279627821174	unchanged_tumor	cytosolic
ENSG00000183889.8	AC138969.4	-0.314815620877878	unchanged_tumor	cytosolic
ENSG00000183891.5	TTC32	-0.422938800259237	not_quantified	cytosolic
ENSG00000183941.8	HIST2H4A	-0.201661165184997	unchanged_tumor	cytosolic
ENSG00000183955.8	SETD8	0.130841721861144	unchanged_tumor	cytosolic
ENSG00000183963.14	SMTN	0.473457290670369	not_quantified	cytosolic
ENSG00000183978.7	COA3	0.24604502255016	unchanged_tumor	cytosolic
ENSG00000184007.13	PTP4A2	0.2406533833658	not_quantified	cytosolic
ENSG00000184009.5	ACTG1	-0.400142774297236	not_quantified	cytosolic
ENSG00000184014.3	DENND5A	0.544244788922472	unchanged_tumor	cytosolic
ENSG00000184047.11	DIABLO	0.0920080235160331	unchanged_tumor	cytosolic
ENSG00000184056.10	VPS33B	-0.109556944183761	unchanged_tumor	cytosolic
ENSG00000184060.6	ADAP2	1.92185786799782	up_tumor	cytosolic
ENSG00000184076.10	UQCR10	-0.246660278646166	unchanged_tumor	cytosolic
ENSG00000184110.10	EIF3C	-0.131150437251043	unchanged_tumor	cytosolic
ENSG00000184117.7	NIPSNAP1	-0.533932827190664	not_quantified	cytosolic
ENSG00000184154.8	LRTOMT	0.322200751902529	unchanged_tumor	cytosolic
ENSG00000184162.10	NR2C2AP	-0.701442872083784	not_quantified	cytosolic
ENSG00000184164.10	CRELD2	-0.608176820062752	not_quantified	membrane
ENSG00000184178.11	SCFD2	-0.653255999066176	not_quantified	cytosolic
ENSG00000184182.14	UBE2F	0.651827205551853	not_quantified	cytosolic
ENSG00000184203.3	PPP1R2	0.281090952382444	not_quantified	cytosolic
ENSG00000184205.10	TSPYL2	0.398002542443166	not_quantified	cytosolic
ENSG00000184206.7	GOLGA6L4	-0.657629902383443	unchanged_tumor	cytosolic
ENSG00000184207.8	PGP	0.262136023107662	not_quantified	cytosolic
ENSG00000184208.10	C22orf46	0.784429265632231	not_quantified	cytosolic
ENSG00000184209.14	SNRNP35	0.676808813622247	not_quantified	cytosolic
ENSG00000184216.7	IRAK1	-0.373348314959282	not_quantified	cytosolic
ENSG00000184220.6	CMSS1	0.462267860902943	not_quantified	cytosolic
ENSG00000184226.10	PCDH9	1.44493786516446	up_tumor	membrane
ENSG00000184232.4	OAF	0.192687028918818	unchanged_tumor	membrane
ENSG00000184254.12	ALDH1A3	0.749341218615619	not_quantified	cytosolic
ENSG00000184277.8	TM2D3	0.21523335871842	unchanged_tumor	membrane
ENSG00000184281.10	TSSC4	0.140687005040998	unchanged_tumor	cytosolic
ENSG00000184349.8	EFNA5	-0.290848450515737	unchanged_tumor	membrane
ENSG00000184368.11	MAP7D2	1.13776373911671	up_tumor	cytosolic
ENSG00000184371.9	CSF1	0.0811066067099398	unchanged_tumor	membrane
ENSG00000184402.10	SS18L1	-0.699408609370148	not_quantified	cytosolic
ENSG00000184428.8	TOP1MT	-0.0889645904678821	unchanged_tumor	cytosolic
ENSG00000184432.5	COPB2	-0.138705764241003	unchanged_tumor	cytosolic
ENSG00000184436.7	THAP7	-0.407032235629092	not_quantified	cytosolic
ENSG00000184445.7	KNTC1	-0.154529485131394	unchanged_tumor	cytosolic
ENSG00000184470.15	TXNRD2	0.0649470831865906	unchanged_tumor	cytosolic
ENSG00000184489.7	PTP4A3	-0.113600301300151	unchanged_tumor	cytosolic
ENSG00000184500.10	PROS1	-1.24734917061542	down_tumor	membrane
ENSG00000184508.6	HDDC3	-0.507940559014701	not_quantified	cytosolic
ENSG00000184517.7	ZFP1	-0.583292879634132	not_quantified	cytosolic
ENSG00000184575.7	XPOT	0.132071359016742	unchanged_tumor	cytosolic
ENSG00000184634.11	MED12	-0.216289174361196	unchanged_tumor	cytosolic
ENSG00000184640.13	SEPT9	-0.0424421021401696	unchanged_tumor	cytosolic
ENSG00000184661.9	CDCA2	0.864191258026076	not_quantified	cytosolic
ENSG00000184702.13	SEPT5	0.307936254575423	unchanged_tumor	cytosolic
ENSG00000184708.13	EIF4ENIF1	0.707570768172818	not_quantified	cytosolic
ENSG00000184752.8	NDUFA12	-0.494099324562784	not_quantified	cytosolic
ENSG00000184779.8	RPS17	-0.200508223935484	unchanged_tumor	cytosolic
ENSG00000184787.14	UBE2G2	0.655008487135611	not_quantified	cytosolic
ENSG00000184831.9	APOO	-0.562255497971418	not_quantified	cytosolic
ENSG00000184840.7	TMED9	-0.336827339460128	unchanged_tumor	membrane
ENSG00000184857.7	TMEM186	-0.209386148088784	unchanged_tumor	cytosolic
ENSG00000184887.9	BTBD6	-0.572944663213527	not_quantified	cytosolic
ENSG00000184897.4	H1FX	-0.144112483804929	unchanged_tumor	cytosolic
ENSG00000184900.11	SUMO3	-0.47749173820456	not_quantified	cytosolic
ENSG00000184903.5	IMMP2L	-0.724088824468196	not_quantified	cytosolic
ENSG00000184916.4	JAG2	-0.0803734117285403	unchanged_tumor	membrane
ENSG00000184922.9	FMNL1	1.15867842435745	up_tumor	cytosolic
ENSG00000184924.5	PTRHD1	-0.483265722021473	not_quantified	cytosolic
ENSG00000184939.11	ZFP90	-0.0161178410591768	unchanged_tumor	cytosolic
ENSG00000184967.2	NOC4L	0.0166788707812221	unchanged_tumor	cytosolic
ENSG00000184979.9	USP18	0.538740663979707	not_quantified	cytosolic
ENSG00000184983.5	NDUFA6	-0.261946805196805	unchanged_tumor	cytosolic
ENSG00000184992.10	BRI3BP	1.06856195872806	up_tumor	membrane
ENSG00000185000.5	DGAT1	-1.33541184857927	down_tumor	membrane
ENSG00000185009.8	AP3M1	-0.524418607652066	not_quantified	cytosolic
ENSG00000185024.11	BRF1	1.47756582071681	up_tumor	cytosolic
ENSG00000185033.10	SEMA4B	-1.13625372304643	down_tumor	membrane
ENSG00000185043.6	CIB1	-0.577544392459237	not_quantified	cytosolic
ENSG00000185049.8	NELFA	-0.22828087261732	unchanged_tumor	cytosolic
ENSG00000185085.2	INTS5	-0.155548166550153	unchanged_tumor	cytosolic
ENSG00000185088.8	RPS27L	-0.369762516023428	not_quantified	cytosolic
ENSG00000185090.10	MANEAL	-0.34576338499902	unchanged_tumor	membrane
ENSG00000185104.15	FAF1	-0.166466720383483	unchanged_tumor	cytosolic
ENSG00000185115.4	NDNL2	-0.170642373016544	unchanged_tumor	membrane
ENSG00000185122.6	HSF1	-0.822936298589188	not_quantified	cytosolic
ENSG00000185127.5	C6orf120	-0.925993867592348	not_quantified	membrane
ENSG00000185129.4	PURA	1.13554204354523	up_tumor	cytosolic
ENSG00000185158.8	LRRC37B	0.0164681196898083	unchanged_tumor	cytosolic
ENSG00000185163.5	DDX51	0.749434007482278	not_quantified	cytosolic
ENSG00000185164.10	NOMO2	-0.784008699618049	not_quantified	membrane
ENSG00000185187.8	SIGIRR	-0.349806109073726	not_quantified	cytosolic
ENSG00000185189.11	NRBP2	-1.65469190912326	down_tumor	cytosolic
ENSG00000185219.11	ZNF445	0.948108551824435	not_quantified	cytosolic
ENSG00000185222.7	WBP5	0.228774878262524	unchanged_tumor	cytosolic
ENSG00000185236.7	RAB11B	0.0822232033700459	unchanged_tumor	cytosolic
ENSG00000185238.8	PRMT3	-0.242303734105046	unchanged_tumor	cytosolic
ENSG00000185246.13	PRPF39	-0.978951137991104	not_quantified	cytosolic
ENSG00000185262.7	UBALD2	-0.0405750292994294	unchanged_tumor	cytosolic
ENSG00000185298.8	CCDC137	0.314195061549319	not_quantified	cytosolic
ENSG00000185305.6	ARL15	-0.663089974418285	not_quantified	cytosolic
ENSG00000185324.17	CDK10	-0.343597857322657	unchanged_tumor	cytosolic
ENSG00000185344.9	ATP6V0A2	0.64083763114727	not_quantified	membrane
ENSG00000185347.13	C14orf80	0.153232547676772	unchanged_tumor	cytosolic
ENSG00000185359.8	HGS	-0.0412677624766863	unchanged_tumor	cytosolic
ENSG00000185361.4	TNFAIP8L1	2.55469633800161	up_tumor	cytosolic
ENSG00000185379.16	RAD51D	0.553210734737806	not_quantified	cytosolic
ENSG00000185386.10	MAPK11	0.912916476620328	not_quantified	cytosolic
ENSG00000185414.15	MRPL30	-0.667670549865265	unchanged_tumor	cytosolic
ENSG00000185418.11	TARSL2	-0.0292013340888206	unchanged_tumor	cytosolic
ENSG00000185420.14	SMYD3	-0.33298894102133	unchanged_tumor	cytosolic
ENSG00000185432.10	METTL7A	1.99794677436091	up_tumor	membrane
ENSG00000185453.8	C19orf68	1.27875258448153	up_tumor	cytosolic
ENSG00000185475.4	TMEM179B	-0.341618445870325	unchanged_tumor	membrane
ENSG00000185480.7	PARPBP	-0.0442081260121715	unchanged_tumor	cytosolic
ENSG00000185483.7	ROR1	1.0267641190224	up_tumor	membrane
ENSG00000185504.12	C17orf70	-0.141780793042881	unchanged_tumor	cytosolic
ENSG00000185515.10	BRCC3	-0.168406007765843	unchanged_tumor	cytosolic
ENSG00000185519.8	FAM131C	-0.883921581667148	not_quantified	cytosolic
ENSG00000185551.8	NR2F2	0.168071822007857	unchanged_tumor	cytosolic
ENSG00000185585.15	OLFML2A	-0.140489166788534	unchanged_tumor	membrane
ENSG00000185591.5	SP1	-0.562517160645405	not_quantified	cytosolic
ENSG00000185608.4	MRPL40	-0.144849265702432	unchanged_tumor	cytosolic
ENSG00000185619.13	PCGF3	-0.502678573631342	not_quantified	cytosolic
ENSG00000185624.10	P4HB	-0.948421454639734	not_quantified	membrane
ENSG00000185627.13	PSMD13	0.110176398380205	unchanged_tumor	cytosolic
ENSG00000185630.14	PBX1	0.0379318208465037	unchanged_tumor	cytosolic
ENSG00000185650.8	ZFP36L1	0.582789647166391	not_quantified	cytosolic
ENSG00000185651.10	UBE2L3	0.0952570554681759	unchanged_tumor	cytosolic
ENSG00000185658.9	BRWD1	-0.444436238571216	not_quantified	cytosolic
ENSG00000185686.13	PRAME	-0.00216914558732973	unchanged_tumor	cytosolic
ENSG00000185697.12	MYBL1	0.491595953536143	unchanged_tumor	cytosolic
ENSG00000185721.7	DRG1	-0.0539273614297469	unchanged_tumor	cytosolic
ENSG00000185722.12	ANKFY1	0.0567449570066339	unchanged_tumor	cytosolic
ENSG00000185728.12	YTHDF3	-0.452406054840227	not_quantified	cytosolic
ENSG00000185745.8	IFIT1	1.53061835683968	up_tumor	cytosolic
ENSG00000185753.8	CXorf38	1.23494511100571	up_tumor	cytosolic
ENSG00000185787.10	MORF4L1	-0.283494940250787	not_quantified	cytosolic
ENSG00000185798.6	WDR53	-0.210240426609505	unchanged_tumor	cytosolic
ENSG00000185800.7	DMWD	0.273156644208253	not_quantified	cytosolic
ENSG00000185803.4	SLC52A2	-0.404003840297231	not_quantified	membrane
ENSG00000185813.6	PCYT2	-0.797699101654049	not_quantified	cytosolic
ENSG00000185825.11	BCAP31	-0.396821746046843	not_quantified	membrane
ENSG00000185838.9	GNB1L	-0.471396322301902	not_quantified	cytosolic
ENSG00000185842.10	DNAH14	-0.0977979800049763	unchanged_tumor	cytosolic
ENSG00000185880.8	TRIM69	0.250794683001041	not_quantified	cytosolic
ENSG00000185883.6	ATP6V0C	-0.0224173760486297	unchanged_tumor	membrane
ENSG00000185885.11	IFITM1	-0.944822369318489	unchanged_tumor	membrane
ENSG00000185896.9	LAMP1	-0.253648696226869	unchanged_tumor	membrane
ENSG00000185917.9	SETD4	-0.737650765124491	not_quantified	cytosolic
ENSG00000185928.7	PAGR1	0.196305272103437	unchanged_tumor	cytosolic
ENSG00000185946.11	RNPC3	0.199526511747582	unchanged_tumor	cytosolic
ENSG00000185947.10	ZNF267	-0.67408154651573	not_quantified	cytosolic
ENSG00000185950.7	IRS2	-0.372465048210784	unchanged_tumor	cytosolic
ENSG00000185963.9	BICD2	0.00538873306489143	unchanged_tumor	cytosolic
ENSG00000185973.6	TMLHE	-0.712236511346202	not_quantified	cytosolic
ENSG00000185989.9	RASA3	0.582714913716762	not_quantified	cytosolic
ENSG00000186001.8	LRCH3	1.09846558868318	up_tumor	cytosolic
ENSG00000186010.14	NDUFA13	-0.504467112236605	not_quantified	cytosolic
ENSG00000186017.10	ZNF566	0.777153248268223	not_quantified	cytosolic
ENSG00000186063.8	AIDA	-0.25722531314738	not_quantified	cytosolic
ENSG00000186073.7	C15orf41	-0.313955761807924	not_quantified	cytosolic
ENSG00000186104.6	CYP2R1	-0.454458187734559	unchanged_tumor	cytosolic
ENSG00000186106.7	ANKRD46	-0.571602122468773	not_quantified	cytosolic
ENSG00000186111.4	PIP5K1C	-0.128405608584092	unchanged_tumor	cytosolic
ENSG00000186132.10	C2orf76	-0.432118814007653	unchanged_tumor	cytosolic
ENSG00000186141.4	POLR3C	-0.35516316141989	unchanged_tumor	cytosolic
ENSG00000186153.12	WWOX	-0.300545616097372	unchanged_tumor	cytosolic
ENSG00000186166.4	CCDC84	-0.647268162019062	not_quantified	cytosolic
ENSG00000186184.11	POLR1D	-0.736306654462025	not_quantified	cytosolic
ENSG00000186185.9	KIF18B	0.986925375495461	not_quantified	cytosolic
ENSG00000186187.7	ZNRF1	-0.635856295039595	not_quantified	cytosolic
ENSG00000186193.7	SAPCD2	0.582876239969238	not_quantified	cytosolic
ENSG00000186197.8	EDARADD	0.520202501485959	not_quantified	cytosolic
ENSG00000186205.8	MARC1	0.165628582235184	unchanged_tumor	membrane
ENSG00000186222.3	BLOC1S4	0.003322508554925	unchanged_tumor	cytosolic
ENSG00000186260.12	MKL2	-0.355690873646191	unchanged_tumor	cytosolic
ENSG00000186275.7	NBPF12	1.58859213644841	up_tumor	cytosolic
ENSG00000186283.9	TOR3A	0.660547166208212	not_quantified	membrane
ENSG00000186298.7	PPP1CC	-0.256682963244865	unchanged_tumor	cytosolic
ENSG00000186314.7	PRELID2	0.628936626745462	not_quantified	cytosolic
ENSG00000186350.8	RXRA	0.426982105985294	not_quantified	cytosolic
ENSG00000186376.10	ZNF75D	-0.946120844973493	not_quantified	cytosolic
ENSG00000186395.6	KRT10	-0.33928829217666	not_quantified	cytosolic
ENSG00000186416.8	NKRF	-0.340346034708637	unchanged_tumor	cytosolic
ENSG00000186432.4	KPNA4	-0.0496030972437289	unchanged_tumor	cytosolic
ENSG00000186462.7	NAP1L2	0.301959120948804	unchanged_tumor	cytosolic
ENSG00000186468.8	RPS23	-0.451090391611615	not_quantified	cytosolic
ENSG00000186469.4	GNG2	1.36603684831194	up_tumor	cytosolic
ENSG00000186480.8	INSIG1	-1.13531756239619	down_tumor	membrane
ENSG00000186501.10	TMEM222	-0.765165957993258	not_quantified	membrane
ENSG00000186522.10	SEPT10	-0.00701186251217627	unchanged_tumor	cytosolic
ENSG00000186523.10	FAM86B1	-0.66557268441014	not_quantified	cytosolic
ENSG00000186566.7	GPATCH8	0.239406933747174	unchanged_tumor	cytosolic
ENSG00000186567.8	CEACAM19	0.292896286492893	unchanged_tumor	membrane
ENSG00000186575.13	NF2	0.62661941181174	not_quantified	cytosolic
ENSG00000186591.7	UBE2H	-1.02930638648553	down_tumor	cytosolic
ENSG00000186625.9	KATNA1	-0.0513265102264037	unchanged_tumor	cytosolic
ENSG00000186635.10	ARAP1	0.157052142980954	unchanged_tumor	cytosolic
ENSG00000186654.16	PRR5	0.40459463923234	not_quantified	cytosolic
ENSG00000186660.14	ZFP91	-0.192371324244506	unchanged_tumor	cytosolic
ENSG00000186665.8	C17orf58	0.0730181500150276	unchanged_tumor	cytosolic
ENSG00000186687.11	LYRM7	1.45221739660853	up_tumor	cytosolic
ENSG00000186716.15	BCR	-0.648717290082762	not_quantified	cytosolic
ENSG00000186787.7	SPIN2B	-0.87912558741926	not_quantified	cytosolic
ENSG00000186812.8	ZNF397	1.50222856998462	up_tumor	cytosolic
ENSG00000186815.8	TPCN1	-1.20577597904146	down_tumor	membrane
ENSG00000186834.2	HEXIM1	0.551871094356405	not_quantified	cytosolic
ENSG00000186866.12	POFUT2	-0.528256932767875	not_quantified	membrane
ENSG00000186871.5	ERCC6L	0.451887234822683	unchanged_tumor	cytosolic
ENSG00000186889.5	TMEM17	0.489469681742657	not_quantified	membrane
ENSG00000186897.3	C1QL4	2.03095916818032	up_tumor	membrane
ENSG00000186907.3	RTN4RL2	2.76379411946702	up_tumor	membrane
ENSG00000186918.9	ZNF395	0.268573787284865	unchanged_tumor	cytosolic
ENSG00000186951.12	PPARA	0.470684055475552	unchanged_tumor	cytosolic
ENSG00000186960.6	C14orf23	4.81336705497251	up_tumor	cytosolic
ENSG00000187024.9	PTRH1	0.392555484263269	unchanged_tumor	cytosolic
ENSG00000187051.4	RPS19BP1	0.0579384586718234	unchanged_tumor	cytosolic
ENSG00000187079.10	TEAD1	0.373713015587311	not_quantified	cytosolic
ENSG00000187109.9	NAP1L1	0.290020200733865	not_quantified	cytosolic
ENSG00000187118.8	CMC1	-0.485803507431107	not_quantified	cytosolic
ENSG00000187145.10	MRPS21	-0.251961593567531	not_quantified	cytosolic
ENSG00000187147.13	RNF220	0.194514916753293	not_quantified	cytosolic
ENSG00000187164.13	KIAA1598	-0.745839291951002	not_quantified	cytosolic
ENSG00000187187.9	ZNF546	0.635651966169773	not_quantified	cytosolic
ENSG00000187193.8	MT1X	-0.823554253231727	not_quantified	cytosolic
ENSG00000187231.9	SESTD1	-0.887040322066754	not_quantified	cytosolic
ENSG00000187239.12	FNBP1	-1.66959711980238	down_tumor	cytosolic
ENSG00000187240.9	DYNC2H1	0.843505562252244	not_quantified	cytosolic
ENSG00000187243.12	MAGED4B	0.405171327692569	unchanged_tumor	membrane
ENSG00000187244.6	BCAM	0.710463711740918	not_quantified	membrane
ENSG00000187257.10	RSBN1L	0.683682573874452	not_quantified	cytosolic
ENSG00000187325.4	TAF9B	0.0432610813659605	unchanged_tumor	cytosolic
ENSG00000187446.7	CHP1	-0.405918540265315	not_quantified	cytosolic
ENSG00000187456.9	RDM1	1.05932745280106	up_tumor	cytosolic
ENSG00000187498.10	COL4A1	-0.364314922478605	unchanged_tumor	membrane
ENSG00000187514.10	PTMA	0.314358692495075	not_quantified	cytosolic
ENSG00000187522.9	HSPA14	0.138238283860906	unchanged_tumor	cytosolic
