pos_from_start	region	localization	sample	scaled_tc_rpm
586	cds	mem	frac.tc_num2	0.00688245003762155
587	cds	mem	frac.tc_num2	0.00659418206983569
588	cds	mem	frac.tc_num2	0.00475902999428443
589	cds	mem	frac.tc_num2	0.00639276162137413
590	cds	mem	frac.tc_num2	0.00490720274696188
591	cds	mem	frac.tc_num2	0.00719047133350871
592	cds	mem	frac.tc_num2	0.0107191242746303
593	cds	mem	frac.tc_num2	0.00542427062796757
594	cds	mem	frac.tc_num2	0.00503536533554144
595	cds	mem	frac.tc_num2	0.00544772679451124
596	cds	mem	frac.tc_num2	0.00711085854978195
597	cds	mem	frac.tc_num2	0.00670164162785397
598	cds	mem	frac.tc_num2	0.00530267674366379
599	cds	mem	frac.tc_num2	0.00580923860699528
600	cds	mem	frac.tc_num2	0.00594439225156171
601	cds	mem	frac.tc_num2	0.00565464493975038
602	cds	mem	frac.tc_num2	0.00463784827124553
603	cds	mem	frac.tc_num2	0.00482621797985877
604	cds	mem	frac.tc_num2	0.00808510142907626
605	cds	mem	frac.tc_num2	0.00461361059074018
606	cds	mem	frac.tc_num2	0.00542957010338292
607	cds	mem	frac.tc_num2	0.00911512767611306
608	cds	mem	frac.tc_num2	0.00696522663715528
609	cds	mem	frac.tc_num2	0.00740704651267544
610	cds	mem	frac.tc_num2	0.00345633081627202
611	cds	mem	frac.tc_num2	0.00452228278808328
612	cds	mem	frac.tc_num2	0.00377919924268826
613	cds	mem	frac.tc_num2	0.00681662714932765
614	cds	mem	frac.tc_num2	0.00427544822945215
615	cds	mem	frac.tc_num2	0.0053384641030409
616	cds	mem	frac.tc_num2	0.00989653980147687
617	cds	mem	frac.tc_num2	0.00720537898413185
618	cds	mem	frac.tc_num2	0.00498881891116241
619	cds	mem	frac.tc_num2	0.0104807246988866
620	cds	mem	frac.tc_num2	0.00419869478659291
621	cds	mem	frac.tc_num2	0.00727580105145633
622	cds	mem	frac.tc_num2	0.00589835814225809
623	cds	mem	frac.tc_num2	0.0066355359924539
624	cds	mem	frac.tc_num2	0.0045230855082224
625	cds	mem	frac.tc_num2	0.00543779782792644
626	cds	mem	frac.tc_num2	0.00721571894454969
627	cds	mem	frac.tc_num2	0.0080525805928619
628	cds	mem	frac.tc_num2	0.00713497872716104
629	cds	mem	frac.tc_num2	0.0059951389648153
630	cds	mem	frac.tc_num2	0.00402599391531149
631	cds	mem	frac.tc_num2	0.00757241137553829
632	cds	mem	frac.tc_num2	0.00463061179597424
633	cds	mem	frac.tc_num2	0.0047207496677312
634	cds	mem	frac.tc_num2	0.00765371505077111
635	cds	mem	frac.tc_num2	0.0069759230617339
636	cds	mem	frac.tc_num2	0.00615275770294747
637	cds	mem	frac.tc_num2	0.00808783492929326
638	cds	mem	frac.tc_num2	0.00566503559974356
639	cds	mem	frac.tc_num2	0.0038118391002913
640	cds	mem	frac.tc_num2	0.00506950871382288
641	cds	mem	frac.tc_num2	0.00360285569471601
642	cds	mem	frac.tc_num2	0.00428597167051384
643	cds	mem	frac.tc_num2	0.00728448585258263
644	cds	mem	frac.tc_num2	0.00648148559213564
645	cds	mem	frac.tc_num2	0.00760620305735939
646	cds	mem	frac.tc_num2	0.0125414755174945
647	cds	mem	frac.tc_num2	0.00826535790587366
648	cds	mem	frac.tc_num2	0.00564165200291419
649	cds	mem	frac.tc_num2	0.00966395879747691
650	cds	mem	frac.tc_num2	0.00487560506142062
651	cds	mem	frac.tc_num2	0.00443752292046237
652	cds	mem	frac.tc_num2	0.0061558083147795
653	cds	mem	frac.tc_num2	0.00685423070201251
654	cds	mem	frac.tc_num2	0.00540666339779684
655	cds	mem	frac.tc_num2	0.00601212371502448
656	cds	mem	frac.tc_num2	0.00427744520666228
657	cds	mem	frac.tc_num2	0.00582680449428373
658	cds	mem	frac.tc_num2	0.00853508251441299
659	cds	mem	frac.tc_num2	0.00368751246712534
660	cds	mem	frac.tc_num2	0.00406929502664661
661	cds	mem	frac.tc_num2	0.00686472347923169
662	cds	mem	frac.tc_num2	0.0020519232992615
663	cds	mem	frac.tc_num2	0.0027956583149775
664	cds	mem	frac.tc_num2	0.00788685582742579
665	cds	mem	frac.tc_num2	0.00394297761774069
666	cds	mem	frac.tc_num2	0.00345575071670683
667	cds	mem	frac.tc_num2	0.00331569730185727
668	cds	mem	frac.tc_num2	0.00390858118027828
669	cds	mem	frac.tc_num2	0.0062766924484934
670	cds	mem	frac.tc_num2	0.00367094028117065
671	cds	mem	frac.tc_num2	0.00486842830334938
672	cds	mem	frac.tc_num2	0.00543246184087513
673	cds	mem	frac.tc_num2	0.00375134274400856
674	cds	mem	frac.tc_num2	0.00352757997134865
675	cds	mem	frac.tc_num2	0.00188891772125253
676	cds	mem	frac.tc_num2	0.00308989014603436
677	cds	mem	frac.tc_num2	0.00529173280913399
678	cds	mem	frac.tc_num2	0.0029879193228377
679	cds	mem	frac.tc_num2	0.00599441523390421
680	cds	mem	frac.tc_num2	0.001484772408583
681	cds	mem	frac.tc_num2	0.00338785397910884
682	cds	mem	frac.tc_num2	0.00639967368311523
683	cds	mem	frac.tc_num2	0.00603073399514212
684	cds	mem	frac.tc_num2	0.00460556634823948
685	cds	mem	frac.tc_num2	0.00577276209359609
686	cds	mem	frac.tc_num2	0.00363038789116577
687	cds	mem	frac.tc_num2	0.00743089036049272
688	cds	mem	frac.tc_num2	0.0076230696135805
689	cds	mem	frac.tc_num2	0.00787024592670825
690	cds	mem	frac.tc_num2	0.00445557874237436
691	cds	mem	frac.tc_num2	0.00769573714904995
692	cds	mem	frac.tc_num2	0.00384465268412019
693	cds	mem	frac.tc_num2	0.00746824708854327
694	cds	mem	frac.tc_num2	0.00622100294871762
695	cds	mem	frac.tc_num2	0.00525223482885278
696	cds	mem	frac.tc_num2	0.00587533521886526
697	cds	mem	frac.tc_num2	0.005970977057085
698	cds	mem	frac.tc_num2	0.00505416789187091
699	cds	mem	frac.tc_num2	0.00830726406828668
700	cds	mem	frac.tc_num2	0.00574661272131768
701	cds	mem	frac.tc_num2	0.00390142241338355
702	cds	mem	frac.tc_num2	0.00625210159915392
703	cds	mem	frac.tc_num2	0.00843619109301262
704	cds	mem	frac.tc_num2	0.00504059946717738
705	cds	mem	frac.tc_num2	0.0059195863781853
706	cds	mem	frac.tc_num2	0.00861437184560803
707	cds	mem	frac.tc_num2	0.00251571450203267
708	cds	mem	frac.tc_num2	0.00503114646686344
709	cds	mem	frac.tc_num2	0.00571613864175002
710	cds	mem	frac.tc_num2	0.00575666487617069
711	cds	mem	frac.tc_num2	0.00659904269123064
712	cds	mem	frac.tc_num2	0.00720735274459253
713	cds	mem	frac.tc_num2	0.00434704331701853
714	cds	mem	frac.tc_num2	0.00393428088424978
715	cds	mem	frac.tc_num2	0.00559157203402543
716	cds	mem	frac.tc_num2	0.00722315960892352
717	cds	mem	frac.tc_num2	0.00166679886579166
718	cds	mem	frac.tc_num2	0.0065660105464011
719	cds	mem	frac.tc_num2	0.00505923795634655
720	cds	mem	frac.tc_num2	0.0034031582284037
721	cds	mem	frac.tc_num2	0.00459421014528259
722	cds	mem	frac.tc_num2	0.00401616510830626
723	cds	mem	frac.tc_num2	0.00577139486405793
724	cds	mem	frac.tc_num2	0.00466933074296522
725	cds	mem	frac.tc_num2	0.00524060388670288
726	cds	mem	frac.tc_num2	0.00450588995748281
727	cds	mem	frac.tc_num2	0.00650449709690545
728	cds	mem	frac.tc_num2	0.00372170772704166
729	cds	mem	frac.tc_num2	0.00408972419128579
730	cds	mem	frac.tc_num2	0.00601257246625654
731	cds	mem	frac.tc_num2	0.00442684885996844
732	cds	mem	frac.tc_num2	0.00409115278645345
733	cds	mem	frac.tc_num2	0.00604237732076904
734	cds	mem	frac.tc_num2	0.00611669861441152
735	cds	mem	frac.tc_num2	0.00490480322343979
736	cds	mem	frac.tc_num2	0.00894113349224022
737	cds	mem	frac.tc_num2	0.00529707365729403
738	cds	mem	frac.tc_num2	0.00755885877860789
739	cds	mem	frac.tc_num2	0.00798052769106935
740	cds	mem	frac.tc_num2	0.00476935375095056
741	cds	mem	frac.tc_num2	0.0068289504243998
742	cds	mem	frac.tc_num2	0.00519423372577973
743	cds	mem	frac.tc_num2	0.00242356214684321
744	cds	mem	frac.tc_num2	0.00265782461405935
745	cds	mem	frac.tc_num2	0.00663646838320273
746	cds	mem	frac.tc_num2	0.0025919694055924
747	cds	mem	frac.tc_num2	0.00508718664147647
748	cds	mem	frac.tc_num2	0.00823845449718347
749	cds	mem	frac.tc_num2	0.00258155398177557
750	cds	mem	frac.tc_num2	0.00450734558293344
751	cds	mem	frac.tc_num2	0.00928884848882159
752	cds	mem	frac.tc_num2	0.00634418777924264
753	cds	mem	frac.tc_num2	0.0055532556288925
754	cds	mem	frac.tc_num2	0.0099999402410762
755	cds	mem	frac.tc_num2	0.00447197865962404
756	cds	mem	frac.tc_num2	0.00639452607831528
757	cds	mem	frac.tc_num2	0.00583176829284258
758	cds	mem	frac.tc_num2	0.00537870242050463
759	cds	mem	frac.tc_num2	0.00273221797516041
760	cds	mem	frac.tc_num2	0.0084008948742273
761	cds	mem	frac.tc_num2	0.00635664121498262
762	cds	mem	frac.tc_num2	0.00598909174157864
763	cds	mem	frac.tc_num2	0.00599693731423502
764	cds	mem	frac.tc_num2	0.00413783746520933
765	cds	mem	frac.tc_num2	0.00285097850354817
766	cds	mem	frac.tc_num2	0.00638806457158169
767	cds	mem	frac.tc_num2	0.00323478784811138
768	cds	mem	frac.tc_num2	0.00591841544689735
769	cds	mem	frac.tc_num2	0.00447482743579531
770	cds	mem	frac.tc_num2	0.00423228389969589
771	cds	mem	frac.tc_num2	0.00736846392110744
772	cds	mem	frac.tc_num2	0.00478010219509098
773	cds	mem	frac.tc_num2	0.00428271762654049
774	cds	mem	frac.tc_num2	0.00503643775583548
775	cds	mem	frac.tc_num2	0.00358545333638478
776	cds	mem	frac.tc_num2	0.00604706662881298
777	cds	mem	frac.tc_num2	0.00517952735954474
778	cds	mem	frac.tc_num2	0.00510357366601526
779	cds	mem	frac.tc_num2	0.00602496429752505
780	cds	mem	frac.tc_num2	0.00403536786581567
781	cds	mem	frac.tc_num2	0.00392775654161045
782	cds	mem	frac.tc_num2	0.00247501221363062
783	cds	mem	frac.tc_num2	0.00403238595189095
784	cds	mem	frac.tc_num2	0.00688662068420285
785	cds	mem	frac.tc_num2	0.0054963030388873
786	cds	mem	frac.tc_num2	0.00431425952294644
787	cds	mem	frac.tc_num2	0.0074186707192239
788	cds	mem	frac.tc_num2	0.00236884823437073
789	cds	mem	frac.tc_num2	0.0053667118518462
790	cds	mem	frac.tc_num2	0.00432539716335884
791	cds	mem	frac.tc_num2	0.00256121067233219
792	cds	mem	frac.tc_num2	0.00511988601489186
793	cds	mem	frac.tc_num2	0.00392778242009636
794	cds	mem	frac.tc_num2	0.00213122254901928
795	cds	mem	frac.tc_num2	0.00571266238526494
796	cds	mem	frac.tc_num2	0.00806061781838284
797	cds	mem	frac.tc_num2	0.00340562331250446
798	cds	mem	frac.tc_num2	0.00228329252872664
799	cds	mem	frac.tc_num2	0.00480523574129181
800	cds	mem	frac.tc_num2	0.00270185548771239
801	cds	mem	frac.tc_num2	0.00469585982723389
802	cds	mem	frac.tc_num2	0.00290694041264
803	cds	mem	frac.tc_num2	0.0100317109784546
804	cds	mem	frac.tc_num2	0.00593193719437295
805	cds	mem	frac.tc_num2	0.00600789589671537
806	cds	mem	frac.tc_num2	0.0048932421903354
807	cds	mem	frac.tc_num2	0.00513552647822235
808	cds	mem	frac.tc_num2	0.00639162963693369
809	cds	mem	frac.tc_num2	0.00463974846434196
810	cds	mem	frac.tc_num2	0.00616804524172286
811	cds	mem	frac.tc_num2	0.0062289679151824
812	cds	mem	frac.tc_num2	0.00296647703108281
813	cds	mem	frac.tc_num2	0.00332384022000212
814	cds	mem	frac.tc_num2	0.00695365453329715
815	cds	mem	frac.tc_num2	0.00481693800664518
816	cds	mem	frac.tc_num2	0.00581348704030051
817	cds	mem	frac.tc_num2	0.00486932507527222
818	cds	mem	frac.tc_num2	0.00385434136958711
819	cds	mem	frac.tc_num2	0.00581210294069012
820	cds	mem	frac.tc_num2	0.00980920934534601
821	cds	mem	frac.tc_num2	0.00303865028713009
822	cds	mem	frac.tc_num2	0.00806923548296421
823	cds	mem	frac.tc_num2	0.0047322702337991
824	cds	mem	frac.tc_num2	0.00502633194172615
825	cds	mem	frac.tc_num2	0.00368625317120324
826	cds	mem	frac.tc_num2	0.0065037932881298
827	cds	mem	frac.tc_num2	0.00458024160888134
828	cds	mem	frac.tc_num2	0.00584525024322325
829	cds	mem	frac.tc_num2	0.00486740417529652
830	cds	mem	frac.tc_num2	0.00306130093135781
831	cds	mem	frac.tc_num2	0.00537955342210009
832	cds	mem	frac.tc_num2	0.00906272396052154
833	cds	mem	frac.tc_num2	0.00688938280307242
834	cds	mem	frac.tc_num2	0.00332011105008755
835	cds	mem	frac.tc_num2	0.00529219424130342
836	cds	mem	frac.tc_num2	0.00403281635184931
837	cds	mem	frac.tc_num2	0.00784742233339091
838	cds	mem	frac.tc_num2	0.00692957960268654
839	cds	mem	frac.tc_num2	0.00408464453984934
840	cds	mem	frac.tc_num2	0.0054056616020791
841	cds	mem	frac.tc_num2	0.00666961699303878
842	cds	mem	frac.tc_num2	0.00549846803497696
843	cds	mem	frac.tc_num2	0.00602299125055735
844	cds	mem	frac.tc_num2	0.00553618570363883
845	cds	mem	frac.tc_num2	0.00214211012326072
846	cds	mem	frac.tc_num2	0.00344023569756908
847	cds	mem	frac.tc_num2	0.00863115240514086
848	cds	mem	frac.tc_num2	0.00331394948371614
849	cds	mem	frac.tc_num2	0.00313672162082745
850	cds	mem	frac.tc_num2	0.00677727517294327
851	cds	mem	frac.tc_num2	0.00394248994987299
852	cds	mem	frac.tc_num2	0.00570215814673347
853	cds	mem	frac.tc_num2	0.00341651310805872
854	cds	mem	frac.tc_num2	0.00577765526590222
855	cds	mem	frac.tc_num2	0.0043203635695607
856	cds	mem	frac.tc_num2	0.00564316400207681
857	cds	mem	frac.tc_num2	0.00301502870959712
858	cds	mem	frac.tc_num2	0.00346470065243778
859	cds	mem	frac.tc_num2	0.00369799544414663
860	cds	mem	frac.tc_num2	0.0033535737545191
861	cds	mem	frac.tc_num2	0.00784939367932588
862	cds	mem	frac.tc_num2	0.00646293271214144
863	cds	mem	frac.tc_num2	0.00430026895259473
864	cds	mem	frac.tc_num2	0.00503292248083255
865	cds	mem	frac.tc_num2	0.00615405700360348
866	cds	mem	frac.tc_num2	0.00210231312006144
867	cds	mem	frac.tc_num2	0.00495670497958104
868	cds	mem	frac.tc_num2	0.00573676906076363
869	cds	mem	frac.tc_num2	0.0055094220044213
870	cds	mem	frac.tc_num2	0.00757904509703024
871	cds	mem	frac.tc_num2	0.0062538391602405
872	cds	mem	frac.tc_num2	0.00356588734571341
873	cds	mem	frac.tc_num2	0.00440818097973159
874	cds	mem	frac.tc_num2	0.00312707236038332
875	cds	mem	frac.tc_num2	0.00469468502538826
876	cds	mem	frac.tc_num2	0.00430031455468824
877	cds	mem	frac.tc_num2	0.00571511079522275
878	cds	mem	frac.tc_num2	0.00442411640755406
879	cds	mem	frac.tc_num2	0.00434119853166016
880	cds	mem	frac.tc_num2	0.00456287137686617
881	cds	mem	frac.tc_num2	0.00473700111273408
882	cds	mem	frac.tc_num2	0.00715674137863906
883	cds	mem	frac.tc_num2	0.00625362217299005
884	cds	mem	frac.tc_num2	0.00376811536194376
885	cds	mem	frac.tc_num2	0.00559872101912878
886	cds	mem	frac.tc_num2	0.00478542629888781
887	cds	mem	frac.tc_num2	0.00545308470657515
888	cds	mem	frac.tc_num2	0.00426943043505925
889	cds	mem	frac.tc_num2	0.00350061177585977
890	cds	mem	frac.tc_num2	0.00407410018470184
891	cds	mem	frac.tc_num2	0.00525004842439241
892	cds	mem	frac.tc_num2	0.00570191131441627
893	cds	mem	frac.tc_num2	0.00414742455882757
894	cds	mem	frac.tc_num2	0.00465187548645555
895	cds	mem	frac.tc_num2	0.00706937804270866
896	cds	mem	frac.tc_num2	0.00295229965863819
897	cds	mem	frac.tc_num2	0.00726450299732051
898	cds	mem	frac.tc_num2	0.005552630491601
899	cds	mem	frac.tc_num2	0.00435247625439006
900	cds	mem	frac.tc_num2	0.00483689956219142
901	cds	mem	frac.tc_num2	0.00724938450497037
902	cds	mem	frac.tc_num2	0.00488053696365055
903	cds	mem	frac.tc_num2	0.00358861210471271
904	cds	mem	frac.tc_num2	0.0109089464723319
905	cds	mem	frac.tc_num2	0.0060694084108671
906	cds	mem	frac.tc_num2	0.00493786161387774
907	cds	mem	frac.tc_num2	0.00659963538160061
908	cds	mem	frac.tc_num2	0.00313280186867882
909	cds	mem	frac.tc_num2	0.00453943333654027
910	cds	mem	frac.tc_num2	0.00594648615264108
911	cds	mem	frac.tc_num2	0.00537426934719953
912	cds	mem	frac.tc_num2	0.00485137433568616
913	cds	mem	frac.tc_num2	0.00712700810297447
914	cds	mem	frac.tc_num2	0.00337650282601334
915	cds	mem	frac.tc_num2	0.00253690208699415
916	cds	mem	frac.tc_num2	0.00836934631113041
917	cds	mem	frac.tc_num2	0.00360146771626798
918	cds	mem	frac.tc_num2	0.00650343922343824
919	cds	mem	frac.tc_num2	0.00525171692272969
920	cds	mem	frac.tc_num2	0.00812566607043631
921	cds	mem	frac.tc_num2	0.00624994175677254
922	cds	mem	frac.tc_num2	0.00808155030990988
923	cds	mem	frac.tc_num2	0.00253909545520009
924	cds	mem	frac.tc_num2	0.0042173996329619
925	cds	mem	frac.tc_num2	0.00573921967931681
926	cds	mem	frac.tc_num2	0.00535538565585865
927	cds	mem	frac.tc_num2	0.00608216030621523
928	cds	mem	frac.tc_num2	0.00383843762551906
929	cds	mem	frac.tc_num2	0.00578235837122591
930	cds	mem	frac.tc_num2	0.00516778896418662
931	cds	mem	frac.tc_num2	0.0104879970701459
932	cds	mem	frac.tc_num2	0.0048150310498263
933	cds	mem	frac.tc_num2	0.00456410094133366
934	cds	mem	frac.tc_num2	0.00534837920787647
935	cds	mem	frac.tc_num2	0.00551691901412506
936	cds	mem	frac.tc_num2	0.00348383807668029
937	cds	mem	frac.tc_num2	0.00688281319153691
938	cds	mem	frac.tc_num2	0.0035849424033558
939	cds	mem	frac.tc_num2	0.00311464002768064
940	cds	mem	frac.tc_num2	0.00803691326491204
941	cds	mem	frac.tc_num2	0.00670718913620589
942	cds	mem	frac.tc_num2	0.0045382684387581
943	cds	mem	frac.tc_num2	0.00476119979387598
944	cds	mem	frac.tc_num2	0.00320089269152588
945	cds	mem	frac.tc_num2	0.00447531037757824
946	cds	mem	frac.tc_num2	0.00528284724910028
947	cds	mem	frac.tc_num2	0.00368397508890394
948	cds	mem	frac.tc_num2	0.00305552062607165
949	cds	mem	frac.tc_num2	0.00423574527258047
950	cds	mem	frac.tc_num2	0.00592842063739083
951	cds	mem	frac.tc_num2	0.00363158757497879
952	cds	mem	frac.tc_num2	0.00514918985741197
953	cds	mem	frac.tc_num2	0.00487836845228646
954	cds	mem	frac.tc_num2	0.00302605541305836
955	cds	mem	frac.tc_num2	0.00635852953420976
956	cds	mem	frac.tc_num2	0.00541338179189623
957	cds	mem	frac.tc_num2	0.00379032891394011
958	cds	mem	frac.tc_num2	0.00412747070438775
959	cds	mem	frac.tc_num2	0.00281720076349457
960	cds	mem	frac.tc_num2	0.00340180361186259
961	cds	mem	frac.tc_num2	0.0061778701138235
962	cds	mem	frac.tc_num2	0.00309005534258583
963	cds	mem	frac.tc_num2	0.00475322700125904
964	cds	mem	frac.tc_num2	0.00498475371437442
965	cds	mem	frac.tc_num2	0.00326943280602291
966	cds	mem	frac.tc_num2	0.00516186826106254
967	cds	mem	frac.tc_num2	0.00597367456685473
968	cds	mem	frac.tc_num2	0.0071449845205121
969	cds	mem	frac.tc_num2	0.00352625090813879
970	cds	mem	frac.tc_num2	0.00615437239519424
971	cds	mem	frac.tc_num2	0.0044523006960852
972	cds	mem	frac.tc_num2	0.00746404886057737
973	cds	mem	frac.tc_num2	0.00593352881686368
974	cds	mem	frac.tc_num2	0.00514390482244571
975	cds	mem	frac.tc_num2	0.00397854134645846
976	cds	mem	frac.tc_num2	0.00581597162599327
977	cds	mem	frac.tc_num2	0.00443694759918072
978	cds	mem	frac.tc_num2	0.0040335244227962
979	cds	mem	frac.tc_num2	0.00407109515861386
980	cds	mem	frac.tc_num2	0.00268101662025121
981	cds	mem	frac.tc_num2	0.00649171256675082
982	cds	mem	frac.tc_num2	0.00658912398612497
983	cds	mem	frac.tc_num2	0.00432586035062952
984	cds	mem	frac.tc_num2	0.00645719549326838
985	cds	mem	frac.tc_num2	0.00566027869871555
986	cds	mem	frac.tc_num2	0.00607737443240946
987	cds	mem	frac.tc_num2	0.0038177311861637
988	cds	mem	frac.tc_num2	0.00647189403187776
989	cds	mem	frac.tc_num2	0.00434078559288691
990	cds	mem	frac.tc_num2	0.00597209347720032
991	cds	mem	frac.tc_num2	0.00180203664857205
992	cds	mem	frac.tc_num2	0.00356524356785316
993	cds	mem	frac.tc_num2	0.00282285689896736
994	cds	mem	frac.tc_num2	0.00832668348864692
995	cds	mem	frac.tc_num2	0.00391153001309928
996	cds	mem	frac.tc_num2	0.00343229263580881
997	cds	mem	frac.tc_num2	0.00847087619184588
998	cds	mem	frac.tc_num2	0.00383740250074362
999	cds	mem	frac.tc_num2	0.0049049006381746
1000	cds	mem	frac.tc_num2	0.00327747478651962
1001	cds	mem	frac.tc_num2	0.00474051523103343
1002	cds	mem	frac.tc_num2	0.00591241786550618
1003	cds	mem	frac.tc_num2	0.00789801308647635
1004	cds	mem	frac.tc_num2	0.00402961060384041
1005	cds	mem	frac.tc_num2	0.00515890028899132
1006	cds	mem	frac.tc_num2	0.0120347517149988
1007	cds	mem	frac.tc_num2	0.00497130571771593
1008	cds	mem	frac.tc_num2	0.00699293126138789
1009	cds	mem	frac.tc_num2	0.00711634953926826
1010	cds	mem	frac.tc_num2	0.00392513237116488
1011	cds	mem	frac.tc_num2	0.00449121284742994
1012	cds	mem	frac.tc_num2	0.00495617022173054
1013	cds	mem	frac.tc_num2	0.00464153838000573
1014	cds	mem	frac.tc_num2	0.00460512922896291
1015	cds	mem	frac.tc_num2	0.00421424878221058
1016	cds	mem	frac.tc_num2	0.00282533896028215
1017	cds	mem	frac.tc_num2	0.00889411275150308
1018	cds	mem	frac.tc_num2	0.00473011096564444
1019	cds	mem	frac.tc_num2	0.00582338328231634
1020	cds	mem	frac.tc_num2	0.00334464890930299
1021	cds	mem	frac.tc_num2	0.00470192338622753
1022	cds	mem	frac.tc_num2	0.00284326609220969
1023	cds	mem	frac.tc_num2	0.00351332817774556
1024	cds	mem	frac.tc_num2	0.00579805605325355
1025	cds	mem	frac.tc_num2	0.0020870706328951
1026	cds	mem	frac.tc_num2	0.00565907435283313
1027	cds	mem	frac.tc_num2	0.00433783588681116
1028	cds	mem	frac.tc_num2	0.00305638984642793
1029	cds	mem	frac.tc_num2	0.0023718067568749
1030	cds	mem	frac.tc_num2	0.00204658084775541
1031	cds	mem	frac.tc_num2	0.00447439118828347
1032	cds	mem	frac.tc_num2	0.00341749311240504
1033	cds	mem	frac.tc_num2	0.00289774877188541
1034	cds	mem	frac.tc_num2	0.00284685568726026
1035	cds	mem	frac.tc_num2	0.00649176667412172
1036	cds	mem	frac.tc_num2	0.00423466962880677
1037	cds	mem	frac.tc_num2	0.003588025302563
1038	cds	mem	frac.tc_num2	0.00378988120068037
1039	cds	mem	frac.tc_num2	0.00520733858898162
1040	cds	mem	frac.tc_num2	0.00261352282439198
1041	cds	mem	frac.tc_num2	0.00488482684610033
1042	cds	mem	frac.tc_num2	0.00502955597368637
1043	cds	mem	frac.tc_num2	0.00371379865289735
1044	cds	mem	frac.tc_num2	0.00149118121438762
1045	cds	mem	frac.tc_num2	0.00285657458718587
1046	cds	mem	frac.tc_num2	0.00280112515801615
1047	cds	mem	frac.tc_num2	0.00363607010656639
1048	cds	mem	frac.tc_num2	0.00286855747107927
1049	cds	mem	frac.tc_num2	0.00296768359204025
1050	cds	mem	frac.tc_num2	0.00497037749080068
1051	cds	mem	frac.tc_num2	0.00215772636077597
1052	cds	mem	frac.tc_num2	0.00196975578240362
1053	cds	mem	frac.tc_num2	0.00105775567046823
1054	cds	mem	frac.tc_num2	0.00506482305679779
1055	cds	mem	frac.tc_num2	0.00525337784802455
1056	cds	mem	frac.tc_num2	0.00124994535677018
1057	cds	mem	frac.tc_num2	0.00589864954079971
1058	cds	mem	frac.tc_num2	0.00271190654195652
1059	cds	mem	frac.tc_num2	0.00287138451742719
1060	cds	mem	frac.tc_num2	0.00312708524810997
1061	cds	mem	frac.tc_num2	0.002801147211407
1062	cds	mem	frac.tc_num2	0.0019703589450912
1063	cds	mem	frac.tc_num2	0.00514934273936738
1064	cds	mem	frac.tc_num2	0.00383472321002748
1065	cds	mem	frac.tc_num2	0.00814879649003353
1066	cds	mem	frac.tc_num2	0.00787766220901005
1067	cds	mem	frac.tc_num2	0.00488332458356008
1068	cds	mem	frac.tc_num2	0.00344169717978456
1069	cds	mem	frac.tc_num2	0.00254565205263661
1070	cds	mem	frac.tc_num2	0.00402015077041513
1071	cds	mem	frac.tc_num2	0.0042177891341932
1072	cds	mem	frac.tc_num2	0.00439084220285835
1073	cds	mem	frac.tc_num2	0.00224709116724508
1074	cds	mem	frac.tc_num2	0.0027578753100571
1075	cds	mem	frac.tc_num2	0.00448330940296992
1076	cds	mem	frac.tc_num2	0.00148304334205798
1077	cds	mem	frac.tc_num2	0.00628624270907963
1078	cds	mem	frac.tc_num2	0.00492818109085444
1079	cds	mem	frac.tc_num2	0.00859611444553835
1080	cds	mem	frac.tc_num2	0.0047331711136426
1081	cds	mem	frac.tc_num2	0.00296237201332158
1082	cds	mem	frac.tc_num2	0.00188562162656831
1083	cds	mem	frac.tc_num2	0.00362156909073334
1084	cds	mem	frac.tc_num2	0.00534774246551293
1085	cds	mem	frac.tc_num2	0.00507823608496865
1086	cds	mem	frac.tc_num2	0.00615301332721243
1087	cds	mem	frac.tc_num2	0.00777551774951278
1088	cds	mem	frac.tc_num2	0.00264358134013068
1089	cds	mem	frac.tc_num2	0.00308021117775184
1090	cds	mem	frac.tc_num2	0.00762275577124524
1091	cds	mem	frac.tc_num2	0.00539832970693847
1092	cds	mem	frac.tc_num2	0.00282228244300723
1093	cds	mem	frac.tc_num2	0.0105906168404844
1094	cds	mem	frac.tc_num2	0.00138242465088757
1095	cds	mem	frac.tc_num2	0.00500921039636123
1096	cds	mem	frac.tc_num2	0.00863607802585786
1097	cds	mem	frac.tc_num2	0.00664079238862422
1098	cds	mem	frac.tc_num2	0.00337212098599942
1099	cds	mem	frac.tc_num2	0.00396286480658903
1100	cds	mem	frac.tc_num2	0.00416968612431044
1101	cds	mem	frac.tc_num2	0.00515681045150743
1102	cds	mem	frac.tc_num2	0.00534595103645781
1103	cds	mem	frac.tc_num2	0.00464620086107673
1104	cds	mem	frac.tc_num2	0.00259762942560152
1105	cds	mem	frac.tc_num2	0.00555303286866985
1106	cds	mem	frac.tc_num2	0.00239182818701569
1107	cds	mem	frac.tc_num2	0.00551864009574871
1108	cds	mem	frac.tc_num2	0.0027253964219659
1109	cds	mem	frac.tc_num2	0.00395123057780832
1110	cds	mem	frac.tc_num2	0.00710519006686604
1111	cds	mem	frac.tc_num2	0.00400816502251783
1112	cds	mem	frac.tc_num2	0.00354543257749951
1113	cds	mem	frac.tc_num2	0.00311776216589309
1114	cds	mem	frac.tc_num2	0.00329256483353734
1115	cds	mem	frac.tc_num2	0.00327898832996928
1116	cds	mem	frac.tc_num2	0.0030327242674703
1117	cds	mem	frac.tc_num2	0.00605467441027413
1118	cds	mem	frac.tc_num2	0.0025633465216052
