gene_id	Symbol	log2FoldChange.mem.cyt.293	localization_cat	tsig_new
ENSG00000171700.9	RGS19	0.1664328	cytosolic	cyt_notsig
ENSG00000171703.12	TCEA2	0.2625795	cytosolic	cyt_notsig
ENSG00000171720.5	HDAC3	-0.061279	cytosolic	cyt_notsig
ENSG00000171723.11	GPHN	-0.7915261	cytosolic	cyt_notsig
ENSG00000171735.14	CAMTA1	-0.1806493	cytosolic	cyt_notsig
ENSG00000171792.6	RHNO1	-0.06787193	cytosolic	cyt_notsig
ENSG00000171793.9	CTPS1	-1.072665	cytosolic	cyt_notsig
ENSG00000171823.6	FBXL14	0.2381069	cytosolic	cyt_notsig
ENSG00000171824.9	EXOSC10	-0.4772013	cytosolic	cyt_notsig
ENSG00000171843.11	MLLT3	-0.504242	cytosolic	cyt_notsig
ENSG00000171848.9	RRM2	-0.4278135	cytosolic	cyt_notsig
ENSG00000171853.11	TRAPPC12	-0.08878712	cytosolic	cyt_notsig
ENSG00000171858.13	RPS21	0.033484	cytosolic	cyt_notsig
ENSG00000171861.6	RNMTL1	-0.6808003	cytosolic	MitoCarta
ENSG00000171862.5	PTEN	-0.1568728	cytosolic	cyt_notsig
ENSG00000171863.8	RPS7	-0.3181496	cytosolic	cyt_notsig
ENSG00000171865.5	RNASEH1	-0.2828032	cytosolic	SignalP-noTM-only
ENSG00000171867.12	PRNP	3.724056	membrane	SignalP-TM
ENSG00000171940.9	ZNF217	-0.5923679	cytosolic	cyt_notsig
ENSG00000171953.11	ATPAF2	-0.2846064	cytosolic	MitoCarta
ENSG00000171960.6	PPIH	-0.295403	cytosolic	cyt_notsig
ENSG00000172009.10	THOP1	-0.3039721	cytosolic	cyt_notsig
ENSG00000172037.9	LAMB2	2.595352	membrane	SignalP-noTM-only
ENSG00000172046.14	USP19	-0.7044158	cytosolic	cyt_notsig
ENSG00000172053.10	QARS	-0.4231209	cytosolic	cyt_notsig
ENSG00000172057.5	ORMDL3	2.209002	membrane	TMhelix-only
ENSG00000172058.11	SERF1A	-0.8395873	cytosolic	cyt_notsig
ENSG00000172062.12	SMN1	-0.8182451	cytosolic	cyt_notsig
ENSG00000172113.4	NME6	0.2778731	cytosolic	MitoCarta
ENSG00000172115.4	CYCS	-0.3576168	cytosolic	MitoCarta
ENSG00000172171.6	TEFM	0.05233539	cytosolic	MitoCarta
ENSG00000172172.3	MRPL13	-0.06635362	cytosolic	MitoCarta
ENSG00000172201.6	ID4	-0.3374522	cytosolic	cyt_notsig
ENSG00000172239.9	PAIP1	-0.6381297	cytosolic	cyt_notsig
ENSG00000172262.7	ZNF131	-0.2632212	cytosolic	cyt_notsig
ENSG00000172269.12	DPAGT1	3.781822	membrane	TMhelix-only
ENSG00000172270.14	BSG	4.457344	membrane	SignalP-TM
ENSG00000172273.8	HINFP	-0.1703387	cytosolic	cyt_notsig
ENSG00000172292.10	CERS6	3.23757	membrane	TMhelix-only
ENSG00000172301.6	COPRS	0.1216643	cytosolic	cyt_notsig
ENSG00000172315.5	TP53RK	-0.05790664	cytosolic	cyt_notsig
ENSG00000172331.7	BPGM	-0.5116575	cytosolic	cyt_notsig
ENSG00000172336.4	POP7	0.1034354	cytosolic	cyt_notsig
ENSG00000172340.10	SUCLG2	-1.010346	cytosolic	MitoCarta
ENSG00000172354.5	GNB2	-0.2785067	cytosolic	cyt_notsig
ENSG00000172366.15	FAM195A	0.2592309	cytosolic	MitoCarta
ENSG00000172380.5	GNG12	-0.1102741	cytosolic	cyt_notsig
ENSG00000172409.5	CLP1	-1.053525	cytosolic	cyt_notsig
ENSG00000172428.6	MYEOV2	-0.0918881	cytosolic	cyt_notsig
ENSG00000172432.14	GTPBP2	0.01794891	cytosolic	cyt_notsig
ENSG00000172465.9	TCEAL1	-0.4299322	cytosolic	cyt_notsig
ENSG00000172466.11	ZNF24	-0.6680951	cytosolic	cyt_notsig
ENSG00000172500.8	FIBP	0.2787353	cytosolic	cyt_notsig
ENSG00000172530.15	BANP	-0.1055812	cytosolic	cyt_notsig
ENSG00000172531.10	PPP1CA	-0.09436672	cytosolic	cyt_notsig
ENSG00000172534.9	HCFC1	-0.2836806	cytosolic	cyt_notsig
ENSG00000172586.7	CHCHD1	-0.1549762	cytosolic	MitoCarta
ENSG00000172590.14	MRPL52	-0.003013897	cytosolic	MitoCarta
ENSG00000172660.7	TAF15	-1.4168	cytosolic	cyt_notsig
ENSG00000172663.4	TMEM134	0.2774154	cytosolic	TMhelix-only
ENSG00000172716.12	SLFN11	-0.2956392	cytosolic	cyt_notsig
ENSG00000172725.9	CORO1B	-0.5176689	cytosolic	cyt_notsig
ENSG00000172731.9	LRRC20	0.007412851	cytosolic	cyt_notsig
ENSG00000172732.7	MUS81	-0.1621361	cytosolic	cyt_notsig
ENSG00000172757.8	CFL1	-0.1213695	cytosolic	cyt_notsig
ENSG00000172766.14	NAA16	-0.4409425	cytosolic	cyt_notsig
ENSG00000172775.12	FAM192A	-0.2392251	cytosolic	cyt_notsig
ENSG00000172785.14	CBWD1	-0.4194556	cytosolic	cyt_notsig
ENSG00000172795.11	DCP2	-0.5186428	cytosolic	cyt_notsig
ENSG00000172809.8	RPL38	-0.2383243	cytosolic	cyt_notsig
ENSG00000172819.12	RARG	-0.3215906	cytosolic	cyt_notsig
ENSG00000172831.7	CES2	0.4973684	cytosolic	cyt_notsig
ENSG00000172840.2	PDP2	0.2952328	cytosolic	MitoCarta
ENSG00000172845.9	SP3	-0.4327601	cytosolic	cyt_notsig
ENSG00000172889.11	EGFL7	3.349186	membrane	SignalP-noTM-only
ENSG00000172890.7	NADSYN1	0.2965517	cytosolic	cyt_notsig
ENSG00000172893.11	DHCR7	3.314174	membrane	TMhelix-only
ENSG00000172922.4	RNASEH2C	0.1255478	cytosolic	cyt_notsig
ENSG00000172939.4	OXSR1	-0.704453	cytosolic	cyt_notsig
ENSG00000172943.14	PHF8	-0.7037079	cytosolic	cyt_notsig
ENSG00000172954.9	LCLAT1	3.586029	membrane	TMhelix-only
ENSG00000172977.8	KAT5	-0.5721907	cytosolic	cyt_notsig
ENSG00000172992.7	DCAKD	0.1422914	cytosolic	TailAnchored
ENSG00000173020.6	ADRBK1	-0.2206377	cytosolic	cyt_notsig
ENSG00000173039.14	RELA	-0.1615109	cytosolic	cyt_notsig
ENSG00000173085.9	COQ2	1.174264	NA	MitoCarta
ENSG00000173113.2	TRMT112	-0.2877338	cytosolic	cyt_notsig
ENSG00000173120.10	KDM2A	-0.4501802	cytosolic	cyt_notsig
ENSG00000173141.4	MRP63	0.0001903947	cytosolic	MitoCarta
ENSG00000173145.7	NOC3L	-1.082108	cytosolic	cyt_notsig
ENSG00000173153.9	ESRRA	-0.1232497	cytosolic	cyt_notsig
ENSG00000173163.6	COMMD1	-0.007511802	cytosolic	cyt_notsig
ENSG00000173171.10	MTX1	0.2161213	cytosolic	TailAnchored
ENSG00000173207.8	CKS1B	-0.1173032	cytosolic	cyt_notsig
ENSG00000173221.9	GLRX	-0.0641074	cytosolic	cyt_notsig
ENSG00000173226.12	IQCB1	-0.03106576	cytosolic	cyt_notsig
ENSG00000173272.9	MZT2A	0.1717501	cytosolic	cyt_notsig
ENSG00000173276.9	ZBTB21	0.1237884	cytosolic	cyt_notsig
ENSG00000173327.3	MAP3K11	0.05682454	cytosolic	cyt_notsig
ENSG00000173334.3	TRIB1	0.03720182	cytosolic	cyt_notsig
ENSG00000173402.7	DAG1	4.549875	membrane	SignalP-TM
ENSG00000173409.9	ARV1	1.75807	membrane	TMhelix-only
ENSG00000173418.7	NAA20	-0.524615	cytosolic	cyt_notsig
ENSG00000173436.9	MINOS1	-0.1309189	cytosolic	MitoCarta
ENSG00000173456.4	RNF26	2.336849	membrane	TMhelix-only
ENSG00000173457.6	PPP1R14B	-0.0268214	cytosolic	cyt_notsig
ENSG00000173465.3	SSSCA1	-0.1704064	cytosolic	cyt_notsig
ENSG00000173473.6	SMARCC1	-1.071503	cytosolic	cyt_notsig
ENSG00000173486.8	FKBP2	2.322034	membrane	SignalP-noTM-only
ENSG00000173511.5	VEGFB	0.234657	cytosolic	cyt_notsig
ENSG00000173530.5	TNFRSF10D	4.145156	membrane	TMhelix-only
ENSG00000173545.4	ZNF622	-1.059646	cytosolic	cyt_notsig
ENSG00000173581.3	CCDC106	0.1217896	cytosolic	cyt_notsig
ENSG00000173598.9	NUDT4	-0.293122	cytosolic	cyt_notsig
ENSG00000173638.14	SLC19A1	3.716558	membrane	TMhelix-only
ENSG00000173660.7	UQCRH	-0.4799556	cytosolic	MitoCarta
ENSG00000173674.6	EIF1AX	-0.5146319	cytosolic	cyt_notsig
ENSG00000173692.8	PSMD1	-0.4524192	cytosolic	cyt_notsig
ENSG00000173726.6	TOMM20	0.8297566	NA	MitoCarta
ENSG00000173744.13	AGFG1	-0.2430108	cytosolic	cyt_notsig
ENSG00000173757.5	STAT5B	-0.3059572	cytosolic	cyt_notsig
ENSG00000173786.12	CNP	-0.5574349	cytosolic	cyt_notsig
ENSG00000173801.12	JUP	-0.4304491	cytosolic	cyt_notsig
ENSG00000173812.6	EIF1	-0.1948482	cytosolic	cyt_notsig
ENSG00000173818.12	ENDOV	0.006273035	cytosolic	cyt_notsig
ENSG00000173821.15	RNF213	0.08519848	cytosolic	cyt_notsig
ENSG00000173848.14	NET1	-0.2948832	cytosolic	cyt_notsig
ENSG00000173852.9	DPY19L1	3.966338	membrane	TMhelix-only
ENSG00000173875.9	ZNF791	0.09709472	cytosolic	cyt_notsig
ENSG00000173890.12	GPR160	0.02536705	cytosolic	TMhelix-only
ENSG00000173894.6	CBX2	-0.1617316	cytosolic	cyt_notsig
ENSG00000173898.7	SPTBN2	-0.2825077	cytosolic	cyt_notsig
ENSG00000173905.4	GOLIM4	3.24331	membrane	TMhelix-only
ENSG00000173914.7	RBM4B	-0.06161859	cytosolic	cyt_notsig
ENSG00000173915.8	USMG5	-0.1122026	cytosolic	TailAnchored
ENSG00000173917.9	HOXB2	0.323202	cytosolic	cyt_notsig
ENSG00000173918.10	C1QTNF1	2.390895	membrane	mem_notsig
ENSG00000173926.5	MARCH3	0.4826749	cytosolic	cyt_notsig
ENSG00000173933.15	RBM4	-0.5982001	cytosolic	cyt_notsig
ENSG00000173950.11	XXYLT1	3.912462	membrane	mem_notsig
ENSG00000173960.8	UBXN2A	-0.3809056	cytosolic	cyt_notsig
ENSG00000173992.4	CCS	-0.09126035	cytosolic	cyt_notsig
ENSG00000174010.9	KLHL15	-0.3037225	cytosolic	cyt_notsig
ENSG00000174013.7	FBXO45	-0.5117108	cytosolic	cyt_notsig
ENSG00000174021.6	GNG5	0.2964056	cytosolic	MitoCarta
ENSG00000174032.12	SLC25A30	-0.3001851	cytosolic	MitoCarta
ENSG00000174093.6	RP11-1407O15.2	-0.2437422	cytosolic	SignalP-noTM-only
ENSG00000174099.6	MSRB3	0.2314539	cytosolic	MitoCarta
ENSG00000174100.5	MRPL45	-0.161318	cytosolic	MitoCarta
ENSG00000174106.2	LEMD3	2.444	membrane	TMhelix-only
ENSG00000174109.3	C16orf91	0.406042	cytosolic	MitoCarta
ENSG00000174111.8	SOCS7	-0.1611837	cytosolic	cyt_notsig
ENSG00000174132.8	FAM174A	2.301806	membrane	SignalP-TM
ENSG00000174136.7	RGMB	1.840998	membrane	mem_notsig
ENSG00000174173.6	TRMT10C	-0.6578162	cytosolic	MitoCarta
ENSG00000174177.8	CTU2	-0.1439226	cytosolic	cyt_notsig
ENSG00000174206.8	C12orf66	0.3096466	cytosolic	cyt_notsig
ENSG00000174227.11	PIGG	2.610775	membrane	TMhelix-only
ENSG00000174231.12	PRPF8	-0.9530001	cytosolic	cyt_notsig
ENSG00000174233.7	ADCY6	2.634272	membrane	TMhelix-only
ENSG00000174238.10	PITPNA	-0.2495906	cytosolic	cyt_notsig
ENSG00000174243.5	DDX23	-0.6511672	cytosolic	cyt_notsig
ENSG00000174307.5	PHLDA3	-0.1030824	cytosolic	cyt_notsig
ENSG00000174371.12	EXO1	-0.3520668	cytosolic	cyt_notsig
ENSG00000174373.11	RALGAPA1	-0.05387728	cytosolic	cyt_notsig
ENSG00000174374.9	WBSCR16	-0.5267617	cytosolic	MitoCarta
ENSG00000174437.12	ATP2A2	3.07268	membrane	TMhelix-only
ENSG00000174442.7	ZWILCH	-0.6226389	cytosolic	cyt_notsig
ENSG00000174444.10	RPL4	-0.8528874	cytosolic	cyt_notsig
ENSG00000174446.8	SNAPC5	-0.2965631	cytosolic	cyt_notsig
ENSG00000174460.3	ZCCHC12	-0.51717	cytosolic	cyt_notsig
ENSG00000174547.9	MRPL11	-0.1270744	cytosolic	MitoCarta
ENSG00000174574.11	AKIRIN1	-0.1818704	cytosolic	cyt_notsig
ENSG00000174606.8	ANGEL2	-0.3448892	cytosolic	MitoCarta
ENSG00000174652.13	ZNF266	0.151355	cytosolic	cyt_notsig
ENSG00000174669.7	SLC29A2	1.982672	membrane	TMhelix-only
ENSG00000174672.11	BRSK2	0.1166375	cytosolic	cyt_notsig
ENSG00000174684.6	B3GNT1	4.626489	membrane	TMhelix-only
ENSG00000174695.5	TMEM167A	0.08828963	cytosolic	TMhelix-only
ENSG00000174720.11	LARP7	-1.247703	cytosolic	cyt_notsig
ENSG00000174738.8	NR1D2	-0.4300618	cytosolic	cyt_notsig
ENSG00000174744.9	BRMS1	-0.3279124	cytosolic	cyt_notsig
ENSG00000174748.14	RPL15	-0.6289698	cytosolic	cyt_notsig
ENSG00000174775.12	HRAS	-0.5763961	cytosolic	cyt_notsig
ENSG00000174780.11	SRP72	0.1867655	cytosolic	cyt_notsig
ENSG00000174839.8	DENND6A	-0.1885409	cytosolic	cyt_notsig
ENSG00000174842.12	GLMN	-0.5287354	cytosolic	cyt_notsig
ENSG00000174851.10	YIF1A	1.65022	membrane	TMhelix-only
ENSG00000174886.8	NDUFA11	0.04143756	cytosolic	TMhelix-only
ENSG00000174891.8	RSRC1	-0.8060552	cytosolic	cyt_notsig
ENSG00000174903.10	RAB1B	-0.1894421	cytosolic	cyt_notsig
ENSG00000174915.7	PTDSS2	2.551116	membrane	TMhelix-only
ENSG00000174917.4	C19orf70	0.178011	cytosolic	SignalP-noTM-only
ENSG00000174953.9	DHX36	-0.7938842	cytosolic	cyt_notsig
ENSG00000174996.7	KLC2	-0.1950971	cytosolic	cyt_notsig
ENSG00000175029.12	CTBP2	-0.4099578	cytosolic	cyt_notsig
ENSG00000175054.10	ATR	0.003418479	cytosolic	cyt_notsig
ENSG00000175063.12	UBE2C	-0.1175308	cytosolic	cyt_notsig
ENSG00000175066.11	GK5	-0.196056	cytosolic	cyt_notsig
ENSG00000175110.7	MRPS22	-0.613747	cytosolic	SignalP-noTM-only
ENSG00000175130.6	MARCKSL1	0.02987898	cytosolic	cyt_notsig
ENSG00000175166.12	PSMD2	-0.6446639	cytosolic	cyt_notsig
ENSG00000175182.9	FAM131A	0.3303678	cytosolic	cyt_notsig
ENSG00000175183.5	CSRP2	-0.5176016	cytosolic	cyt_notsig
ENSG00000175193.8	PARL	-0.07133148	cytosolic	TMhelix-only
ENSG00000175197.6	DDIT3	0.0521352	cytosolic	cyt_notsig
ENSG00000175198.10	PCCA	-0.4831497	cytosolic	MitoCarta
ENSG00000175203.11	DCTN2	-0.4476327	cytosolic	cyt_notsig
ENSG00000175215.5	CTDSP2	-0.03555393	cytosolic	cyt_notsig
ENSG00000175216.10	CKAP5	-1.354025	cytosolic	cyt_notsig
ENSG00000175220.7	ARHGAP1	-0.3360743	cytosolic	cyt_notsig
ENSG00000175221.10	MED16	-0.3162621	cytosolic	cyt_notsig
ENSG00000175224.12	ATG13	-0.1082549	cytosolic	cyt_notsig
ENSG00000175279.17	APITD1	-0.2548231	cytosolic	cyt_notsig
ENSG00000175283.7	DOLK	4.221232	membrane	TMhelix-only
ENSG00000175305.12	CCNE2	-0.4954728	cytosolic	cyt_notsig
ENSG00000175324.5	LSM1	-0.3552799	cytosolic	cyt_notsig
ENSG00000175334.3	BANF1	-0.1945563	cytosolic	cyt_notsig
ENSG00000175354.14	PTPN2	-0.2874938	cytosolic	cyt_notsig
ENSG00000175376.4	EIF1AD	-0.06489849	cytosolic	cyt_notsig
ENSG00000175387.11	SMAD2	-0.5142972	cytosolic	cyt_notsig
ENSG00000175390.8	EIF3F	-0.2068333	cytosolic	cyt_notsig
ENSG00000175416.8	CLTB	-0.1104293	cytosolic	cyt_notsig
ENSG00000175455.10	CCDC14	0.06430805	cytosolic	cyt_notsig
ENSG00000175467.10	SART1	-1.325691	cytosolic	cyt_notsig
ENSG00000175470.14	PPP2R2D	-0.2267434	cytosolic	cyt_notsig
ENSG00000175548.4	ALG10B	3.15494	membrane	TMhelix-only
ENSG00000175550.3	DRAP1	-0.1658124	cytosolic	cyt_notsig
ENSG00000175556.12	LONRF3	0.1406266	cytosolic	cyt_notsig
ENSG00000175567.4	UCP2	-0.2208902	cytosolic	MitoCarta
ENSG00000175573.6	C11orf68	-0.3059078	cytosolic	cyt_notsig
ENSG00000175575.8	PAAF1	-0.4633811	cytosolic	cyt_notsig
ENSG00000175581.9	MRPL48	-0.3462303	cytosolic	MitoCarta
ENSG00000175582.15	RAB6A	-0.4450527	cytosolic	cyt_notsig
ENSG00000175606.6	TMEM70	0.2069941	cytosolic	TMhelix-only
ENSG00000175634.10	RPS6KB2	-0.233696	cytosolic	cyt_notsig
ENSG00000175643.7	RMI2	-0.3450482	cytosolic	cyt_notsig
ENSG00000175662.13	TOM1L2	-0.541502	cytosolic	cyt_notsig
ENSG00000175727.9	MLXIP	0.1184547	cytosolic	cyt_notsig
ENSG00000175745.7	NR2F1	0.1027488	cytosolic	cyt_notsig
ENSG00000175756.9	AURKAIP1	0.06104645	cytosolic	MitoCarta
ENSG00000175768.8	TOMM5	-0.08823679	cytosolic	MitoCarta
ENSG00000175792.7	RUVBL1	-0.9416895	cytosolic	cyt_notsig
ENSG00000175854.7	SWI5	-0.1723252	cytosolic	cyt_notsig
ENSG00000175866.11	BAIAP2	-0.2408118	cytosolic	cyt_notsig
ENSG00000175931.8	UBE2O	-0.4580307	cytosolic	cyt_notsig
ENSG00000175970.7	UNC119B	-0.4234006	cytosolic	cyt_notsig
ENSG00000176014.8	TUBB6	-0.3486323	cytosolic	cyt_notsig
ENSG00000176018.8	LYSMD3	0.3938137	cytosolic	TMhelix-only
ENSG00000176022.3	B3GALT6	1.910474	membrane	TMhelix-only
ENSG00000176058.7	TPRN	-0.5672472	cytosolic	cyt_notsig
ENSG00000176087.10	SLC35A4	-0.005742307	cytosolic	TMhelix-only
ENSG00000176095.7	IP6K1	-0.09597736	cytosolic	cyt_notsig
ENSG00000176101.7	SSNA1	-0.1077093	cytosolic	cyt_notsig
ENSG00000176102.7	CSTF3	-0.7120448	cytosolic	cyt_notsig
ENSG00000176105.9	YES1	-0.1794023	cytosolic	cyt_notsig
ENSG00000176108.5	CHMP6	0.09719527	cytosolic	cyt_notsig
ENSG00000176124.7	DLEU1	-0.0952255	cytosolic	cyt_notsig
ENSG00000176125.3	UFSP1	0.2410249	cytosolic	cyt_notsig
ENSG00000176142.8	TMEM39A	2.336276	membrane	TMhelix-only
ENSG00000176171.7	BNIP3	-0.2837629	cytosolic	TailAnchored
ENSG00000176222.7	ZNF404	0.01402422	cytosolic	cyt_notsig
ENSG00000176225.8	RTTN	-0.03910031	cytosolic	cyt_notsig
ENSG00000176244.6	ACBD7	-0.2893625	cytosolic	cyt_notsig
ENSG00000176248.7	ANAPC2	-0.1987231	cytosolic	cyt_notsig
ENSG00000176261.11	ZBTB8OS	-0.5576662	cytosolic	cyt_notsig
ENSG00000176340.3	COX8A	0.3872715	cytosolic	TailAnchored
ENSG00000176386.4	CDC26	-0.4736658	cytosolic	cyt_notsig
ENSG00000176390.10	CRLF3	-0.386176	cytosolic	cyt_notsig
ENSG00000176393.6	RNPEP	-0.285858	cytosolic	cyt_notsig
ENSG00000176396.9	EID2	-0.4928354	cytosolic	cyt_notsig
ENSG00000176401.5	EID2B	0.1517456	cytosolic	cyt_notsig
ENSG00000176407.13	KCMF1	-0.5022689	cytosolic	cyt_notsig
ENSG00000176422.10	SPRYD4	0.007466729	cytosolic	MitoCarta
ENSG00000176444.14	CLK2	-0.2182099	cytosolic	cyt_notsig
ENSG00000176454.9	LPCAT4	3.234731	membrane	TMhelix-only
ENSG00000176476.4	CCDC101	-0.3061014	cytosolic	cyt_notsig
ENSG00000176490.4	DIRAS1	-0.394326	cytosolic	cyt_notsig
ENSG00000176619.6	LMNB2	-0.6751375	cytosolic	cyt_notsig
ENSG00000176623.7	RMDN1	-0.3556964	cytosolic	MitoCarta
ENSG00000176624.9	MEX3C	-0.175348	cytosolic	cyt_notsig
ENSG00000176658.12	MYO1D	-0.6425127	cytosolic	cyt_notsig
ENSG00000176715.11	ACSF3	0.1711373	cytosolic	MitoCarta
ENSG00000176731.7	C8orf59	-0.1644771	cytosolic	cyt_notsig
ENSG00000176783.10	RUFY1	-0.2098467	cytosolic	cyt_notsig
ENSG00000176788.7	BASP1	0.1466397	cytosolic	cyt_notsig
ENSG00000176853.11	FAM91A1	-0.6397698	cytosolic	cyt_notsig
ENSG00000176871.4	WSB2	-0.1486348	cytosolic	cyt_notsig
ENSG00000176890.11	TYMS	-0.3303682	cytosolic	cyt_notsig
ENSG00000176894.5	PXMP2	0.2453743	cytosolic	TMhelix-only
ENSG00000176903.3	PNMA1	-0.07236924	cytosolic	cyt_notsig
ENSG00000176912.3	C18orf56	0.07090567	cytosolic	cyt_notsig
ENSG00000176915.10	ANKLE2	1.678489	membrane	TMhelix-only
ENSG00000176946.7	THAP4	-0.1042884	cytosolic	cyt_notsig
ENSG00000176953.6	NFATC2IP	0.1292213	cytosolic	cyt_notsig
ENSG00000176973.7	FAM89B	0.2594927	cytosolic	cyt_notsig
ENSG00000176974.13	SHMT1	-0.5941476	cytosolic	MitoCarta
ENSG00000176986.10	SEC24C	-0.6099954	cytosolic	cyt_notsig
ENSG00000177030.12	DEAF1	-0.186118	cytosolic	TMhelix-only
ENSG00000177034.10	MTX3	-0.3611836	cytosolic	cyt_notsig
ENSG00000177042.10	TMEM80	2.073719	membrane	TMhelix-only
ENSG00000177054.9	ZDHHC13	1.597223	membrane	TMhelix-only
ENSG00000177058.7	SLC38A9	2.515473	membrane	TMhelix-only
ENSG00000177082.8	WDR73	-0.2358334	cytosolic	cyt_notsig
ENSG00000177084.12	POLE	-0.09547876	cytosolic	cyt_notsig
ENSG00000177105.9	RHOG	0.1564017	cytosolic	cyt_notsig
ENSG00000177119.11	ANO6	2.396676	membrane	TMhelix-only
ENSG00000177150.8	FAM210A	0.03587256	cytosolic	TMhelix-only
ENSG00000177156.6	TALDO1	-0.2416681	cytosolic	cyt_notsig
ENSG00000177169.5	ULK1	0.06417584	cytosolic	cyt_notsig
ENSG00000177189.8	RPS6KA3	-0.4686094	cytosolic	cyt_notsig
ENSG00000177192.9	PUS1	-0.1507816	cytosolic	MitoCarta
ENSG00000177225.12	PDDC1	0.03696338	cytosolic	cyt_notsig
ENSG00000177239.10	MAN1B1	3.102914	membrane	TMhelix-only
ENSG00000177302.10	TOP3A	0.0280705	cytosolic	MitoCarta
ENSG00000177352.9	CCDC71	0.308263	cytosolic	cyt_notsig
ENSG00000177370.4	TIMM22	0.3529084	cytosolic	TMhelix-only
ENSG00000177380.9	PPFIA3	0.07279913	cytosolic	cyt_notsig
ENSG00000177383.3	MAGEF1	-0.01992246	cytosolic	cyt_notsig
ENSG00000177425.6	PAWR	-0.1643257	cytosolic	cyt_notsig
ENSG00000177426.16	TGIF1	-0.115986	cytosolic	cyt_notsig
ENSG00000177463.11	NR2C2	0.4962289	cytosolic	cyt_notsig
ENSG00000177469.12	PTRF	-0.8775753	cytosolic	cyt_notsig
ENSG00000177479.15	ARIH2	-0.02353574	cytosolic	cyt_notsig
ENSG00000177485.6	ZBTB33	-0.1033064	cytosolic	cyt_notsig
ENSG00000177519.3	RPRM	0.3515274	cytosolic	TMhelix-only
ENSG00000177542.6	SLC25A22	-0.2647315	cytosolic	TMhelix-only
ENSG00000177556.7	ATOX1	-0.02830735	cytosolic	cyt_notsig
ENSG00000177565.11	TBL1XR1	-0.4286755	cytosolic	cyt_notsig
ENSG00000177595.13	PIDD	0.1786728	cytosolic	cyt_notsig
ENSG00000177600.4	RPLP2	-0.2130803	cytosolic	cyt_notsig
ENSG00000177602.4	GSG2	0.05225748	cytosolic	cyt_notsig
ENSG00000177606.5	JUN	-0.04628231	cytosolic	cyt_notsig
ENSG00000177613.7	CSTF2T	-0.2072662	cytosolic	cyt_notsig
ENSG00000177614.5	PGBD5	-0.2412311	cytosolic	cyt_notsig
ENSG00000177628.11	GBA	3.783678	membrane	mem_notsig
ENSG00000177646.13	ACAD9	-0.5299647	cytosolic	MitoCarta
ENSG00000177674.11	AGTRAP	3.379477	membrane	TMhelix-only
ENSG00000177683.9	THAP5	-0.1469408	cytosolic	cyt_notsig
ENSG00000177697.13	CD151	3.88163	membrane	TMhelix-only
ENSG00000177700.5	POLR2L	-0.06928433	cytosolic	cyt_notsig
ENSG00000177706.8	FAM20C	2.046812	membrane	TMhelix-only
ENSG00000177728.10	KIAA0195	2.287063	membrane	TMhelix-only
ENSG00000177731.11	FLII	-0.7052302	cytosolic	cyt_notsig
ENSG00000177732.6	SOX12	0.4793021	cytosolic	cyt_notsig
ENSG00000177733.4	HNRNPA0	-0.4041916	cytosolic	cyt_notsig
ENSG00000177830.13	CHID1	3.069418	membrane	SignalP-noTM-only
ENSG00000177868.7	CCDC23	-0.1316877	cytosolic	cyt_notsig
ENSG00000177879.10	AP3S1	-0.5591366	cytosolic	cyt_notsig
ENSG00000177885.9	GRB2	-0.459063	cytosolic	cyt_notsig
ENSG00000177889.5	UBE2N	-0.3914566	cytosolic	cyt_notsig
ENSG00000177917.6	ARL6IP6	1.666384	membrane	mem_notsig
ENSG00000177946.4	CENPBD1	0.1971631	cytosolic	cyt_notsig
ENSG00000177951.13	BET1L	-0.1107357	cytosolic	TailAnchored
ENSG00000177954.7	RPS27	-0.6516917	cytosolic	cyt_notsig
ENSG00000177963.8	RIC8A	-0.06998757	cytosolic	cyt_notsig
ENSG00000177971.7	IMP3	0.08057576	cytosolic	cyt_notsig
ENSG00000177981.6	ASB8	-0.1712148	cytosolic	cyt_notsig
ENSG00000178028.9	DMAP1	-0.1582498	cytosolic	cyt_notsig
ENSG00000178035.7	IMPDH2	-0.5057869	cytosolic	cyt_notsig
ENSG00000178053.13	MLF1	-0.498433	cytosolic	cyt_notsig
ENSG00000178057.10	NDUFAF3	0.2678401	cytosolic	MitoCarta
ENSG00000178074.5	C2orf69	0.2259733	cytosolic	SignalP-noTM-only
ENSG00000178096.8	BOLA1	-0.01548701	cytosolic	SignalP-noTM-only
ENSG00000178104.15	PDE4DIP	-0.2856013	cytosolic	cyt_notsig
ENSG00000178105.5	DDX10	-0.999047	cytosolic	cyt_notsig
ENSG00000178127.8	NDUFV2	-0.4383673	cytosolic	MitoCarta
ENSG00000178149.12	DALRD3	-0.184235	cytosolic	cyt_notsig
ENSG00000178188.10	SH2B1	0.06889281	cytosolic	cyt_notsig
ENSG00000178202.8	KDELC2	2.369407	membrane	SignalP-noTM-only
ENSG00000178252.13	WDR6	-0.5707196	cytosolic	cyt_notsig
ENSG00000178307.5	TMEM11	-0.4387151	cytosolic	MitoCarta
ENSG00000178381.7	ZFAND2A	-0.3126688	cytosolic	cyt_notsig
ENSG00000178425.9	NT5DC1	-0.6823325	cytosolic	cyt_notsig
ENSG00000178445.8	GLDC	0.1590005	cytosolic	MitoCarta
ENSG00000178449.4	COX14	-0.2317655	cytosolic	TailAnchored
ENSG00000178467.13	P4HTM	2.895479	membrane	TMhelix-only
