gene_id	Symbol	gene_biotype	tc_CDS_norm_cat	target_loc	mean_memb_4h
ENSG00000171246.5	NPTX1	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.227983448118479
ENSG00000213281.4	NRAS	protein_coding	tc<0.27	cyto_target	-0.179190406704714
ENSG00000147383.6	NSDHL	protein_coding	nontarget	nontarget	0.437403409653561
ENSG00000073969.14	NSF	protein_coding	nontarget	nontarget	0.0520674939473538
ENSG00000126653.11	NSRP1	protein_coding	tc<0.27	cyto_target	0.0136576893241526
ENSG00000037474.10	NSUN2	protein_coding	tc<0.27	cyto_target	0.0577888439329493
ENSG00000122643.14	NT5C3A	protein_coding	tc>0.27 & tc<1.04	mem_target	-0.0782854187673394
ENSG00000104805.11	NUCB1	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.216319015883851
ENSG00000070081.11	NUCB2	protein_coding	tc>1.04 & tc<65.26	mem_target	0.0789009054947147
ENSG00000213965.3	NUDT19	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.040364233226878
ENSG00000167005.9	NUDT21	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.00235916311597208
ENSG00000173598.9	NUDT4	protein_coding	nontarget	nontarget	-0.139893013991015
ENSG00000113569.11	NUP155	protein_coding	tc>1.04 & tc<65.26	cyto_target	-0.11308074985704
ENSG00000095319.10	NUP188	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0798174583058661
ENSG00000155561.10	NUP205	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.03525176658528
ENSG00000132182.7	NUP210	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.298241707081152
ENSG00000108559.7	NUP88	protein_coding	tc<0.27	cyto_target	0.0816033664403123
ENSG00000102900.8	NUP93	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.178719255415123
ENSG00000137804.8	NUSAP1	protein_coding	tc<0.27	cyto_target	0.0775853583966774
ENSG00000065154.7	OAT	protein_coding	tc<0.27	cyto_target	0.0632533502056386
ENSG00000109180.10	OCIAD1	protein_coding	tc>0.27 & tc<1.04	mem_target	0.108334355595824
ENSG00000197822.6	OCLN	protein_coding	tc>0.27 & tc<1.04	mem_target	0.35141636016506
ENSG00000105953.10	OGDH	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.152525653514027
ENSG00000147162.9	OGT	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0549267409118152
ENSG00000138430.11	OLA1	protein_coding	nontarget	cyto_target	0.0360683649091936
ENSG00000135336.10	ORC3	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.106199826846846
ENSG00000115947.9	ORC4	protein_coding	nontarget	cyto_target	-0.0440333036139449
ENSG00000164815.6	ORC5	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.161589173644606
ENSG00000091651.4	ORC6	protein_coding	tc<0.27	cyto_target	0.123523591980617
ENSG00000123353.5	ORMDL2	protein_coding	nontarget	mem_target	0.0824804779336396
ENSG00000091039.12	OSBPL8	protein_coding	tc<0.27	cyto_target	-0.0070295638068705
ENSG00000198856.8	OSTC	protein_coding	tc>1.04 & tc<65.26	NA	0.279441219791127
ENSG00000155463.8	OXA1L	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.384581349963284
ENSG00000083720.8	OXCT1	protein_coding	nontarget	nontarget	0.228959219261834
ENSG00000185624.10	P4HB	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.0890354935603675
ENSG00000170515.9	PA2G4	protein_coding	tc<0.27	cyto_target	-0.16063659977492
ENSG00000070756.9	PABPC1	protein_coding	tc<0.27	cyto_target	-0.0408900281730262
ENSG00000090621.9	PABPC4	protein_coding	tc<0.27	cyto_target	0.236986582779589
ENSG00000100836.6	PABPN1	protein_coding	tc<0.27	cyto_target	0.276552405196923
ENSG00000100266.13	PACSIN2	protein_coding	nontarget	cyto_target	0.101556261144748
ENSG00000006712.10	PAF1	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.02793224617071
ENSG00000116288.8	PARK7	protein_coding	tc<0.27	cyto_target	-0.110564277509546
ENSG00000143799.8	PARP1	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0946239943192973
ENSG00000177425.6	PAWR	protein_coding	nontarget	cyto_target	0.116304547982937
ENSG00000169564.5	PCBP1	protein_coding	nontarget	nontarget	0.0535688348297589
ENSG00000197111.11	PCBP2	protein_coding	tc<0.27	cyto_target	-0.292784995161154
ENSG00000078674.13	PCM1	protein_coding	nontarget	nontarget	0.186776727954392
ENSG00000132646.6	PCNA	protein_coding	tc<0.27	cyto_target	-0.18672182633579
ENSG00000150593.11	PDCD4	protein_coding	tc<0.27	cyto_target	0.362717412081723
ENSG00000105185.7	PDCD5	protein_coding	nontarget	cyto_target	0.100630550202991
ENSG00000131828.9	PDHA1	protein_coding	tc<0.27	cyto_target	-0.0958538500699653
ENSG00000168291.8	PDHB	protein_coding	tc<0.27	cyto_target	-0.0220004960847957
ENSG00000155660.6	PDIA4	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.293555872991278
ENSG00000143870.8	PDIA6	protein_coding	tc>1.04 & tc<65.26	mem_target	0.0135692142593677
ENSG00000067992.8	PDK3	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.148911116828918
ENSG00000107438.4	PDLIM1	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.119792477864797
ENSG00000121892.10	PDS5A	protein_coding	tc<0.27	cyto_target	0.104086437015492
ENSG00000242265.1	PEG10	protein_coding	tc<0.27	cyto_target	-0.177477448735594
ENSG00000100029.13	PES1	protein_coding	tc<0.27	cyto_target	0.0182555848515632
ENSG00000034693.10	PEX3	protein_coding	nontarget	nontarget	0.341852660119009
ENSG00000152556.11	PFKM	protein_coding	nontarget	nontarget	-0.0817990270207202
ENSG00000108518.7	PFN1	protein_coding	tc<0.27	cyto_target	0.203353489741176
ENSG00000247077.2	PGAM5	protein_coding	nontarget	nontarget	0.0732975577148007
ENSG00000101856.8	PGRMC1	protein_coding	tc>1.04 & tc<65.26	mem_target	0.162974049675445
ENSG00000164902.9	PHAX	protein_coding	nontarget	nontarget	0.0156229319545933
ENSG00000167085.7	PHB	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0845523404557904
ENSG00000215021.4	PHB2	protein_coding	nontarget	nontarget	0.0287457409284619
ENSG00000100410.3	PHF5A	protein_coding	nontarget	nontarget	-0.11516352792701
ENSG00000092621.7	PHGDH	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.183022175058245
ENSG00000033800.9	PIAS1	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.00807034668841922
ENSG00000124155.12	PIGT	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.0535214502638329
ENSG00000127445.9	PIN1	protein_coding	tc<0.27	cyto_target	0.380705115101507
ENSG00000102309.8	PIN4	protein_coding	nontarget	nontarget	0.382226445238807
ENSG00000143398.15	PIP5K1A	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.00663502944007075
ENSG00000107959.11	PITRM1	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.146196527034958
ENSG00000065243.14	PKN2	protein_coding	nontarget	nontarget	0.147707771458966
ENSG00000105223.14	PLD3	protein_coding	tc>1.04 & tc<65.26	mem_target	0.0902030654537046
ENSG00000166851.10	PLK1	protein_coding	tc>1.04 & tc<65.26	cyto_target	-0.0812333759513474
ENSG00000083444.12	PLOD1	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.0567930629062209
ENSG00000152952.7	PLOD2	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.0682926438615099
ENSG00000171566.7	PLRG1	protein_coding	nontarget	nontarget	0.036771686449805
ENSG00000102024.13	PLS3	protein_coding	tc<0.27	cyto_target	0.0759470655021399
ENSG00000141682.11	PMAIP1	protein_coding	nontarget	nontarget	0.0640959343072974
ENSG00000165688.7	PMPCA	protein_coding	tc<0.27	cyto_target	-0.119829442016163
ENSG00000105819.9	PMPCB	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0178114196928379
ENSG00000115946.3	PNO1	protein_coding	nontarget	nontarget	0.254998795218825
ENSG00000138035.10	PNPT1	protein_coding	nontarget	nontarget	0.254833314755236
ENSG00000101346.7	POFUT1	protein_coding	nontarget	mem_target	-0.0128677343231652
ENSG00000101868.6	POLA1	protein_coding	tc<0.27	cyto_target	0.0985035437405608
ENSG00000062822.8	POLD1	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0203487592646067
ENSG00000004142.7	POLDIP2	protein_coding	nontarget	nontarget	-0.0592901464109745
ENSG00000177084.12	POLE	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.207652968745726
ENSG00000181222.10	POLR2A	protein_coding	tc>1.04 & tc<65.26	cyto_target	-0.259711654482507
ENSG00000099817.7	POLR2E	protein_coding	nontarget	cyto_target	0.00390661662780785
ENSG00000177700.5	POLR2L	protein_coding	nontarget	nontarget	0.0399464321672899
ENSG00000099821.9	POLRMT	protein_coding	nontarget	nontarget	-0.161602211265664
ENSG00000105854.8	PON2	protein_coding	tc<0.27	mem_target	0.0760801508809609
ENSG00000172336.4	POP7	protein_coding	nontarget	nontarget	-0.127618352197668
ENSG00000127948.9	POR	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.100838172177388
ENSG00000196262.9	PPIA	protein_coding	tc<0.27	cyto_target	0.145184503900515
ENSG00000166794.4	PPIB	protein_coding	tc>1.04 & tc<65.26	mem_target	0.121839061181521
ENSG00000168938.5	PPIC	protein_coding	tc<0.27	mem_target	0.452124696140018
ENSG00000084072.12	PPIE	protein_coding	nontarget	cyto_target	0.111951644414971
ENSG00000171960.6	PPIH	protein_coding	nontarget	nontarget	0.127191313899851
ENSG00000172531.10	PPP1CA	protein_coding	tc<0.27	cyto_target	-0.02500425441565
ENSG00000213639.5	PPP1CB	protein_coding	nontarget	nontarget	0.327314652533906
ENSG00000186298.7	PPP1CC	protein_coding	tc<0.27	cyto_target	-0.0103220293200695
ENSG00000204569.5	PPP1R10	protein_coding	nontarget	nontarget	0.0310090369418782
ENSG00000104695.8	PPP2CB	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0122325269405591
ENSG00000105568.13	PPP2R1A	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.13317349932069
ENSG00000149923.9	PPP4C	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.100852981294491
ENSG00000131238.12	PPT1	protein_coding	tc>1.04 & tc<65.26	mem_target	0.112485982640221
ENSG00000102103.11	PQBP1	protein_coding	tc<0.27	cyto_target	-0.152968379098366
ENSG00000198901.9	PRC1	protein_coding	nontarget	cyto_target	-0.0464807746726084
ENSG00000143294.10	PRCC	protein_coding	nontarget	nontarget	0.0824952020190715
ENSG00000137509.6	PRCP	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.121579121978498
ENSG00000117450.9	PRDX1	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.147930856526965
ENSG00000167815.7	PRDX2	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.450386676069627
ENSG00000165672.5	PRDX3	protein_coding	tc<0.27	cyto_target	-0.000983725540885221
ENSG00000123131.8	PRDX4	protein_coding	tc>1.04 & tc<65.26	mem_target	0.257107217961453
ENSG00000126432.9	PRDX5	protein_coding	nontarget	cyto_target	0.232712599445693
ENSG00000169230.5	PRELID1	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.495528357570237
ENSG00000108946.10	PRKAR1A	protein_coding	tc<0.27	cyto_target	-0.0700380851793697
ENSG00000163558.8	PRKCI	protein_coding	nontarget	nontarget	0.12052708688665
ENSG00000253729.3	PRKDC	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.020786307443561
ENSG00000126457.16	PRMT1	protein_coding	tc<0.27	cyto_target	0.0313729860036845
ENSG00000101000.4	PROCR	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.706515251242624
ENSG00000110107.4	PRPF19	protein_coding	tc>1.04 & tc<65.26	cyto_target	-0.0329325636160894
ENSG00000101161.6	PRPF6	protein_coding	tc<0.27	cyto_target	0.206974349955854
ENSG00000174231.12	PRPF8	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.0353696726865755
ENSG00000147224.6	PRPS1	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.150243320353781
ENSG00000164244.16	PRRC1	protein_coding	tc>1.04 & tc<65.26	cyto_target	-0.0262969330910657
ENSG00000204469.8	PRRC2A	protein_coding	nontarget	nontarget	0.279070871202764
ENSG00000117523.11	PRRC2C	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0106355709748572
ENSG00000197746.9	PSAP	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.0799149254454073
ENSG00000164985.10	PSIP1	protein_coding	tc<0.27	cyto_target	-0.00984493575044802
ENSG00000100902.6	PSMA6	protein_coding	nontarget	nontarget	0.128381208644146
ENSG00000008018.8	PSMB1	protein_coding	tc<0.27	cyto_target	0.0228532608558435
ENSG00000126067.7	PSMB2	protein_coding	tc<0.27	cyto_target	0.0977012682656452
ENSG00000159377.6	PSMB4	protein_coding	tc<0.27	cyto_target	-0.01549751094981
ENSG00000100804.14	PSMB5	protein_coding	tc<0.27	cyto_target	-0.0593329124217211
ENSG00000142507.5	PSMB6	protein_coding	nontarget	cyto_target	-0.125440712176767
ENSG00000100764.9	PSMC1	protein_coding	nontarget	nontarget	0.107816366699519
ENSG00000161057.6	PSMC2	protein_coding	nontarget	cyto_target	0.00865727935332707
ENSG00000197170.5	PSMD12	protein_coding	nontarget	cyto_target	0.0828670619497085
ENSG00000175166.12	PSMD2	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.253255629481231
ENSG00000159352.11	PSMD4	protein_coding	nontarget	nontarget	0.0767485016166179
ENSG00000163636.6	PSMD6	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.132016680785855
ENSG00000131467.6	PSME3	protein_coding	nontarget	cyto_target	0.0242737307358527
ENSG00000183527.7	PSMG1	protein_coding	tc<0.27	cyto_target	0.291764450371067
ENSG00000121390.13	PSPC1	protein_coding	tc<0.27	cyto_target	0.120264262703713
ENSG00000117569.14	PTBP2	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.101331194874553
ENSG00000132300.14	PTCD3	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.086075003207766
ENSG00000156471.8	PTDSS1	protein_coding	tc>1.04 & tc<65.26	mem_target	0.0320932633506887
ENSG00000110958.11	PTGES3	protein_coding	tc<0.27	cyto_target	-0.0511426825560768
ENSG00000187514.10	PTMA	protein_coding	nontarget	cyto_target	-0.00436699052152723
ENSG00000196396.5	PTPN1	protein_coding	nontarget	nontarget	-0.228888078988677
ENSG00000141378.13	PTRH2	protein_coding	nontarget	NA	0.15120232642702
ENSG00000179950.9	PUF60	protein_coding	nontarget	nontarget	-0.105563212417156
ENSG00000177192.9	PUS1	protein_coding	nontarget	nontarget	0.0825109017849833
ENSG00000091127.9	PUS7	protein_coding	tc<0.27	cyto_target	0.2614969319709
ENSG00000136045.7	PWP1	protein_coding	nontarget	nontarget	0.0584974616690973
ENSG00000241945.3	PWP2	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.141597884930277
ENSG00000183010.12	PYCR1	protein_coding	nontarget	cyto_target	0.0124639080436842
ENSG00000143811.12	PYCR2	protein_coding	nontarget	nontarget	0.0374347216425638
ENSG00000172053.10	QARS	protein_coding	tc<0.27	cyto_target	0.0280384350359433
ENSG00000112531.12	QKI	protein_coding	nontarget	cyto_target	0.349047221169104
ENSG00000130348.7	QRSL1	protein_coding	nontarget	nontarget	-0.131248831592251
ENSG00000165661.11	QSOX2	protein_coding	tc>1.04 & tc<65.26	mem_target	0.00191114798396793
ENSG00000084733.6	RAB10	protein_coding	tc<0.27	cyto_target	-0.163253868593162
ENSG00000185236.7	RAB11B	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.116448848312567
ENSG00000119396.6	RAB14	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.060265456191155
ENSG00000099246.12	RAB18	protein_coding	nontarget	nontarget	0.170953050108298
ENSG00000138069.12	RAB1A	protein_coding	nontarget	cyto_target	0.0940236740799655
ENSG00000174903.10	RAB1B	protein_coding	tc<0.27	cyto_target	0.343350061689136
ENSG00000080371.4	RAB21	protein_coding	nontarget	nontarget	-0.00231769449843521
ENSG00000104388.10	RAB2A	protein_coding	nontarget	cyto_target	-0.154779255645071
ENSG00000111737.7	RAB35	protein_coding	nontarget	nontarget	0.119068482707925
ENSG00000108774.10	RAB5C	protein_coding	nontarget	cyto_target	0.0505231201650077
ENSG00000175582.15	RAB6A	protein_coding	nontarget	cyto_target	0.11395512160845
ENSG00000075785.8	RAB7A	protein_coding	nontarget	cyto_target	0.0463549937032521
ENSG00000167461.7	RAB8A	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0402604545647545
ENSG00000105404.6	RABAC1	protein_coding	tc>0.27 & tc<1.04	mem_target	0.113370468071682
ENSG00000136238.13	RAC1	protein_coding	nontarget	cyto_target	0.00840312656191857
ENSG00000161800.8	RACGAP1	protein_coding	tc<0.27	cyto_target	0.0648492314051763
ENSG00000164754.8	RAD21	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0244983369765565
ENSG00000101146.8	RAE1	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.097370519482685
ENSG00000006451.3	RALA	protein_coding	nontarget	cyto_target	0.083989075252572
ENSG00000132341.7	RAN	protein_coding	tc<0.27	cyto_target	-0.0131439735307889
ENSG00000100401.15	RANGAP1	protein_coding	nontarget	nontarget	0.0463983883058193
ENSG00000127314.13	RAP1B	protein_coding	nontarget	cyto_target	-0.0722739737573989
ENSG00000123728.5	RAP2C	protein_coding	nontarget	nontarget	0.320681093203645
ENSG00000113643.4	RARS	protein_coding	tc<0.27	cyto_target	0.116586206987595
ENSG00000146282.13	RARS2	protein_coding	nontarget	nontarget	0.0844537055385183
ENSG00000161847.9	RAVER1	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.0152646608969525
ENSG00000139687.9	RB1	protein_coding	tc>1.04 & tc<65.26	cyto_target	0.236137141406241
ENSG00000162521.14	RBBP4	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.135243507008
ENSG00000117222.9	RBBP5	protein_coding	nontarget	nontarget	0.23444724763084
ENSG00000244462.3	RBM12	protein_coding	nontarget	cyto_target	0.179699457741058
ENSG00000162775.10	RBM15	protein_coding	nontarget	nontarget	0.195342342875525
ENSG00000119707.9	RBM25	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0100534801289699
ENSG00000091009.6	RBM27	protein_coding	nontarget	nontarget	0.0694853007907584
ENSG00000102317.13	RBM3	protein_coding	tc<0.27	cyto_target	0.299622326712454
ENSG00000126254.7	RBM42	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.041862208290922
ENSG00000147274.10	RBMX	protein_coding	nontarget	cyto_target	-0.231528098977878
ENSG00000180198.11	RCC1	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.152769798217296
ENSG00000179051.9	RCC2	protein_coding	nontarget	cyto_target	0.0959926880565355
ENSG00000049449.4	RCN1	protein_coding	tc>1.04 & tc<65.26	mem_target	0.285966623275921
ENSG00000117906.9	RCN2	protein_coding	tc>0.27 & tc<1.04	mem_target	0.0915220031247358
ENSG00000072042.8	RDH11	protein_coding	tc>1.04 & tc<65.26	mem_target	0.00109578743295352
ENSG00000240857.1	RDH14	protein_coding	nontarget	nontarget	-0.168928985371459
ENSG00000137710.10	RDX	protein_coding	nontarget	cyto_target	-0.0315192056625938
ENSG00000004700.11	RECQL	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.0656326042543724
ENSG00000129625.8	REEP5	protein_coding	tc>0.27 & tc<1.04	mem_target	0.0124354062832452
ENSG00000157916.14	RER1	protein_coding	tc>1.04 & tc<65.26	mem_target	0.168002355616885
ENSG00000035928.10	RFC1	protein_coding	nontarget	cyto_target	0.177312064669921
ENSG00000049541.6	RFC2	protein_coding	nontarget	nontarget	0.0937319543927723
ENSG00000133119.8	RFC3	protein_coding	tc<0.27	cyto_target	0.0395957143345079
ENSG00000111445.9	RFC5	protein_coding	nontarget	cyto_target	0.0177028892099866
ENSG00000067560.6	RHOA	protein_coding	tc<0.27	cyto_target	-0.0901694244657239
ENSG00000143878.8	RHOB	protein_coding	nontarget	nontarget	0.177706375343099
ENSG00000140983.9	RHOT2	protein_coding	tc<0.27	cyto_target	0.0145178100235855
ENSG00000104889.4	RNASEH2A	protein_coding	tc<0.27	cyto_target	0.30622640554734
ENSG00000155827.7	RNF20	protein_coding	nontarget	nontarget	0.103694260573862
ENSG00000103549.17	RNF40	protein_coding	nontarget	nontarget	-0.0621792726472745
ENSG00000204308.6	RNF5	protein_coding	nontarget	nontarget	0.292723541879179
ENSG00000101654.13	RNMT	protein_coding	nontarget	nontarget	0.116971577244689
ENSG00000171861.6	RNMTL1	protein_coding	nontarget	nontarget	0.0591447637956043
ENSG00000205937.7	RNPS1	protein_coding	tc<0.27	cyto_target	0.185277999250792
ENSG00000132383.7	RPA1	protein_coding	tc<0.27	cyto_target	0.139860293780913
ENSG00000117748.5	RPA2	protein_coding	tc<0.27	cyto_target	0.189135889289819
ENSG00000198755.6	RPL10A	protein_coding	nontarget	nontarget	-0.1929568747313
ENSG00000142676.8	RPL11	protein_coding	tc<0.27	cyto_target	-0.0216463129893083
ENSG00000197958.8	RPL12	protein_coding	nontarget	cyto_target	-0.0158100543057553
ENSG00000167526.9	RPL13	protein_coding	tc<0.27	cyto_target	0.0177256992023308
ENSG00000142541.12	RPL13A	protein_coding	tc<0.27	cyto_target	0.00575252837168658
ENSG00000188846.9	RPL14	protein_coding	nontarget	nontarget	-0.129454611583696
ENSG00000174748.14	RPL15	protein_coding	nontarget	cyto_target	0.00729196232134858
ENSG00000265681.2	RPL17	protein_coding	nontarget	nontarget	-0.0312127721390957
ENSG00000063177.8	RPL18	protein_coding	tc<0.27	cyto_target	0.0402971038658103
ENSG00000105640.8	RPL18A	protein_coding	tc<0.27	cyto_target	0.0110632014301798
ENSG00000108298.5	RPL19	protein_coding	tc<0.27	cyto_target	-0.0272276692527305
ENSG00000122026.6	RPL21	protein_coding	nontarget	nontarget	-0.0345102237184534
ENSG00000116251.5	RPL22	protein_coding	nontarget	cyto_target	-0.135223277457924
ENSG00000125691.8	RPL23	protein_coding	tc<0.27	cyto_target	0.163152237925792
ENSG00000198242.9	RPL23A	protein_coding	nontarget	cyto_target	0.0603255897019168
ENSG00000114391.8	RPL24	protein_coding	tc<0.27	cyto_target	-0.0999261781315686
ENSG00000161970.8	RPL26	protein_coding	tc<0.27	cyto_target	0.113068017304029
ENSG00000131469.8	RPL27	protein_coding	tc<0.27	cyto_target	0.0525312284340757
ENSG00000166441.8	RPL27A	protein_coding	nontarget	cyto_target	-0.00529814310305475
ENSG00000108107.8	RPL28	protein_coding	nontarget	cyto_target	-0.0125530179533176
ENSG00000162244.6	RPL29	protein_coding	nontarget	cyto_target	0.151648429758072
ENSG00000100316.11	RPL3	protein_coding	tc<0.27	cyto_target	-0.10712341683437
ENSG00000156482.6	RPL30	protein_coding	nontarget	cyto_target	0.0124565348238013
ENSG00000071082.6	RPL31	protein_coding	nontarget	cyto_target	0.158457785972124
ENSG00000144713.8	RPL32	protein_coding	tc<0.27	cyto_target	0.138093458473434
ENSG00000109475.12	RPL34	protein_coding	tc<0.27	cyto_target	-0.00474244772454048
ENSG00000136942.10	RPL35	protein_coding	tc<0.27	cyto_target	0.202501460423433
ENSG00000182899.10	RPL35A	protein_coding	tc<0.27	cyto_target	0.232740298703648
ENSG00000130255.8	RPL36	protein_coding	tc<0.27	cyto_target	0.0125758914652577
ENSG00000197756.5	RPL37A	protein_coding	tc<0.27	cyto_target	0.151065666759092
ENSG00000172809.8	RPL38	protein_coding	tc<0.27	cyto_target	-0.0675785032716592
ENSG00000174444.10	RPL4	protein_coding	tc<0.27	cyto_target	0.0833466191367472
ENSG00000122406.8	RPL5	protein_coding	tc<0.27	cyto_target	-0.0357772196849111
ENSG00000089009.11	RPL6	protein_coding	tc<0.27	cyto_target	-0.0397793150135788
ENSG00000147604.9	RPL7	protein_coding	nontarget	nontarget	-0.0522841185136526
ENSG00000148303.12	RPL7A	protein_coding	nontarget	nontarget	0.0170898920422966
ENSG00000161016.11	RPL8	protein_coding	tc<0.27	cyto_target	0.0170484970355537
ENSG00000163682.11	RPL9	protein_coding	tc<0.27	cyto_target	-0.0282629439440753
ENSG00000089157.11	RPLP0	protein_coding	tc<0.27	cyto_target	-0.0306242088281524
ENSG00000137818.7	RPLP1	protein_coding	tc<0.27	cyto_target	0.17176168783135
ENSG00000177600.4	RPLP2	protein_coding	nontarget	cyto_target	-0.00498755207690075
ENSG00000163902.7	RPN1	protein_coding	tc>1.04 & tc<65.26	mem_target	0.0958044106299605
ENSG00000118705.12	RPN2	protein_coding	tc>1.04 & tc<65.26	mem_target	-0.0487996567320814
ENSG00000148688.9	RPP30	protein_coding	tc>0.27 & tc<1.04	cyto_target	0.179367064302409
ENSG00000101413.7	RPRD1B	protein_coding	tc>0.27 & tc<1.04	cyto_target	-0.57931016779365
ENSG00000124614.9	RPS10	protein_coding	nontarget	nontarget	-0.284635097698039
ENSG00000270800.1	RPS10-NUDT3	protein_coding	nontarget	nontarget	0.107120516093181
ENSG00000142534.2	RPS11	protein_coding	tc<0.27	cyto_target	-0.0905468066320613
ENSG00000112306.7	RPS12	protein_coding	tc<0.27	cyto_target	-0.0803691122253435
ENSG00000110700.2	RPS13	protein_coding	tc<0.27	cyto_target	0.00991984568714901
ENSG00000164587.7	RPS14	protein_coding	tc<0.27	cyto_target	-0.010032812309872
ENSG00000115268.5	RPS15	protein_coding	nontarget	cyto_target	-0.0582188311027925
ENSG00000134419.11	RPS15A	protein_coding	nontarget	cyto_target	0.0196387027917892
ENSG00000105193.4	RPS16	protein_coding	tc<0.27	cyto_target	-0.0297329826074877
ENSG00000184779.8	RPS17	protein_coding	nontarget	nontarget	-0.16309864031346
ENSG00000231500.2	RPS18	protein_coding	nontarget	nontarget	-0.0564035117592397
ENSG00000105372.2	RPS19	protein_coding	tc<0.27	cyto_target	-0.0091405841269988
ENSG00000140988.11	RPS2	protein_coding	tc<0.27	cyto_target	-0.00107039921941513
ENSG00000008988.5	RPS20	protein_coding	nontarget	cyto_target	-0.0212870716388317
ENSG00000171858.13	RPS21	protein_coding	nontarget	cyto_target	-0.0542124570526012
ENSG00000186468.8	RPS23	protein_coding	tc<0.27	cyto_target	-0.0672257477637319
ENSG00000138326.14	RPS24	protein_coding	tc<0.27	cyto_target	-0.0499275621312958
ENSG00000118181.6	RPS25	protein_coding	nontarget	nontarget	-0.0363036551230426
ENSG00000197728.5	RPS26	protein_coding	nontarget	cyto_target	0.111131142880416
ENSG00000177954.7	RPS27	protein_coding	nontarget	nontarget	-0.0983620130349838
ENSG00000143947.8	RPS27A	protein_coding	nontarget	cyto_target	-0.0555994421861459
ENSG00000185088.8	RPS27L	protein_coding	nontarget	cyto_target	0.192558443615178
ENSG00000233927.4	RPS28	protein_coding	nontarget	cyto_target	-0.0062395841368517
ENSG00000213741.4	RPS29	protein_coding	nontarget	cyto_target	0.00829025623438002
ENSG00000145425.5	RPS3A	protein_coding	nontarget	nontarget	-0.0230631410460862
ENSG00000198034.6	RPS4X	protein_coding	tc<0.27	cyto_target	0.0632649402414624
ENSG00000083845.4	RPS5	protein_coding	tc<0.27	cyto_target	-0.0934257522976212
ENSG00000137154.8	RPS6	protein_coding	tc<0.27	cyto_target	0.0528969030969127
ENSG00000171863.8	RPS7	protein_coding	nontarget	cyto_target	0.051108268110401
ENSG00000142937.7	RPS8	protein_coding	tc<0.27	cyto_target	0.0616956313830211
