gene_id	Symbol	localization_cat	region	par_clip_enrichment
ENSG00000146247.13	PHIP	cytosolic	CDS	1.72849915682968
ENSG00000146263.7	MMS22L	cytosolic	CDS	1.5184980673661
ENSG00000146281.5	PM20D2	cytosolic	CDS	0.0883825984483944
ENSG00000146409.6	SLC18B1	membrane	CDS	2.59175508784136
ENSG00000146416.12	AIG1	membrane	CDS	2.04744635841644
ENSG00000146433.8	TMEM181	membrane	CDS	15.505132360886
ENSG00000146463.7	ZMYM4	cytosolic	CDS	0.716685330347144
ENSG00000146670.5	CDCA5	cytosolic	CDS	0.285171102661597
ENSG00000146701.7	MDH2	cytosolic	CDS	0.249016385278151
ENSG00000146729.5	GBAS	cytosolic	CDS	0.286853704610649
ENSG00000146731.6	CCT6A	cytosolic	CDS	0.0922509225092251
ENSG00000146842.12	TMEM209	membrane	CDS	30.3907721280603
ENSG00000147044.16	CASK	cytosolic	CDS	0.911330049261084
ENSG00000147050.10	KDM6A	cytosolic	CDS	0.389408099688474
ENSG00000147065.12	MSN	cytosolic	CDS	0.130114211363308
ENSG00000147100.5	SLC16A2	membrane	CDS	28.7729196050776
ENSG00000147130.10	ZMYM3	cytosolic	CDS	0.278784499581823
ENSG00000147133.11	TAF1	cytosolic	CDS	0.438448566610455
ENSG00000147140.11	NONO	cytosolic	CDS	0.205294572366337
ENSG00000147155.6	EBP	membrane	CDS	0.746734987189902
ENSG00000147162.9	OGT	cytosolic	CDS	0.901293792702428
ENSG00000147180.12	ZNF711	cytosolic	CDS	0.0692467492498269
ENSG00000147224.6	PRPS1	cytosolic	CDS	0.429720498035039
ENSG00000147231.9	CXorf57	cytosolic	CDS	4.60859617584573
ENSG00000147257.9	GPC3	membrane	CDS	3.85818561001043
ENSG00000147416.6	ATP6V1B2	cytosolic	CDS	0.556640625
ENSG00000147439.7	BIN3	cytosolic	CDS	0.176912870411322
ENSG00000147475.10	ERLIN2	membrane	CDS	1.30010834236186
ENSG00000147649.5	MTDH	membrane	CDS	6.77966101694915
ENSG00000147677.6	EIF3H	cytosolic	CDS	0.416199775892428
ENSG00000147874.6	HAUS6	cytosolic	CDS	0.908340214698596
ENSG00000147955.12	SIGMAR1	membrane	CDS	0.355664990937382
ENSG00000148110.11	HIATL1	membrane	CDS	2.01454104816722
ENSG00000148175.8	STOM	membrane	CDS	5.54363376251788
ENSG00000148248.9	SURF4	membrane	CDS	5.12238086408307
ENSG00000148308.13	GTF3C5	cytosolic	CDS	0.129577464788732
ENSG00000148358.15	GPR107	membrane	CDS	11.2984054669704
ENSG00000148468.12	FAM171A1	membrane	CDS	0.248601615910503
ENSG00000148484.13	RSU1	cytosolic	CDS	0.742144323385441
ENSG00000148498.11	PARD3	cytosolic	CDS	0.595647193585338
ENSG00000148672.7	GLUD1	cytosolic	CDS	0.270059724746819
ENSG00000148688.9	RPP30	cytosolic	CDS	0.272628135223555
ENSG00000148700.9	ADD3	cytosolic	CDS	1.88399347277852
ENSG00000148834.8	GSTO1	cytosolic	CDS	0.0158205944588368
ENSG00000148840.6	PPRC1	cytosolic	CDS	0.302942873629544
ENSG00000148843.9	PDCD11	cytosolic	CDS	2.10627094303495
ENSG00000149084.7	HSD17B12	membrane	CDS	5.85384764489242
ENSG00000149100.8	EIF3M	cytosolic	CDS	0.0710574934074437
ENSG00000149136.3	SSRP1	cytosolic	CDS	1.09270789752172
ENSG00000149150.4	SLC43A1	membrane	CDS	8.68744098205855
ENSG00000149196.11	C11orf73	cytosolic	CDS	0.0668058455114822
ENSG00000149257.9	SERPINH1	membrane	CDS	4.64090961828518
ENSG00000149273.10	RPS3	cytosolic	CDS	0.0678339425087386
ENSG00000149313.6	AASDHPPT	cytosolic	CDS	1.11283407826325
ENSG00000149328.10	GLB1L2	membrane	CDS	4.48448448448448
ENSG00000149480.2	MTA2	cytosolic	CDS	0.342035460002792
ENSG00000149485.12	FADS1	membrane	CDS	1.46137787056367
ENSG00000149503.8	INCENP	cytosolic	CDS	0.558108995403808
ENSG00000149532.11	CPSF7	cytosolic	CDS	0.485436893203884
ENSG00000149541.5	B3GAT3	membrane	CDS	0.168293503870751
ENSG00000149554.8	CHEK1	cytosolic	CDS	0.64028895091118
ENSG00000149657.15	LSM14B	cytosolic	CDS	0.405092592592593
ENSG00000149809.10	TM7SF2	membrane	CDS	1.66453265044814
ENSG00000149923.9	PPP4C	cytosolic	CDS	0.412492634060106
ENSG00000149925.12	ALDOA	cytosolic	CDS	0.0947052481277501
ENSG00000149930.13	TAOK2	cytosolic	CDS	1.51150054764513
ENSG00000149932.12	TMEM219	cytosolic	CDS	0.191007934175727
ENSG00000150093.14	ITGB1	membrane	CDS	7.91205838893118
ENSG00000150403.13	TMCO3	membrane	CDS	1.31195335276968
ENSG00000150459.8	SAP18	cytosolic	CDS	0.206362854686157
ENSG00000150593.11	PDCD4	cytosolic	CDS	0.224337185588035
ENSG00000150712.6	MTMR12	cytosolic	CDS	0.533867200533867
ENSG00000150753.7	CCT5	cytosolic	CDS	0.156405089180979
ENSG00000150768.11	DLAT	cytosolic	CDS	0.678866587957497
ENSG00000150779.7	TIMM8B	cytosolic	CDS	0.204584359734458
ENSG00000150991.10	UBC	cytosolic	CDS	0.0673478516537918
ENSG00000151092.12	NGLY1	cytosolic	CDS	0.232153221125943
ENSG00000151131.5	C12orf45	cytosolic	CDS	0.343106674984404
ENSG00000151233.6	GXYLT1	membrane	CDS	18.8707280832095
ENSG00000151247.8	EIF4E	cytosolic	CDS	0.215958801705521
ENSG00000151348.9	EXT2	membrane	CDS	13.7313432835821
ENSG00000151353.10	TMEM18	membrane	CDS	0.22670596236681
ENSG00000151465.9	CDC123	cytosolic	CDS	0.408690687261472
ENSG00000151491.8	EPS8	cytosolic	CDS	1.06635071090047
ENSG00000151503.8	NCAPD3	cytosolic	CDS	0.739410584134361
ENSG00000151552.7	QDPR	cytosolic	CDS	0.295275590551181
ENSG00000151665.8	PIGF	membrane	CDS	1.18670886075949
ENSG00000151725.7	MLF1IP	cytosolic	CDS	0.455554257680178
ENSG00000151806.9	GUF1	cytosolic	CDS	0.650671004473363
ENSG00000151929.5	BAG3	cytosolic	CDS	0.436827956989247
ENSG00000152102.13	FAM168B	cytosolic	CDS	0.154391063481973
ENSG00000152127.4	MGAT5	membrane	CDS	1.14478114478114
ENSG00000152234.11	ATP5A1	cytosolic	CDS	1.17425389455267
ENSG00000152256.9	PDK1	cytosolic	CDS	0.872669575565252
ENSG00000152291.9	TGOLN2	membrane	CDS	1.52866242038217
ENSG00000152332.11	UHMK1	cytosolic	CDS	0.235977491377745
ENSG00000152382.5	TADA1	cytosolic	CDS	0.33167495854063
ENSG00000152558.10	TMEM123	membrane	CDS	2.92961772061451
ENSG00000152601.13	MBNL1	cytosolic	CDS	0.164507505654945
ENSG00000152661.7	GJA1	membrane	CDS	0.827904451682953
ENSG00000152700.9	SAR1B	membrane	CDS	0.295519542421354
ENSG00000152767.11	FARP1	cytosolic	CDS	0.141978230004733
ENSG00000152818.14	UTRN	cytosolic	CDS	1.30151843817787
ENSG00000152894.10	PTPRK	membrane	CDS	12.7943760984183
ENSG00000152952.7	PLOD2	membrane	CDS	17.6470588235294
ENSG00000152990.9	GPR125	membrane	CDS	1.67448091091762
ENSG00000153066.8	TXNDC11	membrane	CDS	0.389231268245216
ENSG00000153147.5	SMARCA5	cytosolic	CDS	0.546312391358331
ENSG00000153162.8	BMP6	membrane	CDS	0.881763527054108
ENSG00000153187.12	HNRNPU	cytosolic	CDS	0.509383862285725
ENSG00000153395.5	LPCAT1	membrane	CDS	3.39584389254942
ENSG00000153561.8	RMND5A	cytosolic	CDS	0.241012251456116
ENSG00000153827.9	TRIP12	cytosolic	CDS	0.127502231289048
ENSG00000153898.8	MCOLN2	membrane	CDS	1.49744338933528
ENSG00000153904.14	DDAH1	cytosolic	CDS	0.295068146691021
ENSG00000153922.6	CHD1	cytosolic	CDS	0.299500831946755
ENSG00000153936.12	HS2ST1	membrane	CDS	12.6678057114962
ENSG00000153944.6	MSI2	cytosolic	CDS	0.214100015292858
ENSG00000153956.11	CACNA2D1	membrane	CDS	2.6044226044226
ENSG00000153982.6	GDPD1	membrane	CDS	8.33618038947728
ENSG00000154174.7	TOMM70A	cytosolic	CDS	0.63185281546181
ENSG00000154229.7	PRKCA	cytosolic	CDS	0.144040331292762
ENSG00000154277.8	UCHL1	cytosolic	CDS	0.0612361444622572
ENSG00000154305.12	MIA3	membrane	CDS	12.514220705347
ENSG00000154380.12	ENAH	cytosolic	CDS	2.19903354576651
ENSG00000154473.13	BUB3	cytosolic	CDS	0.944545251174467
ENSG00000154511.7	FAM69A	membrane	CDS	0.87436723423838
ENSG00000154518.5	ATP5G3	cytosolic	CDS	0.0908412988949902
ENSG00000154582.12	TCEB1	cytosolic	CDS	0.191186311060128
ENSG00000154719.9	MRPL39	cytosolic	CDS	0.265285497726124
ENSG00000154723.8	ATP5J	cytosolic	CDS	0.075659715814726
ENSG00000154734.10	ADAMTS1	membrane	CDS	1.74873131257715
ENSG00000154945.6	ANKRD40	cytosolic	CDS	0.178748758689176
ENSG00000155096.9	AZIN1	cytosolic	CDS	0.0744186046511628
ENSG00000155256.13	ZFYVE27	membrane	CDS	0.741147405984079
ENSG00000155304.4	HSPA13	membrane	CDS	1.29558541266795
ENSG00000155363.14	MOV10	cytosolic	CDS	0.0970076859935826
ENSG00000155366.12	RHOC	cytosolic	CDS	0.103915992124262
ENSG00000155380.7	SLC16A1	membrane	CDS	18.5652979615722
ENSG00000155463.8	OXA1L	cytosolic	CDS	1.87234042553191
ENSG00000155506.12	LARP1	cytosolic	CDS	1.00559873892482
ENSG00000155561.10	NUP205	cytosolic	CDS	0.663176265270506
ENSG00000155660.6	PDIA4	membrane	CDS	10.8482965009208
ENSG00000155755.14	TMEM237	membrane	CDS	3.64138623807132
ENSG00000155850.7	SLC26A2	membrane	CDS	9.63722975448882
ENSG00000155959.6	VBP1	cytosolic	CDS	0.336937203791469
ENSG00000155975.5	VPS37A	cytosolic	CDS	1.37775551102204
ENSG00000155984.10	TMEM185A	membrane	CDS	1.41978230004733
ENSG00000156052.6	GNAQ	cytosolic	CDS	1.24113475177305
ENSG00000156110.9	ADK	cytosolic	CDS	0.0851393188854489
ENSG00000156171.10	DRAM2	membrane	CDS	2.91349619543452
ENSG00000156253.2	RWDD2B	cytosolic	CDS	0.436953807740325
ENSG00000156261.8	CCT8	cytosolic	CDS	0.149289029473498
ENSG00000156304.10	SCAF4	cytosolic	CDS	5.2299605781866
ENSG00000156411.5	C14orf2	cytosolic	CDS	0.0178089632512043
ENSG00000156471.8	PTDSS1	membrane	CDS	3.91403596681699
ENSG00000156502.9	SUPV3L1	cytosolic	CDS	0.198737432779986
ENSG00000156508.13	EEF1A1	cytosolic	CDS	0.00535523807858429
ENSG00000156515.17	HK1	cytosolic	CDS	0.0779220779220779
ENSG00000156521.9	TYSND1	cytosolic	CDS	0.129053073076303
ENSG00000156531.12	PHF6	cytosolic	CDS	0.156116945784842
ENSG00000156599.6	ZDHHC5	membrane	CDS	0.229240957717779
ENSG00000156603.10	MED19	cytosolic	CDS	0.483286347160693
ENSG00000156639.7	ZFAND3	cytosolic	CDS	0.208550573514077
ENSG00000156642.12	NPTN	membrane	CDS	2.12917976564733
ENSG00000156671.8	SAMD8	membrane	CDS	1.13725490196078
ENSG00000156675.11	RAB11FIP1	cytosolic	CDS	0.467625899280576
ENSG00000156860.11	FBRS	cytosolic	CDS	0.194586944984964
ENSG00000156875.9	HIAT1	membrane	CDS	0.408565793181178
ENSG00000156876.8	SASS6	cytosolic	CDS	0.673400673400673
ENSG00000156973.9	PDE6D	cytosolic	CDS	0.202453257115637
ENSG00000157106.12	SMG1	cytosolic	CDS	0.768049155145929
ENSG00000157110.11	RBPMS	cytosolic	CDS	1.46520146520147
ENSG00000157184.5	CPT2	cytosolic	CDS	0.82319255547602
ENSG00000157193.10	LRP8	membrane	CDS	0.387061100359414
ENSG00000157224.11	CLDN12	membrane	CDS	1.99395770392749
ENSG00000157456.3	CCNB2	cytosolic	CDS	0.334821428571429
ENSG00000157514.12	TSC22D3	cytosolic	CDS	0.460754553339115
ENSG00000157637.8	SLC38A10	membrane	CDS	4.16992442011989
ENSG00000157764.8	BRAF	cytosolic	CDS	2.89416846652268
ENSG00000157800.13	SLC37A3	membrane	CDS	3.26245739328031
ENSG00000157827.15	FMNL2	cytosolic	CDS	0.164541341011929
ENSG00000157837.11	SPPL3	membrane	CDS	8.91981964320721
ENSG00000157881.9	PANK4	cytosolic	CDS	0.666370501999111
ENSG00000157916.14	RER1	membrane	CDS	1.99190787426082
ENSG00000157954.10	WIPI2	cytosolic	CDS	0.349497597204019
ENSG00000158019.16	BRE	cytosolic	CDS	1.79303278688525
ENSG00000158089.10	GALNT14	membrane	CDS	1.52671755725191
ENSG00000158161.11	EYA3	cytosolic	CDS	4.92462311557789
ENSG00000158169.7	FANCC	cytosolic	CDS	0.3015941404567
ENSG00000158195.6	WASF2	cytosolic	CDS	0.984227129337539
ENSG00000158201.5	ABHD3	membrane	CDS	0.470286447199658
ENSG00000158270.10	COLEC12	membrane	CDS	11.5500502176096
ENSG00000158290.12	CUL4B	cytosolic	CDS	0.632478632478632
ENSG00000158435.3	CNOT11	cytosolic	CDS	1.06542617046819
ENSG00000158457.4	TSPAN33	membrane	CDS	2.51494537208823
ENSG00000158470.5	B4GALT5	membrane	CDS	4.07182599898837
ENSG00000158545.11	ZC3H18	cytosolic	CDS	0.607095427812559
ENSG00000158636.12	C11orf30	cytosolic	CDS	0.262352426759948
ENSG00000158669.7	AGPAT6	membrane	CDS	0.23485992283174
ENSG00000158710.10	TAGLN2	cytosolic	CDS	0.0294005233293153
ENSG00000158828.5	PINK1	cytosolic	CDS	0.0825991189427313
ENSG00000158850.10	B4GALT3	membrane	CDS	0.255493101686254
ENSG00000158864.8	NDUFS2	cytosolic	CDS	0.54876827558582
ENSG00000159023.14	EPB41	cytosolic	CDS	0.584847939535721
ENSG00000159063.8	ALG8	membrane	CDS	12.6516773733048
ENSG00000159111.8	MRPL10	cytosolic	CDS	0.10221465076661
ENSG00000159131.12	GART	cytosolic	CDS	0.405974959712409
ENSG00000159140.13	SON	cytosolic	CDS	0.0551104328288609
ENSG00000159147.13	DONSON	cytosolic	CDS	0.333035496710259
ENSG00000159164.5	SV2A	membrane	CDS	13.3138258961229
ENSG00000159199.9	ATP5G1	cytosolic	CDS	0.0155804390974184
ENSG00000159202.13	UBE2Z	cytosolic	CDS	0.500312695434647
ENSG00000159210.5	SNF8	cytosolic	CDS	0.0422053400861877
ENSG00000159217.5	IGF2BP1	cytosolic	CDS	0.29023746701847
ENSG00000159228.8	CBR1	cytosolic	CDS	0.0624544602893723
ENSG00000159259.7	CHAF1B	cytosolic	CDS	0.5625
ENSG00000159267.10	HLCS	cytosolic	CDS	0.465498357064622
ENSG00000159322.13	ADPGK	membrane	CDS	5.70776255707763
ENSG00000159348.8	CYB5R1	membrane	CDS	4.06693004880316
ENSG00000159363.13	ATP13A2	membrane	CDS	5.19961585951434
ENSG00000159377.6	PSMB4	cytosolic	CDS	0.053588844946036
ENSG00000159461.10	AMFR	membrane	CDS	7.5029846634218
ENSG00000159593.10	NAE1	cytosolic	CDS	0.093622001170275
ENSG00000159692.11	CTBP1	cytosolic	CDS	0.309437854564208
ENSG00000159720.7	ATP6V0D1	cytosolic	CDS	0.335852225020991
ENSG00000159842.10	ABR	cytosolic	CDS	0.123478567648615
ENSG00000160014.12	CALM3	cytosolic	CDS	0.0178551500948555
ENSG00000160050.10	CCDC28B	cytosolic	CDS	0.383200490496628
ENSG00000160075.10	SSU72	cytosolic	CDS	0.155216379023615
ENSG00000160087.16	UBE2J2	cytosolic	CDS	0.0820681165367255
ENSG00000160193.7	WDR4	cytosolic	CDS	0.145530145530146
ENSG00000160201.7	U2AF1	cytosolic	CDS	0.0157096850208153
ENSG00000160213.5	CSTB	cytosolic	CDS	0.350477525628669
ENSG00000160214.8	RRP1	cytosolic	CDS	0.143377081724937
ENSG00000160216.14	AGPAT3	membrane	CDS	0.62844880441447
ENSG00000160221.12	C21orf33	cytosolic	CDS	0.0228180262407302
ENSG00000160410.10	SHKBP1	cytosolic	CDS	0.715179688896835
ENSG00000160446.14	ZDHHC12	membrane	CDS	1.57987126974839
ENSG00000160447.6	PKN3	cytosolic	CDS	0.237247924080664
ENSG00000160551.5	TAOK1	cytosolic	CDS	0.433333333333333
ENSG00000160633.8	SAFB	cytosolic	CDS	0.203625853914871
ENSG00000160710.11	ADAR	cytosolic	CDS	0.0993541977148535
ENSG00000160741.12	CRTC2	cytosolic	CDS	1.42814638500446
ENSG00000160752.10	FDPS	cytosolic	CDS	0.168347185057858
ENSG00000160789.15	LMNA	cytosolic	CDS	0.49680624556423
ENSG00000161016.11	RPL8	cytosolic	CDS	0.0645643664511589
ENSG00000161036.6	LRWD1	cytosolic	CDS	0.34633612832665
ENSG00000161091.8	MFSD12	membrane	CDS	1.30158260612335
ENSG00000161547.10	SRSF2	cytosolic	CDS	0.0370651791174781
ENSG00000161638.6	ITGA5	membrane	CDS	5.61555075593953
ENSG00000161714.7	PLCD3	cytosolic	CDS	0.886786875554242
ENSG00000161800.8	RACGAP1	cytosolic	CDS	0.115601125854443
ENSG00000161847.9	RAVER1	cytosolic	CDS	0.424929178470255
ENSG00000161904.7	LEMD2	membrane	CDS	0.83304804290768
ENSG00000161921.10	CXCL16	membrane	CDS	0.532386867790594
ENSG00000161970.8	RPL26	cytosolic	CDS	0.00318154559484998
ENSG00000162073.9	PAQR4	membrane	CDS	0.106326422115896
ENSG00000162129.8	CLPB	cytosolic	CDS	0.61307901907357
ENSG00000162144.5	CYB561A3	membrane	CDS	1.96568977841315
ENSG00000162174.8	ASRGL1	cytosolic	CDS	0.167691447736165
ENSG00000162231.9	NXF1	cytosolic	CDS	1.4692032397815
ENSG00000162298.12	SYVN1	membrane	CDS	58.5163494387506
ENSG00000162337.7	LRP5	membrane	CDS	2.54858235106722
ENSG00000162368.9	CMPK1	cytosolic	CDS	0.261486738886814
ENSG00000162378.8	ZYG11B	cytosolic	CDS	0.288831835686778
ENSG00000162408.10	NOL9	cytosolic	CDS	3.37738619676946
ENSG00000162430.12	SEPN1	membrane	CDS	9.39949958298582
ENSG00000162437.10	RAVER2	cytosolic	CDS	0.413223140495868
ENSG00000162493.12	PDPN	membrane	CDS	0.325358851674641
ENSG00000162496.4	DHRS3	membrane	CDS	4.49505543901708
ENSG00000162512.11	SDC3	membrane	CDS	1.67364016736402
ENSG00000162521.14	RBBP4	cytosolic	CDS	0.379491320145337
ENSG00000162600.7	OMA1	cytosolic	CDS	0.954653937947494
ENSG00000162604.8	TM2D1	membrane	CDS	1.30169131320287
ENSG00000162607.8	USP1	cytosolic	CDS	0.333832163002187
ENSG00000162613.12	FUBP1	cytosolic	CDS	0.218493952399532
ENSG00000162704.11	ARPC5	cytosolic	CDS	0.0974356703131228
ENSG00000162734.8	PEA15	cytosolic	CDS	0.0728226041363239
ENSG00000162736.11	NCSTN	membrane	CDS	10.0798722044728
ENSG00000162769.8	FLVCR1	membrane	CDS	9.28381962864722
ENSG00000162819.7	BROX	cytosolic	CDS	0.116306117701791
ENSG00000162909.13	CAPN2	cytosolic	CDS	0.113973102347846
ENSG00000163050.12	ADCK3	cytosolic	CDS	0.318040330220598
ENSG00000163053.6	SLC16A14	membrane	CDS	3.3419689119171
ENSG00000163069.8	SGCB	membrane	CDS	1.67084377610693
ENSG00000163082.9	SGPP2	membrane	CDS	0.725781003471127
ENSG00000163125.11	RPRD2	cytosolic	CDS	0.83088954056696
ENSG00000163156.7	SCNM1	cytosolic	CDS	0.177758026885902
ENSG00000163162.4	RNF149	membrane	CDS	0.775694893341952
ENSG00000163257.6	DCAF16	cytosolic	CDS	0.68810770381451
ENSG00000163291.10	PAQR3	membrane	CDS	1.67607036176568
ENSG00000163399.11	ATP1A1	membrane	CDS	37.8749137546167
ENSG00000163428.3	LRRC58	cytosolic	CDS	3.18049297641134
ENSG00000163430.5	FSTL1	membrane	CDS	0.342017905643295
ENSG00000163463.7	KRTCAP2	membrane	CDS	3.30655707080142
ENSG00000163466.11	ARPC2	cytosolic	CDS	0.0755810291616804
ENSG00000163468.10	CCT3	cytosolic	CDS	0.1671039074608
ENSG00000163479.9	SSR2	membrane	CDS	0.902195149982761
ENSG00000163507.9	KIAA1524	cytosolic	CDS	0.664767331433998
ENSG00000163516.9	ANKZF1	cytosolic	CDS	1.09835247129306
ENSG00000163527.5	STT3B	membrane	CDS	4.99099562644713
ENSG00000163539.11	CLASP2	cytosolic	CDS	0.684708183893055
ENSG00000163626.12	COX18	cytosolic	CDS	0.769526741054252
ENSG00000163629.8	PTPN13	cytosolic	CDS	0.665680473372781
ENSG00000163636.6	PSMD6	cytosolic	CDS	0.302253761745187
ENSG00000163655.11	GMPS	cytosolic	CDS	0.503018108651911
ENSG00000163682.11	RPL9	cytosolic	CDS	0.0103735890753286
ENSG00000163710.3	PCOLCE2	membrane	CDS	2.48862724110249
ENSG00000163754.13	GYG1	cytosolic	CDS	0.387471746851792
ENSG00000163781.8	TOPBP1	cytosolic	CDS	0.592281238058846
ENSG00000163870.10	TPRA1	membrane	CDS	3.41030195381883
ENSG00000163875.11	MEAF6	cytosolic	CDS	0.0590807042419946
ENSG00000163902.7	RPN1	membrane	CDS	8.70383680733819
ENSG00000163918.6	RFC4	cytosolic	CDS	0.0472525988929391
ENSG00000163931.11	TKT	cytosolic	CDS	0.475796959907846
ENSG00000163933.5	RFT1	membrane	CDS	3.27228327228327
ENSG00000163946.9	FAM208A	cytosolic	CDS	0.639113762249681
ENSG00000163950.8	SLBP	cytosolic	CDS	0.0451580531861515
ENSG00000163956.6	LRPAP1	membrane	CDS	0.750640790919077
ENSG00000164032.7	H2AFZ	cytosolic	CDS	0.0203088394223586
ENSG00000164040.12	PGRMC2	membrane	CDS	0.751358224482719
ENSG00000164045.7	CDC25A	cytosolic	CDS	0.0793729536660383
ENSG00000164062.8	APEH	cytosolic	CDS	0.428686255246941
ENSG00000164070.7	HSPA4L	cytosolic	CDS	1.20821586790173
ENSG00000164081.8	TEX264	membrane	CDS	2.34317343173432
ENSG00000164093.11	PITX2	cytosolic	CDS	1.17487573429733
ENSG00000164096.10	C4orf3	cytosolic	CDS	4.16490187773542
ENSG00000164099.3	PRSS12	membrane	CDS	0.549218419940853
ENSG00000164104.7	HMGB2	cytosolic	CDS	0.0434272810179355
ENSG00000164109.9	MAD2L1	cytosolic	CDS	0.0371551537294486
ENSG00000164111.10	ANXA5	cytosolic	CDS	0.175926451393224
ENSG00000164134.8	NAA15	cytosolic	CDS	0.149737958572498
ENSG00000164151.7	KIAA0947	cytosolic	CDS	0.935745477230193
ENSG00000164176.8	EDIL3	membrane	CDS	37.344398340249
ENSG00000164181.9	ELOVL7	membrane	CDS	6.02085435586949
ENSG00000164209.12	SLC25A46	cytosolic	CDS	0.235464589748234
ENSG00000164211.8	STARD4	cytosolic	CDS	0.195354894725418
ENSG00000164244.16	PRRC1	cytosolic	CDS	13.2767840678591
ENSG00000164251.4	F2RL1	membrane	CDS	0.556496491652553
ENSG00000164291.12	ARSK	membrane	CDS	11.1238532110092
ENSG00000164292.8	RHOBTB3	cytosolic	CDS	1.78125520226403
ENSG00000164323.8	KIAA1430	cytosolic	CDS	1.13225728740063
ENSG00000164331.5	ANKRA2	cytosolic	CDS	0.333222259246918
ENSG00000164346.5	NSA2	cytosolic	CDS	0.0526693799377544
ENSG00000164347.13	GFM2	cytosolic	CDS	0.20935960591133
ENSG00000164402.9	SEPT8	cytosolic	CDS	0.217627856365615
ENSG00000164405.6	UQCRQ	cytosolic	CDS	0.16410058400502
ENSG00000164414.12	SLC35A1	membrane	CDS	0.667865399434883
ENSG00000164466.8	SFXN1	cytosolic	CDS	1.06270943034945
ENSG00000164548.6	TRA2A	cytosolic	CDS	0.0570450656018254
ENSG00000164587.7	RPS14	cytosolic	CDS	0.0965819663162502
ENSG00000164597.9	COG5	cytosolic	CDS	4.05435509022054
ENSG00000164611.8	PTTG1	cytosolic	CDS	0.29681494729632
ENSG00000164615.3	CAMLG	cytosolic	CDS	0.113293051359517
ENSG00000164649.15	CDCA7L	cytosolic	CDS	0.0853034365098708
ENSG00000164733.16	CTSB	membrane	CDS	1.8529902520418
ENSG00000164754.8	RAD21	cytosolic	CDS	0.509256485531125
ENSG00000164758.3	MED30	cytosolic	CDS	0.270544470747379
ENSG00000164815.6	ORC5	cytosolic	CDS	0.880436696601514
ENSG00000164818.11	HEATR2	cytosolic	CDS	0.102624248643894
ENSG00000164828.13	SUN1	membrane	CDS	5.44472152950956
ENSG00000164889.8	SLC4A2	membrane	CDS	4.36022819885901
ENSG00000164930.7	FZD6	membrane	CDS	1.70373876005679
ENSG00000164934.9	DCAF13	cytosolic	CDS	0.246754640060079
ENSG00000164975.11	SNAPC3	cytosolic	CDS	0.515970515970516
ENSG00000164985.10	PSIP1	cytosolic	CDS	0.232991612301957
ENSG00000165119.14	HNRNPK	cytosolic	CDS	0.230834533609317
ENSG00000165194.10	PCDH19	membrane	CDS	5.54493307839388
ENSG00000165271.12	NOL6	cytosolic	CDS	0.365965233302836
ENSG00000165280.11	VCP	cytosolic	CDS	1.34057609887372
ENSG00000165282.9	PIGO	membrane	CDS	27.0177447052089
ENSG00000165283.11	STOML2	cytosolic	CDS	0.460677017052685
ENSG00000165304.3	MELK	cytosolic	CDS	1.59217877094972
ENSG00000165474.5	GJB2	membrane	CDS	4.66960352422907
ENSG00000165476.8	REEP3	membrane	CDS	4.38739031524212
ENSG00000165480.11	SKA3	cytosolic	CDS	0.45016077170418
ENSG00000165487.9	MICU2	cytosolic	CDS	0.176991150442478
ENSG00000165501.12	LRR1	cytosolic	CDS	0.277235855837355
ENSG00000165629.15	ATP5C1	cytosolic	CDS	0.380308210693226
ENSG00000165650.7	PDZD8	membrane	CDS	0.298705609027547
ENSG00000165661.11	QSOX2	membrane	CDS	11.8337850045167
ENSG00000165669.9	FAM204A	cytosolic	CDS	0.0835295011010707
ENSG00000165672.5	PRDX3	cytosolic	CDS	0.137112850683133
ENSG00000165678.15	GHITM	cytosolic	CDS	0.061081384837157
ENSG00000165688.7	PMPCA	cytosolic	CDS	0.0483495230978858
ENSG00000165689.12	SDCCAG3	cytosolic	CDS	0.0366472959530915
ENSG00000165704.10	HPRT1	cytosolic	CDS	0.290224245208168
ENSG00000165732.8	DDX21	cytosolic	CDS	1.47758152173913
ENSG00000165792.13	METTL17	cytosolic	CDS	0.148380183002226
ENSG00000165821.7	SALL2	cytosolic	CDS	0.573888091822095
ENSG00000165832.4	TRUB1	cytosolic	CDS	0.10490177379363
ENSG00000165929.8	TC2N	cytosolic	CDS	0.235690235690236
ENSG00000165934.8	CPSF2	cytosolic	CDS	1.16439405546193
ENSG00000165983.10	PTER	cytosolic	CDS	3.28813559322034
ENSG00000166086.8	JAM3	membrane	CDS	26.8721596522426
ENSG00000166123.9	GPT2	cytosolic	CDS	0.457239627434378
ENSG00000166135.9	HIF1AN	cytosolic	CDS	1.18273211117682
ENSG00000166165.8	CKB	cytosolic	CDS	0.34276708910631
ENSG00000166197.12	NOLC1	cytosolic	CDS	0.043535045711798
ENSG00000166200.10	COPS2	cytosolic	CDS	0.347572597824868
ENSG00000166224.12	SGPL1	membrane	CDS	4.75776037133739
ENSG00000166226.8	CCT2	cytosolic	CDS	0.14780931043067
ENSG00000166295.4	ANAPC16	cytosolic	CDS	0.0685568777239117
ENSG00000166337.5	TAF10	cytosolic	CDS	0.140662194330232
ENSG00000166340.10	TPP1	membrane	CDS	10.8423326133909
ENSG00000166471.6	TMEM41B	membrane	CDS	4.91329479768786
