codon	localization	variable	value
162	tm	guide2_1	1.26039741425955
163	tm	guide2_1	0.983075192787393
164	tm	guide2_1	1.74786895891957
165	tm	guide2_1	1.22472504802788
166	tm	guide2_1	1.21458535833024
167	tm	guide2_1	1.16413382255834
168	tm	guide2_1	1.08374600695061
169	tm	guide2_1	1.58707081137127
170	tm	guide2_1	0.621183414090755
171	tm	guide2_1	0.977470553878535
172	tm	guide2_1	1.82845036040096
173	tm	guide2_1	1.49581175458591
174	tm	guide2_1	1.7152642359672
175	tm	guide2_1	1.97117270654468
176	tm	guide2_1	1.08912287301833
177	tm	guide2_1	2.18840025078044
178	tm	guide2_1	1.11257191048433
179	tm	guide2_1	1.44926286049031
180	tm	guide2_1	1.0972176783315
181	tm	guide2_1	1.40421276591727
182	tm	guide2_1	0.73454153640239
183	tm	guide2_1	1.10599904390971
184	tm	guide2_1	1.21444186842755
185	tm	guide2_1	1.38499655728281
186	tm	guide2_1	1.74251143661281
187	tm	guide2_1	1.92914913668218
188	tm	guide2_1	1.52076219660114
189	tm	guide2_1	1.14455332362871
190	tm	guide2_1	1.16786216549862
191	tm	guide2_1	0.995239644432201
192	tm	guide2_1	1.05205066340867
193	tm	guide2_1	2.4788644987566
194	tm	guide2_1	1.36918290745311
195	tm	guide2_1	1.28481464979186
196	tm	guide2_1	1.20651738537086
197	tm	guide2_1	1.92903159901261
198	tm	guide2_1	3.17709530969304
199	tm	guide2_1	1.25026412349902
200	tm	guide2_1	0.880836769072556
201	tm	guide2_1	2.33481108014487
202	tm	guide2_1	1.38893031785374
203	tm	guide2_1	2.3282855371245
204	tm	guide2_1	1.93596832540949
205	tm	guide2_1	1.71250069325006
206	tm	guide2_1	1.14820969659755
207	tm	guide2_1	1.45315081255465
208	tm	guide2_1	1.49739935391561
209	tm	guide2_1	0.819696522013199
210	tm	guide2_1	0.807149469762566
211	tm	guide2_1	1.23268069908721
212	tm	guide2_1	0.983071697640635
213	tm	guide2_1	1.40467623159489
214	tm	guide2_1	1.24715535745259
215	tm	guide2_1	1.54927306755558
216	tm	guide2_1	1.37746120321245
217	tm	guide2_1	1.38969992099355
218	tm	guide2_1	1.43750244475882
219	tm	guide2_1	1.57260435479102
220	tm	guide2_1	2.44931191399202
221	tm	guide2_1	0.77746526438563
222	tm	guide2_1	0.767039767827667
223	tm	guide2_1	2.60293185606218
224	tm	guide2_1	2.02455680476546
225	tm	guide2_1	2.00119138737952
226	tm	guide2_1	1.96189229774639
227	tm	guide2_1	1.32527114797912
228	tm	guide2_1	1.94258481140192
229	tm	guide2_1	4.20100722228544
230	tm	guide2_1	2.07522566310147
231	tm	guide2_1	5.51055208794596
232	tm	guide2_1	1.87806692372089
233	tm	guide2_1	2.87284642119001
234	tm	guide2_1	1.72970379118924
235	tm	guide2_1	1.69158039674648
236	tm	guide2_1	1.99228200435808
237	tm	guide2_1	0.954818583232452
238	tm	guide2_1	0.804633458878532
239	tm	guide2_1	1.49958487130678
240	tm	guide2_1	1.44332322887067
241	tm	guide2_1	1.07298909985639
242	tm	guide2_1	2.32154591641999
243	tm	guide2_1	0.71185729075971
244	tm	guide2_1	1.28078098654395
245	tm	guide2_1	1.32967654038412
246	tm	guide2_1	1.81397853682957
247	tm	guide2_1	1.08395302163295
248	tm	guide2_1	1.79302818727549
249	tm	guide2_1	0.974437991477805
250	tm	guide2_1	2.31714268471231
251	tm	guide2_1	2.41815131010494
252	tm	guide2_1	0.610390242395487
253	tm	guide2_1	1.83225439910469
254	tm	guide2_1	1.17290429391721
255	tm	guide2_1	1.50092225329334
256	tm	guide2_1	1.2641991987245
257	tm	guide2_1	0.686255588092272
258	tm	guide2_1	1.68677176655929
259	tm	guide2_1	1.51896075406859
260	tm	guide2_1	2.79211165501796
261	tm	guide2_1	1.57590575715735
262	tm	guide2_1	1.00252573287447
263	tm	guide2_1	1.3257177122271
264	tm	guide2_1	1.85010873429891
265	tm	guide2_1	1.31425092417033
266	tm	guide2_1	1.28986054178124
267	tm	guide2_1	0.970127987942785
268	tm	guide2_1	1.75596910051885
269	tm	guide2_1	3.28934331679743
270	tm	guide2_1	3.2219888869434
271	tm	guide2_1	1.1119127583926
272	tm	guide2_1	0.88021631888455
273	tm	guide2_1	2.07685060394343
274	tm	guide2_1	1.65846772712907
275	tm	guide2_1	1.29068187366126
276	tm	guide2_1	1.03990846398116
277	tm	guide2_1	1.32287767178605
278	tm	guide2_1	0.777055508709534
279	tm	guide2_1	1.86923575529547
280	tm	guide2_1	1.50015714904335
281	tm	guide2_1	4.06919120464339
282	tm	guide2_1	2.20578306293775
283	tm	guide2_1	1.46198811597476
284	tm	guide2_1	1.07908559409084
285	tm	guide2_1	1.34918162511255
286	tm	guide2_1	2.14697056926342
287	tm	guide2_1	0.934035397930862
288	tm	guide2_1	2.35134130276898
289	tm	guide2_1	1.01313094757311
290	tm	guide2_1	1.96855583538239
291	tm	guide2_1	2.107568709253
292	tm	guide2_1	2.01633561560047
293	tm	guide2_1	1.16224501253421
294	tm	guide2_1	2.48710957021972
295	tm	guide2_1	1.66009189353036
296	tm	guide2_1	1.55809080630935
297	tm	guide2_1	3.20186257173461
298	tm	guide2_1	0.892388062364831
299	tm	guide2_1	1.48472212737344
300	tm	guide2_1	1.50633243026914
301	tm	guide2_1	2.46167500794604
302	tm	guide2_1	1.10159305347741
303	tm	guide2_1	2.48668307188392
304	tm	guide2_1	3.71808243863447
305	tm	guide2_1	2.56704118743232
306	tm	guide2_1	2.29092430787789
307	tm	guide2_1	2.07014254451035
308	tm	guide2_1	2.05217863187997
309	tm	guide2_1	1.85835378484206
310	tm	guide2_1	1.84649632218299
311	tm	guide2_1	0.989542586863323
312	tm	guide2_1	2.08470331849378
313	tm	guide2_1	2.0973045489131
314	tm	guide2_1	3.68994905540726
315	tm	guide2_1	1.57037441967067
316	tm	guide2_1	3.971872254674
317	tm	guide2_1	3.20419432634441
318	tm	guide2_1	2.07653588171232
319	tm	guide2_1	1.26645016439242
320	tm	guide2_1	0.868969765473745
321	tm	guide2_1	1.52758446048755
322	tm	guide2_1	0.735598052925188
323	tm	guide2_1	1.35878257669489
324	tm	guide2_1	1.40590957618784
325	tm	guide2_1	1.03571966832395
326	tm	guide2_1	1.33094803963176
327	tm	guide2_1	1.68605770766623
328	tm	guide2_1	1.3767641458579
329	tm	guide2_1	1.85423251781258
330	tm	guide2_1	2.7201661955755
331	tm	guide2_1	1.16582745662838
332	tm	guide2_1	1.41995097459904
333	tm	guide2_1	0.477049881741283
334	tm	guide2_1	1.30404694258786
335	tm	guide2_1	1.58747472544326
336	tm	guide2_1	0.959084423595487
337	tm	guide2_1	1.27120589813559
338	tm	guide2_1	1.48370665336512
339	tm	guide2_1	0.903536595638445
340	tm	guide2_1	1.65589882713194
341	tm	guide2_1	6.52663870301067
342	tm	guide2_1	2.58723999963231
343	tm	guide2_1	1.74201637805999
344	tm	guide2_1	1.50714874463039
345	tm	guide2_1	0.915070604666178
346	tm	guide2_1	0.833544013347429
347	tm	guide2_1	1.66091598358645
348	tm	guide2_1	1.54446682623765
349	tm	guide2_1	2.22333374911517
350	tm	guide2_1	0.916398963354763
351	tm	guide2_1	1.4442680679756
352	tm	guide2_1	2.28982987412833
353	tm	guide2_1	1.03675364155993
354	tm	guide2_1	1.44669261086518
355	tm	guide2_1	1.9264951372535
356	tm	guide2_1	1.85007189954679
357	tm	guide2_1	1.2265499923909
358	tm	guide2_1	3.04016074804181
359	tm	guide2_1	0.908984053753728
360	tm	guide2_1	0.645793556532282
361	tm	guide2_1	1.01064583155108
362	tm	guide2_1	0.595000365000651
363	tm	guide2_1	1.70890534689869
364	tm	guide2_1	0.804767237661551
365	tm	guide2_1	2.46162604896992
366	tm	guide2_1	1.38657612451892
367	tm	guide2_1	1.53270011086481
368	tm	guide2_1	2.41322487235371
369	tm	guide2_1	2.0894400247886
370	tm	guide2_1	1.71956690536916
371	tm	guide2_1	1.06676726747686
372	tm	guide2_1	1.40830972003858
373	tm	guide2_1	1.7609946515766
374	tm	guide2_1	0.707752215939595
375	tm	guide2_1	0.972999717579155
376	tm	guide2_1	0.808085498467984
377	tm	guide2_1	2.12194976540783
378	tm	guide2_1	1.09419447085635
379	tm	guide2_1	0.698990118739862
380	tm	guide2_1	1.14040983900236
381	tm	guide2_1	2.00575231043024
382	tm	guide2_1	0.931031912051389
383	tm	guide2_1	1.07701884275145
384	tm	guide2_1	1.19832159447932
385	tm	guide2_1	0.912960772531039
386	tm	guide2_1	1.84701006016937
387	tm	guide2_1	1.15442325406853
388	tm	guide2_1	1.15667352741763
389	tm	guide2_1	0.59375623591631
390	tm	guide2_1	1.08249245795456
391	tm	guide2_1	1.37242312648582
392	tm	guide2_1	1.6387423545438
393	tm	guide2_1	4.41573294573539
394	tm	guide2_1	1.40157708194293
395	tm	guide2_1	1.27740684137753
396	tm	guide2_1	0.730498911700612
397	tm	guide2_1	1.34068340363061
398	tm	guide2_1	1.59561310933907
399	tm	guide2_1	1.79007757765378
400	tm	guide2_1	1.45469299648225
401	tm	guide2_1	1.2810709759275
402	tm	guide2_1	1.12516628000321
403	tm	guide2_1	0.97035600185025
404	tm	guide2_1	0.573684562374815
405	tm	guide2_1	0.721817305280902
406	tm	guide2_1	3.50007009611552
407	tm	guide2_1	1.73868051042704
408	tm	guide2_1	0.800184500638047
409	tm	guide2_1	0.852044324292944
410	tm	guide2_1	0.862057938649381
411	tm	guide2_1	0.585792970694031
412	tm	guide2_1	1.35641418860959
413	tm	guide2_1	1.7963217623513
414	tm	guide2_1	0.976837605435379
415	tm	guide2_1	1.20978285147002
416	tm	guide2_1	1.32860565432471
417	tm	guide2_1	0.848411115864854
418	tm	guide2_1	0.508821893206525
419	tm	guide2_1	1.21167473491389
420	tm	guide2_1	1.07982038412249
421	tm	guide2_1	0.330335008167499
422	tm	guide2_1	1.12084162363113
423	tm	guide2_1	0.674672223409114
424	tm	guide2_1	0.531060391215652
425	tm	guide2_1	1.35828043492233
426	tm	guide2_1	1.39906050836912
427	tm	guide2_1	1.42065154801542
428	tm	guide2_1	1.69465804099662
429	tm	guide2_1	1.10657516427167
430	tm	guide2_1	2.71121525269288
431	tm	guide2_1	1.50267271800027
432	tm	guide2_1	1.59678506149502
433	tm	guide2_1	0.841297733736629
434	tm	guide2_1	1.57523891029413
435	tm	guide2_1	1.91208281130162
436	tm	guide2_1	2.12243009296402
437	tm	guide2_1	0.896698201423868
438	tm	guide2_1	0.517962084577691
439	tm	guide2_1	1.28411971093938
440	tm	guide2_1	0.615807732787648
441	tm	guide2_1	1.42700203422266
442	tm	guide2_1	0.838132963494837
443	tm	guide2_1	2.26095150927613
444	tm	guide2_1	0.786313134893213
445	tm	guide2_1	1.60562380039133
446	tm	guide2_1	1.63605697786108
447	tm	guide2_1	1.396224034555
448	tm	guide2_1	1.10424059713985
449	tm	guide2_1	0.415649606299213
450	tm	guide2_1	0.515084833145857
451	tm	guide2_1	0.660636951631046
452	tm	guide2_1	1.12160933537969
453	tm	guide2_1	1.51271186440678
454	tm	guide2_1	0.511663932932386
455	tm	guide2_1	0.739601163984937
456	tm	guide2_1	1.89373486682809
457	tm	guide2_1	0.321213496955022
458	tm	guide2_1	2.28678593848085
459	tm	guide2_1	2.13415463486085
460	tm	guide2_1	0.0758213015275162
461	tm	guide2_1	1.53796296296296
462	tm	guide2_1	4.84829462230592
463	tm	guide2_1	1.61175032594524
464	tm	guide2_1	2.05673076923077
465	tm	guide2_1	0.375
466	tm	guide2_1	1.8653615819209
467	tm	guide2_1	4.02133333333333
468	tm	guide2_1	1.71264971751412
469	tm	guide2_1	2.118
470	tm	guide2_1	2.98722033898305
471	tm	guide2_1	1.33280790960452
472	tm	guide2_1	1.83484326590122
473	tm	guide2_1	1.33087005649718
474	tm	guide2_1	2.51374327956989
475	tm	guide2_1	0.621975806451613
476	tm	guide2_1	1.11076388888889
477	tm	guide2_1	0.5125
478	tm	guide2_1	1.93079710144928
479	tm	guide2_1	1.925
480	tm	guide2_1	1.21931818181818
481	tm	guide2_1	0.925833333333333
482	tm	guide2_1	0.25409604519774
483	tm	guide2_1	2.72363801452784
484	tm	guide2_1	2.10889830508475
485	tm	guide2_1	1.82407061910206
486	tm	guide2_1	3.02142857142857
487	tm	guide2_1	0.818181818181818
488	tm	guide2_1	0.882697947214076
489	tm	guide2_1	1.6
490	tm	guide2_1	1.21818181818182
491	tm	guide2_1	0
492	tm	guide2_1	0
493	tm	guide2_1	0
494	tm	guide2_1	0
495	tm	guide2_1	0
496	tm	guide2_1	0
497	tm	guide2_1	0
498	tm	guide2_1	0
499	tm	guide2_1	0
0	sp	guide2_2	11.3647001474114
1	sp	guide2_2	3.44777575987469
2	sp	guide2_2	4.54288196026539
3	sp	guide2_2	2.82420606812861
4	sp	guide2_2	1.55447809187799
5	sp	guide2_2	0.524490183991978
6	sp	guide2_2	0.295815692213377
7	sp	guide2_2	0.316515042823046
8	sp	guide2_2	0.861393009173217
9	sp	guide2_2	0.19773360666296
10	sp	guide2_2	0.57267424105163
11	sp	guide2_2	0.221319119832661
12	sp	guide2_2	0.197686125365688
13	sp	guide2_2	0.340184762766967
14	sp	guide2_2	0.320486651321771
15	sp	guide2_2	0.562171660133189
16	sp	guide2_2	0.607096356969502
17	sp	guide2_2	0.696099985852522
18	sp	guide2_2	0.70249294050975
19	sp	guide2_2	0.715712486954306
20	sp	guide2_2	0.942423510349943
21	sp	guide2_2	0.688342749339205
22	sp	guide2_2	0.983441509673635
23	sp	guide2_2	0.871796926301696
24	sp	guide2_2	0.745443903402515
25	sp	guide2_2	0.664186264404739
26	sp	guide2_2	0.645310320829209
27	sp	guide2_2	0.887750871724965
28	sp	guide2_2	0.995294169951204
29	sp	guide2_2	0.745352765282336
30	sp	guide2_2	1.14681101761441
31	sp	guide2_2	0.872553131064002
32	sp	guide2_2	0.922747766428398
33	sp	guide2_2	1.44229441447415
34	sp	guide2_2	0.920423228886545
35	sp	guide2_2	1.17785769951585
36	sp	guide2_2	1.61467714227917
37	sp	guide2_2	1.11499009666506
38	sp	guide2_2	1.13752191284914
39	sp	guide2_2	1.04694517530328
40	sp	guide2_2	1.43383542366055
41	sp	guide2_2	0.972696068180212
42	sp	guide2_2	1.30721162654
43	sp	guide2_2	2.43165838930125
44	sp	guide2_2	1.69413055255226
45	sp	guide2_2	1.38480197584906
46	sp	guide2_2	2.00769942208598
47	sp	guide2_2	1.86560088609816
48	sp	guide2_2	2.58178187376883
49	sp	guide2_2	1.22142773575791
50	sp	guide2_2	1.29614720756697
51	sp	guide2_2	1.41622711065068
52	sp	guide2_2	1.73915202788595
53	sp	guide2_2	2.21196219371377
54	sp	guide2_2	1.95242938062352
55	sp	guide2_2	3.88196310623317
56	sp	guide2_2	3.59518223810989
57	sp	guide2_2	1.77391451133158
58	sp	guide2_2	1.45960957778352
59	sp	guide2_2	2.81425618789541
60	sp	guide2_2	2.52861399304336
61	sp	guide2_2	1.81142331936601
62	sp	guide2_2	3.77018942089262
63	sp	guide2_2	3.1236593712602
64	sp	guide2_2	3.14473045610622
65	sp	guide2_2	2.15689621898532
66	sp	guide2_2	2.28912539865912
67	sp	guide2_2	2.69689978204971
68	sp	guide2_2	2.51886890544507
69	sp	guide2_2	2.49214586950376
70	sp	guide2_2	2.52917496570125
71	sp	guide2_2	2.15179416293838
72	sp	guide2_2	3.06723750574507
73	sp	guide2_2	2.01683297512027
74	sp	guide2_2	1.42240636219262
75	sp	guide2_2	2.2272790312084
76	sp	guide2_2	2.12678497243261
77	sp	guide2_2	2.35261635967055
78	sp	guide2_2	3.03337209605607
79	sp	guide2_2	2.99729915753417
80	sp	guide2_2	3.77456408171594
81	sp	guide2_2	2.35497907859261
82	sp	guide2_2	3.09087589600932
83	sp	guide2_2	2.59176885754941
84	sp	guide2_2	2.99426200688342
85	sp	guide2_2	2.61566430058265
86	sp	guide2_2	2.61151493776217
87	sp	guide2_2	1.82926288439766
88	sp	guide2_2	3.63965821171831
89	sp	guide2_2	4.46347892326105
90	sp	guide2_2	3.57258608232041
91	sp	guide2_2	2.43775727454781
92	sp	guide2_2	2.92663253251997
93	sp	guide2_2	2.31145062437292
94	sp	guide2_2	2.49564161728699
95	sp	guide2_2	2.7203017149429
96	sp	guide2_2	1.54981886779654
97	sp	guide2_2	1.99414408281904
98	sp	guide2_2	1.8716784762855
99	sp	guide2_2	2.35213599800881
100	sp	guide2_2	2.22773961605108
101	sp	guide2_2	2.05118345313683
102	sp	guide2_2	1.24725732380869
103	sp	guide2_2	2.23085613931849
104	sp	guide2_2	3.37419520818276
105	sp	guide2_2	2.36406244858978
106	sp	guide2_2	2.17415928581004
107	sp	guide2_2	3.06408547166045
108	sp	guide2_2	2.35909311453497
109	sp	guide2_2	2.13862179544469
110	sp	guide2_2	2.39789542920627
111	sp	guide2_2	1.78572930117753
112	sp	guide2_2	1.79744077760172
113	sp	guide2_2	2.70289486890782
114	sp	guide2_2	1.91931474057885
115	sp	guide2_2	1.70913466075213
116	sp	guide2_2	2.32188864511871
117	sp	guide2_2	1.89326876053998
118	sp	guide2_2	2.42584653935933
119	sp	guide2_2	1.63640682887148
120	sp	guide2_2	3.40042281979078
121	sp	guide2_2	2.05668434121283
122	sp	guide2_2	1.38640179749656
123	sp	guide2_2	2.12859526993069
124	sp	guide2_2	2.85116547215056
125	sp	guide2_2	2.29439516400892
126	sp	guide2_2	2.35414889133641
127	sp	guide2_2	2.2152319648754
128	sp	guide2_2	1.90902203322862
129	sp	guide2_2	5.09389803239971
130	sp	guide2_2	2.3405965029488
131	sp	guide2_2	2.04231304757636
132	sp	guide2_2	3.27042498177223
133	sp	guide2_2	1.94061054328382
134	sp	guide2_2	1.82061786557755
135	sp	guide2_2	2.4027853756688
136	sp	guide2_2	3.00301049693497
137	sp	guide2_2	1.64512092050344
138	sp	guide2_2	2.15902866026595
139	sp	guide2_2	2.10484101238758
140	sp	guide2_2	2.52181163747847
141	sp	guide2_2	1.65142349636628
142	sp	guide2_2	2.45897186669822
143	sp	guide2_2	1.49480633440196
144	sp	guide2_2	2.79304463623695
145	sp	guide2_2	1.22832987056839
146	sp	guide2_2	1.94496606534742
147	sp	guide2_2	1.7062268171752
148	sp	guide2_2	2.1626856388937
149	sp	guide2_2	3.10645431610882
150	sp	guide2_2	3.10510405282417
151	sp	guide2_2	3.66048170864902
152	sp	guide2_2	2.09586831392253
153	sp	guide2_2	2.50028900534813
154	sp	guide2_2	1.94451239343767
155	sp	guide2_2	2.85428658000843
156	sp	guide2_2	3.41670427702663
157	sp	guide2_2	1.40590531812283
158	sp	guide2_2	1.42638233813577
159	sp	guide2_2	4.02302232876951
160	sp	guide2_2	3.69643172465494
161	sp	guide2_2	3.17779058208065
162	sp	guide2_2	2.22780908779578
163	sp	guide2_2	2.61505766356493
164	sp	guide2_2	2.9381841722556
165	sp	guide2_2	1.57438735105395
166	sp	guide2_2	1.76946919799353
167	sp	guide2_2	2.39852058619879
168	sp	guide2_2	2.34132639198405
169	sp	guide2_2	1.30354880172573
170	sp	guide2_2	2.75714565954031
171	sp	guide2_2	2.24273295949259
172	sp	guide2_2	4.81967596822522
173	sp	guide2_2	2.76039508496418
174	sp	guide2_2	2.94244973318495
175	sp	guide2_2	3.47161553265206
176	sp	guide2_2	2.80421683641188
177	sp	guide2_2	2.52599588844829
178	sp	guide2_2	1.98535649290215
179	sp	guide2_2	2.60139930617664
180	sp	guide2_2	4.78847148506864
181	sp	guide2_2	1.93030906811182
182	sp	guide2_2	4.65930771927543
183	sp	guide2_2	3.03031465703409
184	sp	guide2_2	2.45309388670949
185	sp	guide2_2	2.55514866179966
186	sp	guide2_2	3.02290974432921
187	sp	guide2_2	1.93321732192151
188	sp	guide2_2	2.51526738806985
189	sp	guide2_2	2.14620368578754
190	sp	guide2_2	2.57414166105744
191	sp	guide2_2	2.1061456734635
192	sp	guide2_2	2.71520588053922
193	sp	guide2_2	1.48117367601289
194	sp	guide2_2	2.06026316956223
195	sp	guide2_2	3.55974767973978
196	sp	guide2_2	2.44417449718641
197	sp	guide2_2	2.67801515026727
198	sp	guide2_2	2.84617311817562
199	sp	guide2_2	2.14609414251279
200	sp	guide2_2	3.92197684019093
201	sp	guide2_2	2.3034893390974
202	sp	guide2_2	1.78850002937957
203	sp	guide2_2	2.56661049217765
204	sp	guide2_2	2.4604664806663
205	sp	guide2_2	2.6394675809825
206	sp	guide2_2	3.04787820102864
207	sp	guide2_2	2.40764899447981
208	sp	guide2_2	2.33160763135495
209	sp	guide2_2	1.92528610425747
210	sp	guide2_2	1.39250772301189
211	sp	guide2_2	1.46979632142705
212	sp	guide2_2	0.972496923073986
213	sp	guide2_2	1.98133108246883
214	sp	guide2_2	2.67454357993056
215	sp	guide2_2	1.64930548257353
216	sp	guide2_2	2.64072230901281
217	sp	guide2_2	1.88145361150897
218	sp	guide2_2	3.74443618460166
219	sp	guide2_2	2.60847536174127
220	sp	guide2_2	2.36397410566078
221	sp	guide2_2	2.82740151376335
222	sp	guide2_2	2.38584887678075
223	sp	guide2_2	2.67597447664617
224	sp	guide2_2	1.45745546860029
225	sp	guide2_2	1.36441443690894
226	sp	guide2_2	1.48141980365157
227	sp	guide2_2	1.5662749727729
228	sp	guide2_2	2.66622430193361
229	sp	guide2_2	4.04258481378153
230	sp	guide2_2	2.33888351481373
231	sp	guide2_2	2.94762521409336
232	sp	guide2_2	3.8319586538949
233	sp	guide2_2	1.74758967796581
234	sp	guide2_2	1.83731437887203
235	sp	guide2_2	3.88370618599174
236	sp	guide2_2	2.57866038332821
237	sp	guide2_2	1.87565014566047
238	sp	guide2_2	1.6292666451116
239	sp	guide2_2	2.04396946645052
240	sp	guide2_2	2.03508802373046
241	sp	guide2_2	2.54471355722941
242	sp	guide2_2	2.7952869485602
243	sp	guide2_2	2.06076495706269
244	sp	guide2_2	2.5514437422998
245	sp	guide2_2	2.10344036786443
246	sp	guide2_2	2.17230385026673
247	sp	guide2_2	3.1814850561061
248	sp	guide2_2	1.95127809094442
249	sp	guide2_2	2.4134272923181
250	sp	guide2_2	2.1560508196923
251	sp	guide2_2	2.75351451456411
252	sp	guide2_2	1.44768315347606
253	sp	guide2_2	1.83603383320059
254	sp	guide2_2	3.24415882689541
255	sp	guide2_2	2.27348025111684
256	sp	guide2_2	2.86919596936858
257	sp	guide2_2	2.95513291957552
258	sp	guide2_2	1.71101683921279
259	sp	guide2_2	1.76785666327687
260	sp	guide2_2	1.73946068285996
261	sp	guide2_2	1.02478949582548
262	sp	guide2_2	2.07100386411333
263	sp	guide2_2	2.15644721709927
264	sp	guide2_2	1.84505056527809
265	sp	guide2_2	1.8295423122854
266	sp	guide2_2	1.94526444276913
267	sp	guide2_2	1.35105693836186
268	sp	guide2_2	2.0792585464711
269	sp	guide2_2	1.61903824953524
270	sp	guide2_2	1.78172977035803
271	sp	guide2_2	2.09781173926135
272	sp	guide2_2	2.50196413199347
273	sp	guide2_2	2.26064543395246
274	sp	guide2_2	1.72187539705247
275	sp	guide2_2	3.12157141755097
276	sp	guide2_2	2.33976355368673
277	sp	guide2_2	2.8522021975787
278	sp	guide2_2	1.62009646740321
279	sp	guide2_2	1.31674848446933
280	sp	guide2_2	2.16210134936082
281	sp	guide2_2	2.47017366999996
282	sp	guide2_2	2.7963467522052
283	sp	guide2_2	2.85318018091836
284	sp	guide2_2	1.517530260464
285	sp	guide2_2	3.51886648361188
286	sp	guide2_2	2.74691911602191
287	sp	guide2_2	1.93802383188612
288	sp	guide2_2	2.80908750585473
289	sp	guide2_2	3.58821308976927
290	sp	guide2_2	2.72724780583357
291	sp	guide2_2	1.04470627420727
292	sp	guide2_2	2.35108544570704
293	sp	guide2_2	1.7362489272217
294	sp	guide2_2	0.928917502922712
295	sp	guide2_2	1.35676490401375
296	sp	guide2_2	3.03226636489679
297	sp	guide2_2	1.65349888242179
298	sp	guide2_2	2.51597915703361
299	sp	guide2_2	2.73467195211684
300	sp	guide2_2	2.77108899575594
301	sp	guide2_2	3.30966153041443
302	sp	guide2_2	1.74670768838449
303	sp	guide2_2	3.78720009618161
304	sp	guide2_2	1.23216508154724
305	sp	guide2_2	1.80645804358798
306	sp	guide2_2	3.0741448375032
307	sp	guide2_2	1.60918625765268
308	sp	guide2_2	0.97342166056031
309	sp	guide2_2	1.91609189672404
310	sp	guide2_2	1.48398420823595
311	sp	guide2_2	1.24795405384833
312	sp	guide2_2	1.04381723940471
313	sp	guide2_2	2.13960800521799
314	sp	guide2_2	1.19155710216759
315	sp	guide2_2	2.30341757034053
316	sp	guide2_2	2.83950558221262
317	sp	guide2_2	2.45797632703542
318	sp	guide2_2	1.42342814475056
319	sp	guide2_2	2.06850389122795
320	sp	guide2_2	2.90082400671347
321	sp	guide2_2	4.47761720513236
322	sp	guide2_2	2.18531926838385
323	sp	guide2_2	1.90954892661427
324	sp	guide2_2	1.41432027653069
325	sp	guide2_2	3.03176496667506
326	sp	guide2_2	2.06914771092041
327	sp	guide2_2	1.29586430199014
328	sp	guide2_2	1.49039825748797
329	sp	guide2_2	2.14246958104707
330	sp	guide2_2	2.15522123344623
331	sp	guide2_2	3.41513833588747
332	sp	guide2_2	1.73173500496286
333	sp	guide2_2	1.58940952669771
334	sp	guide2_2	2.00992706272436
335	sp	guide2_2	2.1231182025332
336	sp	guide2_2	1.92452625445308
337	sp	guide2_2	1.77228982661533
338	sp	guide2_2	2.4206221367611
339	sp	guide2_2	3.02710046587223
340	sp	guide2_2	1.64518081231296
341	sp	guide2_2	1.37374630129595
342	sp	guide2_2	4.52296880615989
343	sp	guide2_2	1.96054439460979
344	sp	guide2_2	4.05478341259934
345	sp	guide2_2	2.46213613342286
346	sp	guide2_2	2.56030684913041
347	sp	guide2_2	1.11298123155555
348	sp	guide2_2	1.60327819083316
349	sp	guide2_2	2.9324211634135
350	sp	guide2_2	2.45422286696534
351	sp	guide2_2	2.2100616222858
352	sp	guide2_2	2.69893000263067
353	sp	guide2_2	1.37030409384804
354	sp	guide2_2	1.19697259210065
355	sp	guide2_2	2.33665027041579
356	sp	guide2_2	0.898659066047572
357	sp	guide2_2	2.33425312850195
358	sp	guide2_2	3.40855095107615
359	sp	guide2_2	2.05621965272467
360	sp	guide2_2	1.65434801006282
361	sp	guide2_2	1.84235662035869
362	sp	guide2_2	1.06946258482649
363	sp	guide2_2	1.43437605213089
364	sp	guide2_2	3.21621503295291
365	sp	guide2_2	0.938420621874591
366	sp	guide2_2	1.58190773982983
367	sp	guide2_2	1.51749382111075
368	sp	guide2_2	2.48950697702965
369	sp	guide2_2	1.45015203908796
370	sp	guide2_2	2.34397241501367
371	sp	guide2_2	1.90144922374022
372	sp	guide2_2	3.9949527795379
373	sp	guide2_2	7.24580947453728
374	sp	guide2_2	1.67706602378937
375	sp	guide2_2	1.39265307315159
376	sp	guide2_2	2.32161486761622
377	sp	guide2_2	3.60035084680321
378	sp	guide2_2	2.55532796501138
379	sp	guide2_2	1.64803242868617
380	sp	guide2_2	1.88411077844651
381	sp	guide2_2	1.63607081731951
382	sp	guide2_2	3.60661854978953
383	sp	guide2_2	2.81423285370174
384	sp	guide2_2	1.70090292800764
385	sp	guide2_2	1.75133232418843
386	sp	guide2_2	2.21622277038211
387	sp	guide2_2	1.990317860192
388	sp	guide2_2	1.29547049098495
389	sp	guide2_2	2.01001196911858
390	sp	guide2_2	2.54810082152255
391	sp	guide2_2	1.83324592965109
392	sp	guide2_2	1.83191070809069
393	sp	guide2_2	1.38119677416276
394	sp	guide2_2	1.86832531772524
395	sp	guide2_2	0.634283942685749
396	sp	guide2_2	1.23322465443871
397	sp	guide2_2	1.34558542382474
398	sp	guide2_2	4.50681889378167
399	sp	guide2_2	2.04916323059435
400	sp	guide2_2	1.18716672527329
401	sp	guide2_2	1.42646100517519
